time,machine_id,event
2022-01-04T08:30:00,B_004,LOUD NOISE
2022-01-04T08:30:00,B_005,LOUD NOISE
2022-01-04T08:50:00,B_004,LOUD NOISE
2022-01-04T08:50:00,B_005,LOUD NOISE
2022-01-04T09:30:00,B_005,LOUD NOISE
2022-01-04T09:50:00,B_004,VERY LOUD NOISE
2022-01-04T10:10:00,B_004,LOUD NOISE
2022-01-04T10:50:00,B_000,LOUD NOISE
2022-01-04T11:30:00,B_012,LOUD NOISE
2022-01-04T11:40:00,B_010,LOUD NOISE
2022-01-04T11:50:00,B_005,LOUD NOISE
2022-01-04T12:00:00,B_006,LOUD NOISE
2022-01-04T12:00:00,B_013,LOUD NOISE
2022-01-04T12:30:00,B_003,LOUD NOISE
2022-01-04T12:40:00,B_003,LOUD NOISE
2022-01-04T12:40:00,B_008,LOUD NOISE
2022-01-04T12:40:00,B_009,LOUD NOISE
2022-01-04T13:00:00,B_004,LOUD NOISE
2022-01-04T13:20:00,B_005,LOUD NOISE
2022-01-04T13:30:00,B_000,LOUD NOISE
2022-01-04T13:40:00,B_004,LOUD NOISE
2022-01-04T13:40:00,B_012,LOUD NOISE
2022-01-04T13:50:00,B_010,LOUD NOISE
2022-01-04T14:10:00,B_014,LOUD NOISE
2022-01-04T14:40:00,B_008,LOUD NOISE
2022-01-04T14:50:00,B_012,LOUD NOISE
2022-01-04T15:00:00,B_004,LOUD NOISE
2022-01-04T15:10:00,B_012,LOUD NOISE
2022-01-04T15:40:00,B_013,LOUD NOISE
2022-01-05T08:00:00,B_013,LOUD NOISE
2022-01-05T08:20:00,B_006,LOUD NOISE
2022-01-05T08:50:00,B_005,LOUD NOISE
2022-01-05T08:50:00,B_014,LOUD NOISE
2022-01-05T09:10:00,B_012,LOUD NOISE
2022-01-05T09:30:00,B_008,LOUD NOISE
2022-01-05T09:40:00,B_010,LOUD NOISE
2022-01-05T09:50:00,B_006,LOUD NOISE
2022-01-05T10:00:00,B_009,LOUD NOISE
2022-01-05T10:10:00,B_009,LOUD NOISE
2022-01-05T10:20:00,B_005,LOUD NOISE
2022-01-05T10:20:00,B_009,LOUD NOISE
2022-01-05T10:20:00,B_013,LOUD NOISE
2022-01-05T10:40:00,B_003,LOUD NOISE
2022-01-05T10:50:00,B_009,LOUD NOISE
2022-01-05T11:30:00,B_003,LOUD NOISE
2022-01-05T12:10:00,B_003,LOUD NOISE
2022-01-05T12:10:00,B_006,LOUD NOISE
2022-01-05T12:20:00,B_004,LOUD NOISE
2022-01-05T12:30:00,B_005,LOUD NOISE
2022-01-05T12:30:00,B_011,LOUD NOISE
2022-01-05T12:40:00,B_003,LOUD NOISE
2022-01-05T12:50:00,B_004,LOUD NOISE
2022-01-05T13:00:00,B_014,LOUD NOISE
2022-01-05T13:30:00,B_005,LOUD NOISE
2022-01-05T13:40:00,B_004,LOUD NOISE
2022-01-05T13:50:00,B_008,LOUD NOISE
2022-01-05T13:50:00,B_012,LOUD NOISE
2022-01-05T14:00:00,B_003,LOUD NOISE
2022-01-05T14:00:00,B_004,LOUD NOISE
2022-01-05T14:20:00,B_003,LOUD NOISE
2022-01-05T14:50:00,B_005,LOUD NOISE
2022-01-05T15:50:00,B_009,LOUD NOISE
2022-01-06T08:00:00,B_010,LOUD NOISE
2022-01-06T08:10:00,B_013,LOUD NOISE
2022-01-06T08:20:00,B_009,LOUD NOISE
2022-01-06T08:30:00,B_010,LOUD NOISE
2022-01-06T08:40:00,B_004,LOUD NOISE
2022-01-06T08:50:00,B_000,LOUD NOISE
2022-01-06T08:50:00,B_008,LOUD NOISE
2022-01-06T09:00:00,B_004,LOUD NOISE
2022-01-06T09:10:00,B_010,LOUD NOISE
2022-01-06T09:30:00,B_000,LOUD NOISE
2022-01-06T09:50:00,B_000,LOUD NOISE
2022-01-06T10:10:00,B_009,LOUD NOISE
2022-01-06T11:00:00,B_006,LOUD NOISE
2022-01-06T11:00:00,B_009,LOUD NOISE
2022-01-06T11:10:00,B_014,LOUD NOISE
2022-01-06T11:30:00,B_004,LOUD NOISE
2022-01-06T11:40:00,B_009,LOUD NOISE
2022-01-06T11:40:00,B_014,LOUD NOISE
2022-01-06T12:00:00,B_009,VERY LOUD NOISE
2022-01-06T12:30:00,B_009,LOUD NOISE
2022-01-06T12:40:00,B_003,LOUD NOISE
2022-01-06T12:40:00,B_005,LOUD NOISE
2022-01-06T12:40:00,B_011,HORRIBLE NOISE
2022-01-06T12:40:00,B_011,SAFETY SHUTDOWN
2022-01-06T12:40:00,B_011,POWER OFF
2022-01-06T13:00:00,B_004,LOUD NOISE
2022-01-06T13:30:00,B_009,LOUD NOISE
2022-01-06T13:50:00,B_003,LOUD NOISE
2022-01-06T14:20:00,B_004,LOUD NOISE
2022-01-06T14:30:00,B_003,LOUD NOISE
2022-01-06T14:30:00,B_012,LOUD NOISE
2022-01-06T14:40:00,B_004,LOUD NOISE
2022-01-06T15:00:00,B_003,LOUD NOISE
2022-01-06T15:10:00,B_008,LOUD NOISE
2022-01-06T15:40:00,B_009,LOUD NOISE
2022-01-06T15:50:00,B_008,LOUD NOISE
2022-01-07T08:00:00,B_011,POWER ON
2022-01-07T08:00:00,B_008,LOUD NOISE
2022-01-07T08:00:00,B_013,LOUD NOISE
2022-01-07T08:00:00,B_015,LOUD NOISE
2022-01-07T08:10:00,B_008,LOUD NOISE
2022-01-07T08:40:00,B_000,LOUD NOISE
2022-01-07T08:40:00,B_005,LOUD NOISE
2022-01-07T08:50:00,B_012,LOUD NOISE
2022-01-07T09:00:00,B_000,LOUD NOISE
2022-01-07T09:00:00,B_003,LOUD NOISE
2022-01-07T09:00:00,B_005,LOUD NOISE
2022-01-07T09:10:00,B_003,LOUD NOISE
2022-01-07T09:10:00,B_004,LOUD NOISE
2022-01-07T09:40:00,B_010,LOUD NOISE
2022-01-07T10:00:00,B_004,LOUD NOISE
2022-01-07T10:40:00,B_003,LOUD NOISE
2022-01-07T11:00:00,B_007,LOUD NOISE
2022-01-07T11:00:00,B_012,LOUD NOISE
2022-01-07T11:10:00,B_014,LOUD NOISE
2022-01-07T11:20:00,B_004,LOUD NOISE
2022-01-07T11:40:00,B_011,LOUD NOISE
2022-01-07T12:30:00,B_005,LOUD NOISE
2022-01-07T13:10:00,B_003,LOUD NOISE
2022-01-07T13:30:00,B_001,LOUD NOISE
2022-01-07T13:30:00,B_005,LOUD NOISE
2022-01-07T13:30:00,B_009,LOUD NOISE
2022-01-07T13:40:00,B_004,LOUD NOISE
2022-01-07T13:40:00,B_006,LOUD NOISE
2022-01-07T13:50:00,B_009,LOUD NOISE
2022-01-07T13:50:00,B_013,LOUD NOISE
2022-01-07T14:00:00,B_004,LOUD NOISE
2022-01-07T14:00:00,B_011,LOUD NOISE
2022-01-07T14:40:00,B_004,LOUD NOISE
2022-01-07T14:40:00,B_009,LOUD NOISE
2022-01-07T14:50:00,B_005,LOUD NOISE
2022-01-07T14:50:00,B_011,LOUD NOISE
2022-01-07T15:00:00,B_005,LOUD NOISE
2022-01-07T15:10:00,B_010,LOUD NOISE
2022-01-07T15:20:00,B_003,LOUD NOISE
2022-01-07T15:20:00,B_004,LOUD NOISE
2022-01-07T15:20:00,B_012,LOUD NOISE
2022-01-07T15:50:00,B_003,LOUD NOISE
2022-01-07T15:50:00,B_007,LOUD NOISE
2022-01-07T15:50:00,B_012,LOUD NOISE
2022-01-08T08:00:00,B_004,LOUD NOISE
2022-01-08T08:10:00,B_004,LOUD NOISE
2022-01-08T08:10:00,B_005,LOUD NOISE
2022-01-08T08:10:00,B_007,LOUD NOISE
2022-01-08T08:20:00,B_000,LOUD NOISE
2022-01-08T08:20:00,B_013,LOUD NOISE
2022-01-08T08:40:00,B_005,LOUD NOISE
2022-01-08T09:30:00,B_004,LOUD NOISE
2022-01-08T09:30:00,B_009,LOUD NOISE
2022-01-08T09:30:00,B_010,LOUD NOISE
2022-01-08T09:50:00,B_004,LOUD NOISE
2022-01-08T10:10:00,B_010,LOUD NOISE
2022-01-08T10:30:00,B_003,LOUD NOISE
2022-01-08T10:40:00,B_009,LOUD NOISE
2022-01-08T10:40:00,B_010,LOUD NOISE
2022-01-08T10:50:00,B_004,LOUD NOISE
2022-01-08T11:50:00,B_005,LOUD NOISE
2022-01-08T12:10:00,B_006,LOUD NOISE
2022-01-08T12:10:00,B_014,LOUD NOISE
2022-01-08T12:50:00,B_000,LOUD NOISE
2022-01-08T13:00:00,B_003,LOUD NOISE
2022-01-08T13:30:00,B_008,LOUD NOISE
2022-01-08T13:50:00,B_003,LOUD NOISE
2022-01-08T13:50:00,B_005,LOUD NOISE
2022-01-08T13:50:00,B_008,LOUD NOISE
2022-01-08T13:50:00,B_012,LOUD NOISE
2022-01-08T14:00:00,B_009,LOUD NOISE
2022-01-08T14:00:00,B_014,LOUD NOISE
2022-01-08T14:10:00,B_008,LOUD NOISE
2022-01-08T14:50:00,B_001,LOUD NOISE
2022-01-08T15:00:00,B_014,LOUD NOISE
2022-01-08T15:10:00,B_004,LOUD NOISE
2022-01-08T15:10:00,B_008,LOUD NOISE
2022-01-08T15:10:00,B_009,LOUD NOISE
2022-01-08T15:20:00,B_009,LOUD NOISE
2022-01-08T15:50:00,B_004,LOUD NOISE
2022-01-10T08:00:00,B_005,LOUD NOISE
2022-01-10T08:00:00,B_014,LOUD NOISE
2022-01-10T08:10:00,B_002,LOUD NOISE
2022-01-10T08:10:00,B_010,LOUD NOISE
2022-01-10T08:20:00,B_009,LOUD NOISE
2022-01-10T08:30:00,B_014,LOUD NOISE
2022-01-10T08:40:00,B_008,LOUD NOISE
2022-01-10T08:50:00,B_012,LOUD NOISE
2022-01-10T09:00:00,B_004,LOUD NOISE
2022-01-10T09:20:00,B_008,LOUD NOISE
2022-01-10T09:40:00,B_004,LOUD NOISE
2022-01-10T09:50:00,B_008,LOUD NOISE
2022-01-10T09:50:00,B_009,LOUD NOISE
2022-01-10T09:50:00,B_010,LOUD NOISE
2022-01-10T10:00:00,B_000,LOUD NOISE
2022-01-10T10:00:00,B_010,LOUD NOISE
2022-01-10T10:00:00,B_011,LOUD NOISE
2022-01-10T10:20:00,B_009,LOUD NOISE
2022-01-10T10:30:00,B_010,LOUD NOISE
2022-01-10T10:30:00,B_011,LOUD NOISE
2022-01-10T10:40:00,B_009,LOUD NOISE
2022-01-10T11:20:00,B_005,LOUD NOISE
2022-01-10T11:30:00,B_003,LOUD NOISE
2022-01-10T12:50:00,B_009,LOUD NOISE
2022-01-10T13:50:00,B_003,LOUD NOISE
2022-01-10T13:50:00,B_011,LOUD NOISE
2022-01-10T14:00:00,B_003,LOUD NOISE
2022-01-10T14:00:00,B_010,LOUD NOISE
2022-01-10T14:20:00,B_007,LOUD NOISE
2022-01-10T14:20:00,B_009,LOUD NOISE
2022-01-10T14:20:00,B_014,LOUD NOISE
2022-01-10T14:40:00,B_004,LOUD NOISE
2022-01-10T14:50:00,B_004,LOUD NOISE
2022-01-10T15:00:00,B_009,LOUD NOISE
2022-01-10T15:30:00,B_004,LOUD NOISE
2022-01-10T15:50:00,B_010,LOUD NOISE
2022-01-11T08:00:00,B_004,LOUD NOISE
2022-01-11T08:20:00,B_005,LOUD NOISE
2022-01-11T08:30:00,B_007,LOUD NOISE
2022-01-11T08:40:00,B_006,VERY LOUD NOISE
2022-01-11T09:00:00,B_009,LOUD NOISE
2022-01-11T09:10:00,B_004,LOUD NOISE
2022-01-11T09:20:00,B_013,LOUD NOISE
2022-01-11T09:30:00,B_005,VERY LOUD NOISE
2022-01-11T09:50:00,B_009,LOUD NOISE
2022-01-11T09:50:00,B_012,LOUD NOISE
2022-01-11T10:00:00,B_005,LOUD NOISE
2022-01-11T10:20:00,B_009,LOUD NOISE
2022-01-11T10:30:00,B_012,LOUD NOISE
2022-01-11T11:20:00,B_012,LOUD NOISE
2022-01-11T12:40:00,B_005,LOUD NOISE
2022-01-11T12:50:00,B_003,LOUD NOISE
2022-01-11T12:50:00,B_005,LOUD NOISE
2022-01-11T12:50:00,B_011,LOUD NOISE
2022-01-11T12:50:00,B_012,LOUD NOISE
2022-01-11T13:30:00,B_004,LOUD NOISE
2022-01-11T13:40:00,B_004,VERY LOUD NOISE
2022-01-11T13:50:00,B_010,LOUD NOISE
2022-01-11T14:00:00,B_006,LOUD NOISE
2022-01-11T14:10:00,B_008,LOUD NOISE
2022-01-11T14:20:00,B_010,LOUD NOISE
2022-01-11T14:20:00,B_013,LOUD NOISE
2022-01-11T14:40:00,B_009,LOUD NOISE
2022-01-11T14:40:00,B_013,LOUD NOISE
2022-01-11T15:00:00,B_012,LOUD NOISE
2022-01-11T15:20:00,B_003,LOUD NOISE
2022-01-11T15:20:00,B_005,LOUD NOISE
2022-01-11T15:20:00,B_009,LOUD NOISE
2022-01-11T15:50:00,B_004,LOUD NOISE
2022-01-12T08:00:00,B_003,LOUD NOISE
2022-01-12T08:00:00,B_004,LOUD NOISE
2022-01-12T08:30:00,B_003,LOUD NOISE
2022-01-12T08:30:00,B_004,LOUD NOISE
2022-01-12T09:00:00,B_009,LOUD NOISE
2022-01-12T09:10:00,B_011,LOUD NOISE
2022-01-12T09:20:00,B_009,LOUD NOISE
2022-01-12T09:30:00,B_003,LOUD NOISE
2022-01-12T09:30:00,B_009,LOUD NOISE
2022-01-12T09:40:00,B_003,VERY LOUD NOISE
2022-01-12T10:10:00,B_013,LOUD NOISE
2022-01-12T10:20:00,B_006,LOUD NOISE
2022-01-12T10:30:00,B_011,LOUD NOISE
2022-01-12T10:30:00,B_012,LOUD NOISE
2022-01-12T10:40:00,B_011,LOUD NOISE
2022-01-12T11:00:00,B_007,LOUD NOISE
2022-01-12T11:00:00,B_009,LOUD NOISE
2022-01-12T11:10:00,B_011,LOUD NOISE
2022-01-12T11:20:00,B_005,LOUD NOISE
2022-01-12T11:30:00,B_009,LOUD NOISE
2022-01-12T12:00:00,B_004,LOUD NOISE
2022-01-12T12:20:00,B_015,LOUD NOISE
2022-01-12T13:00:00,B_009,LOUD NOISE
2022-01-12T13:10:00,B_009,LOUD NOISE
2022-01-12T13:40:00,B_003,LOUD NOISE
2022-01-12T13:50:00,B_004,LOUD NOISE
2022-01-12T13:50:00,B_005,LOUD NOISE
2022-01-12T14:00:00,B_005,LOUD NOISE
2022-01-12T14:20:00,B_007,LOUD NOISE
2022-01-12T14:50:00,B_012,LOUD NOISE
2022-01-12T15:10:00,B_013,LOUD NOISE
2022-01-12T15:40:00,B_011,LOUD NOISE
2022-01-12T15:50:00,B_005,LOUD NOISE
2022-01-12T15:50:00,B_009,LOUD NOISE
2022-01-13T08:10:00,B_004,LOUD NOISE
2022-01-13T08:10:00,B_005,LOUD NOISE
2022-01-13T08:40:00,B_004,LOUD NOISE
2022-01-13T08:50:00,B_003,LOUD NOISE
2022-01-13T08:50:00,B_004,LOUD NOISE
2022-01-13T08:50:00,B_007,LOUD NOISE
2022-01-13T09:10:00,B_009,LOUD NOISE
2022-01-13T09:50:00,B_004,LOUD NOISE
2022-01-13T09:50:00,B_009,LOUD NOISE
2022-01-13T10:00:00,B_009,LOUD NOISE
2022-01-13T10:20:00,B_004,LOUD NOISE
2022-01-13T10:40:00,B_003,LOUD NOISE
2022-01-13T10:40:00,B_011,LOUD NOISE
2022-01-13T11:10:00,B_014,LOUD NOISE
2022-01-13T11:20:00,B_004,LOUD NOISE
2022-01-13T12:00:00,B_008,LOUD NOISE
2022-01-13T12:40:00,B_003,LOUD NOISE
2022-01-13T12:40:00,B_009,LOUD NOISE
2022-01-13T13:10:00,B_003,LOUD NOISE
2022-01-13T13:40:00,B_007,LOUD NOISE
2022-01-13T13:40:00,B_008,LOUD NOISE
2022-01-13T13:50:00,B_012,LOUD NOISE
2022-01-13T14:00:00,B_011,LOUD NOISE
2022-01-13T14:30:00,B_005,LOUD NOISE
2022-01-13T14:40:00,B_009,LOUD NOISE
2022-01-13T14:50:00,B_004,LOUD NOISE
2022-01-13T14:50:00,B_014,LOUD NOISE
2022-01-13T15:20:00,B_007,LOUD NOISE
2022-01-13T15:30:00,B_003,LOUD NOISE
2022-01-13T15:50:00,B_004,LOUD NOISE
2022-01-14T08:00:00,B_004,LOUD NOISE
2022-01-14T08:00:00,B_005,LOUD NOISE
2022-01-14T08:00:00,B_007,LOUD NOISE
2022-01-14T08:10:00,B_014,LOUD NOISE
2022-01-14T08:30:00,B_012,LOUD NOISE
2022-01-14T08:40:00,B_004,LOUD NOISE
2022-01-14T08:40:00,B_009,LOUD NOISE
2022-01-14T09:00:00,B_004,LOUD NOISE
2022-01-14T09:00:00,B_009,LOUD NOISE
2022-01-14T09:20:00,B_003,LOUD NOISE
2022-01-14T09:30:00,B_003,VERY LOUD NOISE
2022-01-14T09:50:00,B_003,LOUD NOISE
2022-01-14T10:10:00,B_005,LOUD NOISE
2022-01-14T10:10:00,B_008,LOUD NOISE
2022-01-14T10:30:00,B_006,LOUD NOISE
2022-01-14T10:30:00,B_008,LOUD NOISE
2022-01-14T10:30:00,B_013,LOUD NOISE
2022-01-14T10:50:00,B_009,LOUD NOISE
2022-01-14T10:50:00,B_010,LOUD NOISE
2022-01-14T11:00:00,B_005,LOUD NOISE
2022-01-14T11:10:00,B_005,LOUD NOISE
2022-01-14T11:30:00,B_005,LOUD NOISE
2022-01-14T11:30:00,B_006,LOUD NOISE
2022-01-14T11:50:00,B_004,LOUD NOISE
2022-01-14T11:50:00,B_009,LOUD NOISE
2022-01-14T12:00:00,B_013,LOUD NOISE
2022-01-14T12:10:00,B_006,LOUD NOISE
2022-01-14T12:20:00,B_012,LOUD NOISE
2022-01-14T12:30:00,B_005,LOUD NOISE
2022-01-14T12:30:00,B_009,LOUD NOISE
2022-01-14T12:50:00,B_003,LOUD NOISE
2022-01-14T13:20:00,B_003,LOUD NOISE
2022-01-14T13:20:00,B_009,LOUD NOISE
2022-01-14T13:40:00,B_003,LOUD NOISE
2022-01-14T14:00:00,B_007,LOUD NOISE
2022-01-14T14:00:00,B_014,LOUD NOISE
2022-01-14T14:10:00,B_009,LOUD NOISE
2022-01-14T14:30:00,B_003,LOUD NOISE
2022-01-14T14:30:00,B_007,LOUD NOISE
2022-01-14T14:50:00,B_010,LOUD NOISE
2022-01-14T15:00:00,B_010,LOUD NOISE
2022-01-14T15:10:00,B_011,LOUD NOISE
2022-01-14T15:20:00,B_003,LOUD NOISE
2022-01-14T15:30:00,B_003,LOUD NOISE
2022-01-14T15:40:00,B_008,LOUD NOISE
2022-01-14T15:40:00,B_010,LOUD NOISE
2022-01-14T15:50:00,B_009,LOUD NOISE
2022-01-15T08:00:00,B_004,LOUD NOISE
2022-01-15T08:00:00,B_005,LOUD NOISE
2022-01-15T08:10:00,B_004,LOUD NOISE
2022-01-15T08:50:00,B_000,LOUD NOISE
2022-01-15T09:10:00,B_009,LOUD NOISE
2022-01-15T09:10:00,B_012,LOUD NOISE
2022-01-15T09:20:00,B_005,LOUD NOISE
2022-01-15T09:30:00,B_011,LOUD NOISE
2022-01-15T09:40:00,B_009,LOUD NOISE
2022-01-15T10:00:00,B_003,LOUD NOISE
2022-01-15T10:00:00,B_005,LOUD NOISE
2022-01-15T10:10:00,B_012,LOUD NOISE
2022-01-15T10:20:00,B_005,LOUD NOISE
2022-01-15T10:20:00,B_008,LOUD NOISE
2022-01-15T10:20:00,B_012,LOUD NOISE
2022-01-15T11:00:00,B_005,LOUD NOISE
2022-01-15T11:20:00,B_013,LOUD NOISE
2022-01-15T11:30:00,B_013,LOUD NOISE
2022-01-15T12:00:00,B_004,LOUD NOISE
2022-01-15T12:00:00,B_010,LOUD NOISE
2022-01-15T12:10:00,B_009,LOUD NOISE
2022-01-15T12:20:00,B_003,LOUD NOISE
2022-01-15T12:40:00,B_010,LOUD NOISE
2022-01-15T12:50:00,B_003,LOUD NOISE
2022-01-15T12:50:00,B_014,LOUD NOISE
2022-01-15T13:00:00,B_002,LOUD NOISE
2022-01-15T13:00:00,B_013,LOUD NOISE
2022-01-15T13:20:00,B_005,LOUD NOISE
2022-01-15T13:20:00,B_008,LOUD NOISE
2022-01-15T13:40:00,B_009,LOUD NOISE
2022-01-15T13:40:00,B_012,LOUD NOISE
2022-01-15T13:50:00,B_009,LOUD NOISE
2022-01-15T13:50:00,B_013,LOUD NOISE
2022-01-15T14:00:00,B_003,LOUD NOISE
2022-01-15T14:00:00,B_006,LOUD NOISE
2022-01-15T14:10:00,B_000,LOUD NOISE
2022-01-15T14:10:00,B_005,LOUD NOISE
2022-01-15T14:20:00,B_009,LOUD NOISE
2022-01-15T14:40:00,B_012,LOUD NOISE
2022-01-15T15:20:00,B_009,LOUD NOISE
2022-01-15T15:20:00,B_011,LOUD NOISE
2022-01-15T15:30:00,B_003,LOUD NOISE
2022-01-15T15:30:00,B_005,LOUD NOISE
2022-01-15T15:40:00,B_005,LOUD NOISE
2022-01-17T08:00:00,B_003,LOUD NOISE
2022-01-17T08:00:00,B_004,LOUD NOISE
2022-01-17T08:00:00,B_010,LOUD NOISE
2022-01-17T08:20:00,B_004,LOUD NOISE
2022-01-17T08:30:00,B_012,VERY LOUD NOISE
2022-01-17T08:40:00,B_008,LOUD NOISE
2022-01-17T09:10:00,B_005,LOUD NOISE
2022-01-17T09:10:00,B_006,LOUD NOISE
2022-01-17T09:50:00,B_013,LOUD NOISE
2022-01-17T10:00:00,B_004,LOUD NOISE
2022-01-17T10:00:00,B_007,LOUD NOISE
2022-01-17T10:20:00,B_008,LOUD NOISE
2022-01-17T10:30:00,B_005,LOUD NOISE
2022-01-17T10:30:00,B_006,LOUD NOISE
2022-01-17T10:40:00,B_003,LOUD NOISE
2022-01-17T10:50:00,B_004,LOUD NOISE
2022-01-17T10:50:00,B_009,VERY LOUD NOISE
2022-01-17T11:20:00,B_009,LOUD NOISE
2022-01-17T11:40:00,B_010,LOUD NOISE
2022-01-17T12:10:00,B_004,LOUD NOISE
2022-01-17T12:30:00,B_010,LOUD NOISE
2022-01-17T12:40:00,B_005,LOUD NOISE
2022-01-17T12:40:00,B_012,LOUD NOISE
2022-01-17T12:50:00,B_010,LOUD NOISE
2022-01-17T13:00:00,B_003,LOUD NOISE
2022-01-17T13:00:00,B_005,LOUD NOISE
2022-01-17T13:20:00,B_009,LOUD NOISE
2022-01-17T13:40:00,B_003,LOUD NOISE
2022-01-17T13:40:00,B_012,LOUD NOISE
2022-01-17T14:00:00,B_014,LOUD NOISE
2022-01-17T14:10:00,B_010,LOUD NOISE
2022-01-17T15:00:00,B_005,LOUD NOISE
2022-01-17T15:20:00,B_008,LOUD NOISE
2022-01-17T15:50:00,B_005,LOUD NOISE
2022-01-18T08:10:00,B_014,LOUD NOISE
2022-01-18T08:30:00,B_009,LOUD NOISE
2022-01-18T09:00:00,B_008,LOUD NOISE
2022-01-18T09:30:00,B_003,LOUD NOISE
2022-01-18T10:00:00,B_005,LOUD NOISE
2022-01-18T10:40:00,B_015,LOUD NOISE
2022-01-18T10:50:00,B_003,LOUD NOISE
2022-01-18T10:50:00,B_014,LOUD NOISE
2022-01-18T11:10:00,B_004,LOUD NOISE
2022-01-18T11:10:00,B_009,LOUD NOISE
2022-01-18T11:30:00,B_005,LOUD NOISE
2022-01-18T11:30:00,B_009,LOUD NOISE
2022-01-18T11:50:00,B_004,LOUD NOISE
2022-01-18T12:00:00,B_010,LOUD NOISE
2022-01-18T12:20:00,B_004,LOUD NOISE
2022-01-18T12:20:00,B_010,LOUD NOISE
2022-01-18T12:20:00,B_011,LOUD NOISE
2022-01-18T12:30:00,B_011,LOUD NOISE
2022-01-18T12:50:00,B_003,LOUD NOISE
2022-01-18T13:00:00,B_005,LOUD NOISE
2022-01-18T13:00:00,B_009,LOUD NOISE
2022-01-18T13:20:00,B_000,LOUD NOISE
2022-01-18T13:20:00,B_009,LOUD NOISE
2022-01-18T13:20:00,B_010,LOUD NOISE
2022-01-18T13:30:00,B_008,LOUD NOISE
2022-01-18T13:50:00,B_009,LOUD NOISE
2022-01-18T14:00:00,B_004,LOUD NOISE
2022-01-18T14:00:00,B_013,LOUD NOISE
2022-01-18T14:30:00,B_006,LOUD NOISE
2022-01-18T15:00:00,B_004,LOUD NOISE
2022-01-18T15:00:00,B_009,VERY LOUD NOISE
2022-01-18T15:10:00,B_004,LOUD NOISE
2022-01-18T15:20:00,B_008,LOUD NOISE
2022-01-18T15:50:00,B_011,LOUD NOISE
2022-01-19T08:20:00,B_004,LOUD NOISE
2022-01-19T08:20:00,B_012,LOUD NOISE
2022-01-19T08:30:00,B_008,LOUD NOISE
2022-01-19T08:40:00,B_003,LOUD NOISE
2022-01-19T08:50:00,B_004,LOUD NOISE
2022-01-19T09:00:00,B_006,LOUD NOISE
2022-01-19T09:00:00,B_012,LOUD NOISE
2022-01-19T09:10:00,B_004,LOUD NOISE
2022-01-19T09:30:00,B_005,LOUD NOISE
2022-01-19T09:40:00,B_003,LOUD NOISE
2022-01-19T09:40:00,B_006,LOUD NOISE
2022-01-19T10:20:00,B_003,LOUD NOISE
2022-01-19T10:20:00,B_011,LOUD NOISE
2022-01-19T10:30:00,B_003,LOUD NOISE
2022-01-19T10:30:00,B_008,LOUD NOISE
2022-01-19T11:20:00,B_004,LOUD NOISE
2022-01-19T11:40:00,B_004,LOUD NOISE
2022-01-19T12:30:00,B_009,LOUD NOISE
2022-01-19T13:40:00,B_014,LOUD NOISE
2022-01-19T13:50:00,B_004,LOUD NOISE
2022-01-19T13:50:00,B_014,LOUD NOISE
2022-01-19T14:20:00,B_003,LOUD NOISE
2022-01-19T14:20:00,B_004,LOUD NOISE
2022-01-19T14:30:00,B_004,LOUD NOISE
2022-01-19T14:30:00,B_005,LOUD NOISE
2022-01-19T14:50:00,B_013,LOUD NOISE
2022-01-19T15:00:00,B_003,HORRIBLE NOISE
2022-01-19T15:00:00,B_003,SAFETY SHUTDOWN
