time,machine_id,event
2022-01-04T14:50:00,C_013,LOUD NOISE
2022-01-04T15:00:00,C_009,LOUD NOISE
2022-01-04T15:00:00,C_011,LOUD NOISE
2022-01-04T15:10:00,C_000,LOUD NOISE
2022-01-04T15:20:00,C_012,LOUD NOISE
2022-01-05T08:00:00,C_001,LOUD NOISE
2022-01-05T08:00:00,C_006,LOUD NOISE
2022-01-05T08:00:00,C_011,LOUD NOISE
2022-01-05T08:10:00,C_013,LOUD NOISE
2022-01-05T08:20:00,C_008,LOUD NOISE
2022-01-05T08:20:00,C_013,LOUD NOISE
2022-01-05T08:30:00,C_001,LOUD NOISE
2022-01-05T08:40:00,C_006,LOUD NOISE
2022-01-05T08:40:00,C_011,LOUD NOISE
2022-01-05T08:40:00,C_013,LOUD NOISE
2022-01-05T09:00:00,C_000,LOUD NOISE
2022-01-05T09:00:00,C_001,LOUD NOISE
2022-01-05T09:00:00,C_006,LOUD NOISE
2022-01-05T09:10:00,C_013,LOUD NOISE
2022-01-05T09:20:00,C_011,LOUD NOISE
2022-01-05T09:30:00,C_011,LOUD NOISE
2022-01-05T09:40:00,C_001,LOUD NOISE
2022-01-05T09:40:00,C_002,LOUD NOISE
2022-01-05T09:40:00,C_011,LOUD NOISE
2022-01-05T10:00:00,C_015,LOUD NOISE
2022-01-05T10:10:00,C_009,LOUD NOISE
2022-01-05T10:20:00,C_001,LOUD NOISE
2022-01-05T10:20:00,C_005,LOUD NOISE
2022-01-05T10:40:00,C_013,LOUD NOISE
2022-01-05T10:50:00,C_015,LOUD NOISE
2022-01-05T11:00:00,C_001,LOUD NOISE
2022-01-05T11:10:00,C_011,LOUD NOISE
2022-01-05T11:20:00,C_004,LOUD NOISE
2022-01-05T11:20:00,C_008,LOUD NOISE
2022-01-05T11:30:00,C_000,LOUD NOISE
2022-01-05T11:30:00,C_001,LOUD NOISE
2022-01-05T11:40:00,C_004,LOUD NOISE
2022-01-05T11:40:00,C_008,LOUD NOISE
2022-01-05T11:40:00,C_011,LOUD NOISE
2022-01-05T11:50:00,C_001,LOUD NOISE
2022-01-05T11:50:00,C_006,LOUD NOISE
2022-01-05T11:50:00,C_015,LOUD NOISE
2022-01-05T12:00:00,C_001,LOUD NOISE
2022-01-05T12:20:00,C_002,LOUD NOISE
2022-01-05T12:30:00,C_009,VERY LOUD NOISE
2022-01-05T12:30:00,C_011,LOUD NOISE
2022-01-05T12:30:00,C_012,LOUD NOISE
2022-01-05T12:40:00,C_011,LOUD NOISE
2022-01-05T12:50:00,C_007,LOUD NOISE
2022-01-05T12:50:00,C_011,LOUD NOISE
2022-01-05T13:00:00,C_008,LOUD NOISE
2022-01-05T13:00:00,C_015,LOUD NOISE
2022-01-05T13:10:00,C_001,LOUD NOISE
2022-01-05T13:10:00,C_006,LOUD NOISE
2022-01-05T13:10:00,C_011,LOUD NOISE
2022-01-05T13:30:00,C_008,LOUD NOISE
2022-01-05T13:30:00,C_012,LOUD NOISE
2022-01-05T13:40:00,C_002,LOUD NOISE
2022-01-05T13:40:00,C_013,LOUD NOISE
2022-01-05T14:10:00,C_000,LOUD NOISE
2022-01-05T14:20:00,C_008,LOUD NOISE
2022-01-05T14:30:00,C_011,LOUD NOISE
2022-01-05T14:50:00,C_002,LOUD NOISE
2022-01-05T15:10:00,C_013,LOUD NOISE
2022-01-05T15:40:00,C_005,LOUD NOISE
2022-01-05T15:40:00,C_013,LOUD NOISE
2022-01-05T15:50:00,C_002,LOUD NOISE
2022-01-05T15:50:00,C_006,LOUD NOISE
2022-01-05T15:50:00,C_013,LOUD NOISE
2022-01-05T15:50:00,C_015,LOUD NOISE
2022-01-06T08:30:00,C_013,LOUD NOISE
2022-01-06T08:40:00,C_001,LOUD NOISE
2022-01-06T08:50:00,C_006,LOUD NOISE
2022-01-06T09:00:00,C_001,LOUD NOISE
2022-01-06T09:00:00,C_008,LOUD NOISE
2022-01-06T09:10:00,C_013,LOUD NOISE
2022-01-06T09:10:00,C_015,LOUD NOISE
2022-01-06T09:50:00,C_005,LOUD NOISE
2022-01-06T10:10:00,C_010,LOUD NOISE
2022-01-06T10:30:00,C_013,LOUD NOISE
2022-01-06T10:40:00,C_009,LOUD NOISE
2022-01-06T10:40:00,C_015,LOUD NOISE
2022-01-06T11:10:00,C_000,LOUD NOISE
2022-01-06T11:10:00,C_012,LOUD NOISE
2022-01-06T11:20:00,C_000,LOUD NOISE
2022-01-06T11:20:00,C_013,LOUD NOISE
2022-01-06T11:30:00,C_002,LOUD NOISE
2022-01-06T11:30:00,C_013,LOUD NOISE
2022-01-06T11:40:00,C_001,LOUD NOISE
2022-01-06T11:40:00,C_008,LOUD NOISE
2022-01-06T11:50:00,C_000,LOUD NOISE
2022-01-06T11:50:00,C_012,LOUD NOISE
2022-01-06T12:00:00,C_012,LOUD NOISE
2022-01-06T12:00:00,C_015,LOUD NOISE
2022-01-06T12:10:00,C_011,LOUD NOISE
2022-01-06T12:10:00,C_015,VERY LOUD NOISE
2022-01-06T12:20:00,C_000,LOUD NOISE
2022-01-06T12:20:00,C_011,LOUD NOISE
2022-01-06T12:30:00,C_011,LOUD NOISE
2022-01-06T12:50:00,C_001,LOUD NOISE
2022-01-06T12:50:00,C_008,LOUD NOISE
2022-01-06T13:20:00,C_013,LOUD NOISE
2022-01-06T13:40:00,C_007,LOUD NOISE
2022-01-06T13:40:00,C_009,VERY LOUD NOISE
2022-01-06T13:50:00,C_012,VERY LOUD NOISE
2022-01-06T14:00:00,C_000,LOUD NOISE
2022-01-06T14:00:00,C_006,LOUD NOISE
2022-01-06T14:00:00,C_013,LOUD NOISE
2022-01-06T14:10:00,C_011,LOUD NOISE
2022-01-06T14:10:00,C_015,LOUD NOISE
2022-01-06T14:40:00,C_001,LOUD NOISE
2022-01-06T14:50:00,C_013,LOUD NOISE
2022-01-06T15:00:00,C_000,LOUD NOISE
2022-01-06T15:20:00,C_007,LOUD NOISE
2022-01-06T15:30:00,C_013,LOUD NOISE
2022-01-06T15:40:00,C_001,LOUD NOISE
2022-01-06T15:50:00,C_000,LOUD NOISE
2022-01-06T15:50:00,C_001,LOUD NOISE
2022-01-07T08:00:00,C_013,LOUD NOISE
2022-01-07T08:20:00,C_015,LOUD NOISE
2022-01-07T09:00:00,C_006,LOUD NOISE
2022-01-07T09:20:00,C_004,LOUD NOISE
2022-01-07T09:20:00,C_008,LOUD NOISE
2022-01-07T09:30:00,C_006,LOUD NOISE
2022-01-07T09:50:00,C_002,LOUD NOISE
2022-01-07T09:50:00,C_013,LOUD NOISE
2022-01-07T10:00:00,C_015,LOUD NOISE
2022-01-07T10:20:00,C_001,LOUD NOISE
2022-01-07T10:30:00,C_005,LOUD NOISE
2022-01-07T10:30:00,C_006,LOUD NOISE
2022-01-07T10:30:00,C_013,LOUD NOISE
2022-01-07T10:40:00,C_001,LOUD NOISE
2022-01-07T11:00:00,C_006,LOUD NOISE
2022-01-07T11:10:00,C_004,LOUD NOISE
2022-01-07T11:10:00,C_008,LOUD NOISE
2022-01-07T11:20:00,C_013,LOUD NOISE
2022-01-07T11:30:00,C_012,LOUD NOISE
2022-01-07T11:40:00,C_008,LOUD NOISE
2022-01-07T11:50:00,C_002,LOUD NOISE
2022-01-07T11:50:00,C_009,LOUD NOISE
2022-01-07T11:50:00,C_012,LOUD NOISE
2022-01-07T11:50:00,C_013,LOUD NOISE
2022-01-07T12:00:00,C_002,LOUD NOISE
2022-01-07T12:00:00,C_008,LOUD NOISE
2022-01-07T12:10:00,C_011,LOUD NOISE
2022-01-07T12:30:00,C_001,LOUD NOISE
2022-01-07T12:30:00,C_004,LOUD NOISE
2022-01-07T12:30:00,C_013,VERY LOUD NOISE
2022-01-07T13:00:00,C_013,LOUD NOISE
2022-01-07T13:20:00,C_010,LOUD NOISE
2022-01-07T13:30:00,C_001,LOUD NOISE
2022-01-07T13:40:00,C_001,LOUD NOISE
2022-01-07T13:40:00,C_011,LOUD NOISE
2022-01-07T13:50:00,C_002,LOUD NOISE
2022-01-07T14:10:00,C_001,LOUD NOISE
2022-01-07T14:20:00,C_006,LOUD NOISE
2022-01-07T14:20:00,C_015,LOUD NOISE
2022-01-07T14:30:00,C_000,LOUD NOISE
2022-01-07T14:30:00,C_005,LOUD NOISE
2022-01-07T14:40:00,C_000,LOUD NOISE
2022-01-07T14:40:00,C_008,LOUD NOISE
2022-01-07T14:40:00,C_012,LOUD NOISE
2022-01-07T14:50:00,C_005,LOUD NOISE
2022-01-07T14:50:00,C_015,LOUD NOISE
2022-01-07T15:10:00,C_002,VERY LOUD NOISE
2022-01-07T15:20:00,C_002,LOUD NOISE
2022-01-07T15:30:00,C_001,VERY LOUD NOISE
2022-01-07T15:30:00,C_009,LOUD NOISE
2022-01-07T15:30:00,C_011,LOUD NOISE
2022-01-07T15:40:00,C_006,LOUD NOISE
2022-01-08T08:10:00,C_013,LOUD NOISE
2022-01-08T08:30:00,C_000,LOUD NOISE
2022-01-08T08:50:00,C_013,LOUD NOISE
2022-01-08T09:00:00,C_008,LOUD NOISE
2022-01-08T09:10:00,C_006,LOUD NOISE
2022-01-08T09:20:00,C_006,LOUD NOISE
2022-01-08T09:30:00,C_013,LOUD NOISE
2022-01-08T09:30:00,C_015,LOUD NOISE
2022-01-08T09:40:00,C_011,LOUD NOISE
2022-01-08T09:50:00,C_013,LOUD NOISE
2022-01-08T10:00:00,C_006,LOUD NOISE
2022-01-08T10:00:00,C_013,LOUD NOISE
2022-01-08T10:10:00,C_001,LOUD NOISE
2022-01-08T10:20:00,C_001,LOUD NOISE
2022-01-08T10:50:00,C_015,LOUD NOISE
2022-01-08T11:20:00,C_006,LOUD NOISE
2022-01-08T11:20:00,C_009,LOUD NOISE
2022-01-08T11:30:00,C_002,LOUD NOISE
2022-01-08T11:30:00,C_013,LOUD NOISE
2022-01-08T11:50:00,C_001,LOUD NOISE
2022-01-08T11:50:00,C_005,LOUD NOISE
2022-01-08T11:50:00,C_013,LOUD NOISE
2022-01-08T12:00:00,C_001,LOUD NOISE
2022-01-08T12:00:00,C_011,VERY LOUD NOISE
2022-01-08T12:10:00,C_013,LOUD NOISE
2022-01-08T12:30:00,C_004,LOUD NOISE
2022-01-08T12:40:00,C_013,LOUD NOISE
2022-01-08T12:50:00,C_002,LOUD NOISE
2022-01-08T13:00:00,C_011,LOUD NOISE
2022-01-08T13:00:00,C_015,LOUD NOISE
2022-01-08T13:20:00,C_011,LOUD NOISE
2022-01-08T13:40:00,C_008,LOUD NOISE
2022-01-08T13:40:00,C_013,LOUD NOISE
2022-01-08T13:40:00,C_015,LOUD NOISE
2022-01-08T13:50:00,C_000,LOUD NOISE
2022-01-08T14:00:00,C_001,LOUD NOISE
2022-01-08T14:00:00,C_002,LOUD NOISE
2022-01-08T14:00:00,C_013,LOUD NOISE
2022-01-08T14:30:00,C_010,LOUD NOISE
2022-01-08T14:40:00,C_015,LOUD NOISE
2022-01-08T14:50:00,C_000,LOUD NOISE
2022-01-08T15:00:00,C_008,LOUD NOISE
2022-01-08T15:10:00,C_002,LOUD NOISE
2022-01-08T15:10:00,C_013,LOUD NOISE
2022-01-08T15:20:00,C_009,LOUD NOISE
2022-01-08T15:30:00,C_006,LOUD NOISE
2022-01-08T15:40:00,C_015,LOUD NOISE
2022-01-08T15:50:00,C_001,LOUD NOISE
2022-01-08T15:50:00,C_006,LOUD NOISE
2022-01-08T15:50:00,C_009,LOUD NOISE
2022-01-10T08:00:00,C_000,REPAIRS DONE
2022-01-10T08:00:00,C_001,REPAIRS DONE
2022-01-10T08:00:00,C_002,REPAIRS DONE
2022-01-10T08:00:00,C_003,REPAIRS DONE
2022-01-10T08:00:00,C_004,REPAIRS DONE
2022-01-10T08:00:00,C_005,REPAIRS DONE
2022-01-10T08:00:00,C_006,REPAIRS DONE
2022-01-10T08:00:00,C_007,REPAIRS DONE
2022-01-10T08:00:00,C_008,REPAIRS DONE
2022-01-10T08:00:00,C_009,REPAIRS DONE
2022-01-10T08:00:00,C_010,REPAIRS DONE
2022-01-10T08:00:00,C_011,REPAIRS DONE
2022-01-10T08:00:00,C_012,REPAIRS DONE
2022-01-10T08:00:00,C_013,REPAIRS DONE
2022-01-10T08:00:00,C_014,REPAIRS DONE
2022-01-10T08:00:00,C_015,REPAIRS DONE
2022-01-11T08:00:00,C_000,LOUD NOISE
2022-01-11T08:10:00,C_013,LOUD NOISE
2022-01-11T08:40:00,C_010,LOUD NOISE
2022-01-11T09:40:00,C_011,LOUD NOISE
2022-01-11T09:40:00,C_015,LOUD NOISE
2022-01-11T09:50:00,C_001,LOUD NOISE
2022-01-11T09:50:00,C_007,LOUD NOISE
2022-01-11T10:00:00,C_000,LOUD NOISE
2022-01-11T10:10:00,C_013,LOUD NOISE
2022-01-11T10:20:00,C_013,LOUD NOISE
2022-01-11T10:30:00,C_002,LOUD NOISE
2022-01-11T10:40:00,C_011,LOUD NOISE
2022-01-11T10:50:00,C_001,LOUD NOISE
2022-01-11T10:50:00,C_008,LOUD NOISE
2022-01-11T10:50:00,C_009,LOUD NOISE
2022-01-11T10:50:00,C_013,LOUD NOISE
2022-01-11T11:00:00,C_001,LOUD NOISE
2022-01-11T11:00:00,C_013,LOUD NOISE
2022-01-11T11:10:00,C_000,LOUD NOISE
2022-01-11T11:10:00,C_001,LOUD NOISE
2022-01-11T11:10:00,C_005,LOUD NOISE
2022-01-11T11:20:00,C_002,LOUD NOISE
2022-01-11T11:20:00,C_004,LOUD NOISE
2022-01-11T11:30:00,C_013,LOUD NOISE
2022-01-11T11:50:00,C_002,LOUD NOISE
2022-01-11T12:10:00,C_011,LOUD NOISE
2022-01-11T12:20:00,C_000,LOUD NOISE
2022-01-11T12:20:00,C_013,LOUD NOISE
2022-01-11T12:30:00,C_013,LOUD NOISE
2022-01-11T12:50:00,C_000,LOUD NOISE
2022-01-11T12:50:00,C_006,LOUD NOISE
2022-01-11T13:00:00,C_002,LOUD NOISE
2022-01-11T13:10:00,C_001,LOUD NOISE
2022-01-11T13:20:00,C_000,LOUD NOISE
2022-01-11T13:30:00,C_006,LOUD NOISE
2022-01-11T13:30:00,C_010,LOUD NOISE
2022-01-11T13:40:00,C_013,LOUD NOISE
2022-01-11T13:50:00,C_006,LOUD NOISE
2022-01-11T14:10:00,C_006,LOUD NOISE
2022-01-11T14:20:00,C_002,LOUD NOISE
2022-01-11T14:20:00,C_013,LOUD NOISE
2022-01-11T14:40:00,C_000,LOUD NOISE
2022-01-11T14:40:00,C_011,LOUD NOISE
2022-01-11T15:00:00,C_000,LOUD NOISE
2022-01-11T15:00:00,C_011,LOUD NOISE
2022-01-11T15:00:00,C_015,LOUD NOISE
2022-01-11T15:20:00,C_010,LOUD NOISE
2022-01-11T15:20:00,C_015,LOUD NOISE
2022-01-11T15:30:00,C_001,LOUD NOISE
2022-01-11T15:30:00,C_013,LOUD NOISE
2022-01-11T15:40:00,C_011,LOUD NOISE
2022-01-12T08:00:00,C_002,LOUD NOISE
2022-01-12T08:10:00,C_006,LOUD NOISE
2022-01-12T08:10:00,C_011,LOUD NOISE
2022-01-12T08:20:00,C_009,LOUD NOISE
2022-01-12T08:20:00,C_015,LOUD NOISE
2022-01-12T08:50:00,C_015,LOUD NOISE
2022-01-12T09:10:00,C_000,LOUD NOISE
2022-01-12T09:20:00,C_007,LOUD NOISE
2022-01-12T09:40:00,C_002,LOUD NOISE
2022-01-12T09:50:00,C_001,LOUD NOISE
2022-01-12T10:10:00,C_004,LOUD NOISE
2022-01-12T10:10:00,C_013,LOUD NOISE
2022-01-12T10:20:00,C_000,LOUD NOISE
2022-01-12T10:30:00,C_001,LOUD NOISE
2022-01-12T10:30:00,C_002,LOUD NOISE
2022-01-12T10:30:00,C_007,LOUD NOISE
2022-01-12T11:10:00,C_013,LOUD NOISE
2022-01-12T11:30:00,C_011,LOUD NOISE
2022-01-12T11:40:00,C_008,LOUD NOISE
2022-01-12T11:50:00,C_007,LOUD NOISE
2022-01-12T12:00:00,C_009,LOUD NOISE
2022-01-12T12:40:00,C_008,LOUD NOISE
2022-01-12T12:40:00,C_012,LOUD NOISE
2022-01-12T13:50:00,C_011,LOUD NOISE
2022-01-12T14:00:00,C_008,LOUD NOISE
2022-01-12T14:20:00,C_015,LOUD NOISE
2022-01-12T14:40:00,C_010,LOUD NOISE
2022-01-12T14:50:00,C_000,LOUD NOISE
2022-01-12T14:50:00,C_013,LOUD NOISE
2022-01-12T15:00:00,C_011,LOUD NOISE
2022-01-12T15:00:00,C_013,LOUD NOISE
2022-01-12T15:20:00,C_008,LOUD NOISE
2022-01-12T15:30:00,C_001,LOUD NOISE
2022-01-12T15:30:00,C_015,LOUD NOISE
2022-01-12T15:40:00,C_000,LOUD NOISE
2022-01-12T15:40:00,C_001,LOUD NOISE
2022-01-12T15:40:00,C_012,LOUD NOISE
2022-01-12T15:50:00,C_001,LOUD NOISE
2022-01-12T15:50:00,C_008,LOUD NOISE
2022-01-13T08:00:00,C_000,LOUD NOISE
2022-01-13T08:00:00,C_001,LOUD NOISE
2022-01-13T08:00:00,C_002,LOUD NOISE
2022-01-13T08:00:00,C_006,LOUD NOISE
2022-01-13T08:20:00,C_011,LOUD NOISE
2022-01-13T08:20:00,C_013,LOUD NOISE
2022-01-13T08:40:00,C_001,LOUD NOISE
2022-01-13T09:00:00,C_004,LOUD NOISE
2022-01-13T09:10:00,C_011,LOUD NOISE
2022-01-13T09:10:00,C_012,LOUD NOISE
2022-01-13T09:10:00,C_013,LOUD NOISE
2022-01-13T09:30:00,C_006,LOUD NOISE
2022-01-13T09:30:00,C_008,LOUD NOISE
2022-01-13T10:50:00,C_002,LOUD NOISE
2022-01-13T10:50:00,C_008,LOUD NOISE
2022-01-13T10:50:00,C_011,LOUD NOISE
2022-01-13T11:00:00,C_015,LOUD NOISE
2022-01-13T11:20:00,C_007,LOUD NOISE
2022-01-13T11:30:00,C_002,LOUD NOISE
2022-01-13T11:30:00,C_015,LOUD NOISE
2022-01-13T12:00:00,C_002,LOUD NOISE
2022-01-13T12:00:00,C_008,LOUD NOISE
2022-01-13T12:50:00,C_005,LOUD NOISE
2022-01-13T12:50:00,C_012,LOUD NOISE
2022-01-13T12:50:00,C_013,LOUD NOISE
2022-01-13T13:10:00,C_011,LOUD NOISE
2022-01-13T13:10:00,C_012,LOUD NOISE
2022-01-13T13:40:00,C_011,LOUD NOISE
2022-01-13T13:50:00,C_006,LOUD NOISE
2022-01-13T13:50:00,C_013,LOUD NOISE
2022-01-13T14:00:00,C_011,LOUD NOISE
2022-01-13T14:30:00,C_006,LOUD NOISE
2022-01-13T14:30:00,C_015,LOUD NOISE
2022-01-13T14:40:00,C_013,LOUD NOISE
2022-01-13T15:00:00,C_003,LOUD NOISE
2022-01-13T15:00:00,C_006,LOUD NOISE
2022-01-13T15:00:00,C_011,LOUD NOISE
2022-01-13T15:10:00,C_011,LOUD NOISE
2022-01-13T15:40:00,C_008,LOUD NOISE
2022-01-13T15:50:00,C_001,LOUD NOISE
2022-01-13T15:50:00,C_006,LOUD NOISE
2022-01-14T08:10:00,C_013,LOUD NOISE
2022-01-14T08:20:00,C_001,LOUD NOISE
2022-01-14T08:20:00,C_002,LOUD NOISE
2022-01-14T08:20:00,C_007,LOUD NOISE
2022-01-14T08:30:00,C_012,LOUD NOISE
2022-01-14T08:40:00,C_012,LOUD NOISE
2022-01-14T08:50:00,C_006,LOUD NOISE
2022-01-14T08:50:00,C_012,LOUD NOISE
2022-01-14T09:00:00,C_005,LOUD NOISE
2022-01-14T09:10:00,C_013,LOUD NOISE
2022-01-14T09:30:00,C_008,LOUD NOISE
2022-01-14T09:30:00,C_015,LOUD NOISE
2022-01-14T09:50:00,C_011,LOUD NOISE
2022-01-14T10:20:00,C_005,LOUD NOISE
2022-01-14T10:40:00,C_012,LOUD NOISE
2022-01-14T10:50:00,C_001,LOUD NOISE
2022-01-14T11:00:00,C_000,LOUD NOISE
2022-01-14T11:10:00,C_006,LOUD NOISE
2022-01-14T11:20:00,C_011,LOUD NOISE
2022-01-14T11:30:00,C_000,LOUD NOISE
2022-01-14T11:40:00,C_012,LOUD NOISE
2022-01-14T11:50:00,C_004,LOUD NOISE
2022-01-14T12:10:00,C_001,LOUD NOISE
2022-01-14T12:20:00,C_000,LOUD NOISE
2022-01-14T12:20:00,C_013,LOUD NOISE
2022-01-14T12:30:00,C_011,LOUD NOISE
2022-01-14T12:50:00,C_006,LOUD NOISE
2022-01-14T13:10:00,C_012,LOUD NOISE
2022-01-14T13:10:00,C_015,LOUD NOISE
2022-01-14T13:20:00,C_004,LOUD NOISE
2022-01-14T13:20:00,C_008,LOUD NOISE
2022-01-14T13:20:00,C_013,LOUD NOISE
2022-01-14T13:50:00,C_004,LOUD NOISE
2022-01-14T13:50:00,C_005,LOUD NOISE
2022-01-14T13:50:00,C_013,LOUD NOISE
2022-01-14T14:00:00,C_000,LOUD NOISE
2022-01-14T14:00:00,C_008,LOUD NOISE
2022-01-14T14:00:00,C_011,LOUD NOISE
2022-01-14T14:00:00,C_015,LOUD NOISE
2022-01-14T14:10:00,C_008,LOUD NOISE
2022-01-14T14:10:00,C_015,LOUD NOISE
2022-01-14T14:20:00,C_000,LOUD NOISE
2022-01-14T14:30:00,C_001,LOUD NOISE
2022-01-14T14:30:00,C_002,LOUD NOISE
2022-01-14T15:00:00,C_001,LOUD NOISE
2022-01-14T15:00:00,C_009,LOUD NOISE
2022-01-14T15:10:00,C_001,LOUD NOISE
2022-01-14T15:10:00,C_009,LOUD NOISE
2022-01-14T15:20:00,C_008,LOUD NOISE
2022-01-14T15:30:00,C_011,LOUD NOISE
2022-01-14T15:30:00,C_013,LOUD NOISE
2022-01-14T15:30:00,C_015,LOUD NOISE
2022-01-14T15:40:00,C_006,LOUD NOISE
2022-01-14T15:50:00,C_000,LOUD NOISE
2022-01-14T15:50:00,C_001,LOUD NOISE
2022-01-14T15:50:00,C_005,LOUD NOISE
2022-01-14T15:50:00,C_006,LOUD NOISE
2022-01-15T08:00:00,C_002,LOUD NOISE
2022-01-15T08:00:00,C_015,LOUD NOISE
2022-01-15T08:10:00,C_006,LOUD NOISE
2022-01-15T08:10:00,C_008,LOUD NOISE
2022-01-15T08:10:00,C_011,LOUD NOISE
2022-01-15T08:10:00,C_015,LOUD NOISE
2022-01-15T08:20:00,C_015,LOUD NOISE
2022-01-15T08:30:00,C_001,LOUD NOISE
2022-01-15T08:30:00,C_006,LOUD NOISE
2022-01-15T08:30:00,C_008,LOUD NOISE
2022-01-15T08:40:00,C_012,LOUD NOISE
2022-01-15T08:50:00,C_002,LOUD NOISE
2022-01-15T09:00:00,C_013,LOUD NOISE
2022-01-15T09:10:00,C_010,LOUD NOISE
2022-01-15T09:20:00,C_011,LOUD NOISE
2022-01-15T09:20:00,C_012,LOUD NOISE
2022-01-15T09:40:00,C_011,LOUD NOISE
2022-01-15T10:10:00,C_002,LOUD NOISE
2022-01-15T10:10:00,C_008,VERY LOUD NOISE
2022-01-15T10:30:00,C_011,LOUD NOISE
2022-01-15T10:40:00,C_009,LOUD NOISE
2022-01-15T11:00:00,C_001,LOUD NOISE
2022-01-15T11:00:00,C_015,LOUD NOISE
2022-01-15T11:10:00,C_002,LOUD NOISE
2022-01-15T11:10:00,C_011,LOUD NOISE
2022-01-15T11:20:00,C_013,LOUD NOISE
2022-01-15T11:20:00,C_015,LOUD NOISE
2022-01-15T11:30:00,C_002,LOUD NOISE
2022-01-15T11:30:00,C_013,LOUD NOISE
2022-01-15T11:40:00,C_000,LOUD NOISE
2022-01-15T11:40:00,C_001,LOUD NOISE
2022-01-15T11:40:00,C_006,LOUD NOISE
2022-01-15T11:50:00,C_013,LOUD NOISE
2022-01-15T12:00:00,C_000,LOUD NOISE
2022-01-15T12:00:00,C_013,LOUD NOISE
2022-01-15T12:00:00,C_015,LOUD NOISE
2022-01-15T12:10:00,C_001,LOUD NOISE
2022-01-15T12:10:00,C_013,LOUD NOISE
2022-01-15T12:30:00,C_002,LOUD NOISE
2022-01-15T12:30:00,C_012,LOUD NOISE
2022-01-15T12:40:00,C_012,LOUD NOISE
2022-01-15T12:50:00,C_006,LOUD NOISE
2022-01-15T12:50:00,C_011,LOUD NOISE
2022-01-15T13:10:00,C_006,LOUD NOISE
2022-01-15T13:30:00,C_004,LOUD NOISE
2022-01-15T13:30:00,C_008,LOUD NOISE
2022-01-15T13:40:00,C_001,LOUD NOISE
2022-01-15T13:40:00,C_002,LOUD NOISE
2022-01-15T13:40:00,C_006,LOUD NOISE
2022-01-15T13:40:00,C_013,LOUD NOISE
2022-01-15T13:50:00,C_001,LOUD NOISE
2022-01-15T13:50:00,C_002,LOUD NOISE
2022-01-15T13:50:00,C_012,LOUD NOISE
2022-01-15T14:00:00,C_001,LOUD NOISE
2022-01-15T14:00:00,C_002,LOUD NOISE
2022-01-15T14:10:00,C_002,LOUD NOISE
2022-01-15T14:20:00,C_002,LOUD NOISE
2022-01-15T14:30:00,C_001,LOUD NOISE
2022-01-15T14:30:00,C_007,LOUD NOISE
