DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C
2010-01-29,8,4,30,6,8,6,0.9,94,10.0,1011,88.25,9,7,3
2010-01-30,5,-2,24,4,5,1,0.5,90,9.875,1007,60.625,5,2,0
2010-01-31,5,-3,12,-1,5,2,0.3,69,9.875,1012,34.125,5,0,0
2010-02-01,8,0,21,0,6,3,0.0,83,10.0,1023,55.625,8,0,-1
2010-02-02,9,1,30,4,9,8,0.0,83,10.0,1023,70.5,9,6,3
2010-02-03,10,8,18,8,10,8,0.0,91,10.0,1017,80.5,10,8,5
2010-02-04,10,3,24,3,8,8,1.5,77,9.875,1013,27.125,10,7,0
2010-02-05,11,7,26,7,11,8,6.5,86,9.75,1008,51.625,11,8,5
2010-02-06,10,6,26,8,10,8,0.8,87,9.875,1019,69.625,10,7,5
2010-02-07,8,1,21,5,8,3,0.0,86,10.0,1022,44.0,9,4,2
2010-02-08,5,0,21,0,5,1,0.0,83,10.0,1014,15.375,5,0,-3
2010-02-09,3,0,30,1,2,1,0.1,76,10.0,1011,62.875,3,0,-4
2010-02-10,4,-4,24,-2,4,2,0.1,80,10.0,1015,55.125,4,0,-2
2010-02-11,2,-3,35,0,1,0,0.0,73,10.0,1018,74.5,2,0,-7
2010-02-12,5,-2,27,-2,4,0,0.0,73,10.0,1021,15.625,5,0,-6
2010-02-13,3,-4,23,-2,2,-1,0.0,86,7.75,1021,55.5,3,0,-4
2010-02-14,2,-5,13,-5,1,-4,0.0,72,10.0,1019,9.375,3,0,-6
2010-02-15,5,-6,10,-6,4,-3,0.0,67,10.0,1014,3.5,7,0,-1
2010-02-16,7,-5,13,-5,5,0,0.0,60,10.0,1006,2.25,8,0,-6
2010-02-17,8,-1,9,0,7,2,0.0,93,7.5,993,35.75,9,3,3
2010-02-18,10,4,38,6,10,6,0.9,79,9.875,996,31.0,10,6,5
2010-02-19,8,1,21,1,8,4,0.1,82,9.0,1001,33.75,8,2,2
2010-02-20,9,0,21,1,9,4,0.0,78,10.0,1003,28.0,9,2,3
2010-02-21,9,3,28,4,9,6,0.4,86,9.375,1003,47.75,9,7,4
2010-02-22,14,9,44,10,14,9,3.6,85,9.25,989,62.375,14,9,7
2010-02-23,13,9,33,10,13,9,2.7,90,9.625,996,54.375,13,10,7
2010-02-24,11,9,55,9,11,10,6.5,87,8.5,1000,68.25,11,8,5
2010-02-25,13,8,42,9,12,10,4.4,96,9.625,1000,81.125,13,10,6
2010-02-26,11,6,29,6,11,7,2.1,82,9.875,1007,38.0,11,7,4
2010-02-27,12,7,27,8,10,8,5.1,93,9.625,1006,52.5,12,11,4
2010-02-28,14,4,40,7,10,6,0.1,74,9.875,1008,42.375,14,12,4
2010-03-01,5,2,21,4,4,4,2.8,99,6.625,1012,81.75,5,5,0
2010-03-02,12,3,20,3,10,8,0.0,93,6.25,1021,69.75,12,7,2
2010-03-03,10,5,26,6,10,7,0.0,80,10.0,1016,69.5,10,6,4
2010-03-04,9,1,24,1,8,5,0.0,67,10.0,1022,23.375,9,1,0
2010-03-05,8,-2,19,-2,7,2,0.0,63,10.0,1030,0.125,8,0,-3
2010-03-06,10,-2,22,-2,9,5,0.0,61,10.0,1028,4.25,10,3,2
2010-03-07,4,-3,34,-3,3,1,0.0,56,10.0,1025,2.875,4,0,-7
2010-03-08,7,-3,37,-3,5,3,0.0,40,10.0,1022,0.5,7,0,-6
2010-03-09,7,-3,33,-3,5,3,0.0,58,10.0,1023,0.5,7,0,-5
2010-03-10,6,-3,29,-3,5,2,0.0,46,10.0,1024,11.625,6,0,-6
2010-03-11,9,-2,23,-2,7,4,0.0,66,10.0,1021,15.125,9,0,-3
2010-03-12,8,-3,13,-3,8,5,0.2,77,9.0,1024,52.5,8,2,-1
2010-03-13,9,1,14,1,9,6,0.2,87,6.75,1031,63.125,9,4,3
2010-03-14,10,-1,14,-1,10,7,0.0,83,7.0,1033,33.625,10,4,3
2010-03-15,12,-2,6,-2,12,5,0.0,80,8.0,1032,2.375,16,8,8
2010-03-16,14,1,14,2,13,8,0.0,72,10.0,1029,32.25,14,6,6
2010-03-17,16,4,12,5,15,8,0.0,68,10.0,1026,23.375,17,8,9
2010-03-18,15,9,31,9,14,11,2.0,67,9.875,1023,58.875,15,9,9
2010-03-19,15,11,28,11,15,12,2.8,93,9.75,1020,73.875,15,12,10
2010-03-20,16,10,29,11,14,12,1.2,94,9.75,1013,80.625,16,13,11
2010-03-21,13,4,12,7,13,8,0.0,75,10.0,1023,23.875,13,9,10
2010-03-22,13,1,17,3,13,9,0.0,80,9.0,1023,13.0,14,7,9
2010-03-23,14,6,14,6,14,11,0.0,78,8.0,1022,36.875,15,8,8
2010-03-24,16,10,29,11,16,13,1.1,87,9.375,1009,85.25,16,12,12
2010-03-25,15,7,41,11,15,10,1.9,94,8.5,1004,69.125,15,11,7
2010-03-26,11,7,35,7,11,9,1.3,91,9.75,1008,70.875,11,9,6
2010-03-27,13,9,29,9,12,11,3.7,89,8.5,1017,82.625,13,9,6
2010-03-28,13,9,26,11,12,12,1.4,95,9.875,1018,91.5,13,11,9
2010-03-29,15,8,21,8,15,12,1.8,93,8.875,1011,64.625,16,11,10
2010-03-30,11,7,45,8,9,8,0.5,86,9.875,1003,68.75,12,8,5
2010-03-31,11,5,32,6,11,8,0.0,63,10.0,1009,36.5,11,4,6
2010-04-01,11,1,18,1,11,7,0.0,61,10.0,1017,27.625,11,3,7
2010-04-02,12,7,35,7,12,8,7.7,95,9.375,1013,65.25,12,8,6
2010-04-03,11,7,37,7,11,9,5.1,90,9.25,1008,66.75,11,8,4
2010-04-04,11,5,23,6,11,8,0.2,75,10.0,1025,39.5,11,5,6
2010-04-05,13,3,15,5,13,10,0.0,72,10.0,1028,16.25,13,9,9
2010-04-06,17,6,24,6,17,12,0.0,65,10.0,1022,20.375,17,8,10
2010-04-07,13,7,18,8,13,11,0.1,85,8.0,1026,55.25,13,8,7
2010-04-08,15,4,14,4,15,12,0.0,77,7.75,1031,22.25,16,8,9
2010-04-09,17,4,17,4,15,14,0.0,68,10.0,1032,3.5,17,12,9
2010-04-10,17,7,23,7,17,14,0.0,70,10.0,1030,7.25,17,10,11
2010-04-11,13,6,29,6,13,11,0.0,70,10.0,1024,31.875,13,6,7
2010-04-12,14,4,27,4,13,11,0.0,65,10.0,1020,9.75,14,6,5
2010-04-13,12,5,23,5,11,11,0.5,71,10.0,1019,42.625,12,8,7
2010-04-14,15,4,17,4,13,12,0.0,74,10.0,1018,21.25,15,8,6
2010-04-15,16,4,24,4,15,13,0.0,69,10.0,1018,14.5,16,8,9
2010-04-16,16,6,25,6,15,13,0.0,68,10.0,1021,6.875,16,8,9
2010-04-17,18,5,18,5,17,15,0.0,68,10.0,1021,15.125,18,10,9
2010-04-18,20,7,9,7,20,16,0.0,73,8.0,1014,13.25,24,11,14
2010-04-19,18,8,6,9,18,15,0.1,73,9.0,1017,27.125,19,12,16
2010-04-20,18,6,10,6,17,15,0.0,64,10.0,1020,4.625,20,11,13
2010-04-21,17,4,18,5,15,14,0.0,58,10.0,1021,28.5,17,9,8
2010-04-22,16,8,23,8,16,14,0.0,65,10.0,1015,41.375,16,9,10
2010-04-23,19,8,10,8,18,15,0.0,61,10.0,1015,20.75,24,13,13
2010-04-24,19,4,14,9,19,15,0.0,62,10.0,1019,5.0,20,12,19
2010-04-25,19,7,21,11,19,14,0.0,70,9.0,1027,24.625,19,11,17
2010-04-26,19,6,3,8,19,17,0.0,84,6.75,1029,31.625,24,12,12
2010-04-27,20,8,13,9,20,18,0.0,68,9.0,1028,8.25,21,13,16
2010-04-28,23,9,11,10,22,19,0.0,66,10.0,1024,18.375,25,14,18
2010-04-29,20,11,25,13,17,15,0.1,82,10.0,1017,28.625,20,14,18
2010-04-30,16,9,17,11,16,14,0.0,61,10.0,1016,37.0,16,11,14
2010-05-01,15,7,17,10,15,13,0.3,72,7.875,1015,30.5,15,10,12
2010-05-02,15,7,22,10,15,11,1.1,72,9.0,1013,43.25,15,9,12
2010-05-03,10,6,26,6,10,10,0.0,70,10.0,1021,72.5,10,6,5
2010-05-04,13,4,36,5,12,10,0.0,60,10.0,1023,18.25,13,3,4
2010-05-05,14,4,28,5,14,11,0.0,51,10.0,1021,19.875,14,4,8
2010-05-06,15,6,15,8,15,12,0.0,68,10.0,1014,62.0,15,9,10
2010-05-07,15,4,13,5,14,11,0.5,61,9.0,1011,85.375,15,7,8
2010-05-08,14,6,9,7,13,13,1.3,83,8.0,1009,62.75,14,11,10
2010-05-09,14,6,21,7,14,13,0.8,84,8.625,1009,74.75,14,11,9
2010-05-10,13,9,15,10,10,13,3.6,98,6.0,1006,82.375,13,12,7
2010-05-11,11,7,21,9,10,10,0.3,94,8.75,1011,83.0,11,9,5
2010-05-12,11,4,17,6,11,11,0.0,57,10.0,1014,59.125,11,3,7
2010-05-13,12,6,12,7,11,11,0.1,55,10.0,1015,72.25,12,6,9
2010-05-14,14,0,16,8,14,10,0.0,59,10.0,1014,37.625,14,6,11
2010-05-15,16,4,15,7,16,13,1.3,73,7.875,1019,31.5,16,11,12
2010-05-16,15,4,19,7,14,13,0.0,66,7.0,1023,54.125,15,9,11
2010-05-17,17,10,14,10,17,15,0.0,64,8.0,1028,25.125,18,10,13
2010-05-18,19,6,9,10,19,16,0.0,61,8.0,1030,36.875,19,12,18
2010-05-19,20,8,12,10,19,18,0.0,58,8.0,1030,34.375,20,13,16
2010-05-20,22,9,13,11,21,20,0.0,63,8.0,1032,8.25,25,14,19
2010-05-21,23,11,18,13,22,21,0.0,61,9.0,1030,9.75,25,16,19
2010-05-22,24,13,19,14,23,22,0.0,66,10.0,1026,3.75,25,17,20
2010-05-23,26,14,19,14,25,23,0.0,60,10.0,1022,0.0,26,16,21
2010-05-24,28,14,9,16,28,24,0.0,60,10.0,1017,1.625,31,17,25
2010-05-25,24,12,21,16,24,20,0.5,72,8.875,1012,19.375,25,16,21
2010-05-26,19,12,22,14,19,16,0.1,82,6.5,1010,60.375,19,14,17
2010-05-27,17,11,17,13,17,16,0.0,74,6.5,1013,82.75,17,13,17
2010-05-28,21,11,9,11,21,17,0.0,51,10.0,1018,27.0,24,11,17
2010-05-29,16,11,25,12,14,15,4.0,95,7.625,1019,88.0,16,15,12
2010-05-30,21,15,23,15,21,15,0.3,74,9.0,1020,83.5,21,15,18
2010-05-31,17,14,5,14,15,17,1.1,94,7.0,1021,94.875,18,14,14
2010-06-01,18,14,21,14,17,17,3.1,92,6.375,1020,90.0,18,15,16
2010-06-02,18,9,14,11,18,18,0.0,73,8.75,1020,53.625,18,13,14
2010-06-03,24,12,14,13,23,23,0.0,56,10.0,1020,2.5,25,17,19
2010-06-04,27,14,6,17,27,24,0.0,58,10.0,1019,15.0,29,19,28
2010-06-05,26,14,12,18,26,21,0.0,60,10.0,1020,30.25,28,17,26
2010-06-06,21,15,19,15,21,19,1.7,71,9.875,1018,33.25,24,15,18
2010-06-07,21,10,15,14,20,18,0.0,62,8.0,1019,34.625,21,13,19
2010-06-08,17,14,17,15,17,16,1.8,86,9.875,1008,77.125,17,14,16
2010-06-09,20,14,10,14,20,19,1.9,90,6.0,1005,90.875,21,16,17
2010-06-10,23,15,17,16,18,20,5.0,98,7.125,1002,75.375,25,17,17
2010-06-11,20,13,17,15,19,19,2.5,92,9.875,1009,69.75,21,16,17
2010-06-12,22,11,9,14,22,20,1.9,78,7.75,1017,48.625,25,17,20
2010-06-13,20,9,14,11,20,19,0.0,69,10.0,1018,20.75,21,13,17
2010-06-14,17,11,13,13,17,16,1.8,78,9.875,1016,51.0,17,13,14
2010-06-15,17,11,21,12,16,17,0.9,91,6.75,1020,67.5,17,14,13
2010-06-16,21,10,28,10,20,18,0.0,63,10.0,1020,28.5,21,11,13
2010-06-17,22,12,15,12,22,20,0.2,73,10.0,1018,52.375,25,13,17
2010-06-18,22,13,10,13,21,20,0.0,69,10.0,1018,47.875,24,14,18
2010-06-19,19,10,14,12,14,17,0.2,84,9.375,1017,26.875,19,11,12
2010-06-20,18,7,21,9,17,17,0.0,54,10.0,1022,8.125,18,8,13
2010-06-21,21,7,9,10,19,20,0.0,57,10.0,1024,17.25,24,13,16
2010-06-22,24,10,8,14,23,23,0.0,59,9.0,1025,8.625,26,16,21
2010-06-23,25,13,11,15,25,24,0.0,54,10.0,1023,6.375,26,17,22
2010-06-24,27,14,9,16,26,25,0.0,56,10.0,1021,2.875,29,16,25
2010-06-25,27,14,8,16,27,25,0.0,53,10.0,1019,1.625,30,17,25
2010-06-26,29,14,7,18,29,26,0.0,56,10.0,1016,7.5,32,18,25
2010-06-27,29,17,17,19,29,21,0.5,64,9.125,1019,33.75,30,19,26
2010-06-28,27,17,12,17,27,25,6.5,78,9.375,1021,45.75,29,21,22
2010-06-29,28,15,9,17,27,26,0.0,63,10.0,1022,11.75,29,17,25
2010-06-30,28,15,13,17,28,25,0.0,52,10.0,1022,12.875,28,15,25
2010-07-01,28,13,14,19,28,25,0.0,47,10.0,1018,4.75,30,18,28
2010-07-02,27,15,12,19,26,24,0.0,63,10.0,1016,19.875,28,18,25
2010-07-03,25,16,14,16,25,23,0.0,66,9.0,1023,35.0,26,16,21
2010-07-04,26,14,15,16,26,23,0.0,62,10.0,1024,10.375,28,16,23
2010-07-05,24,13,14,16,22,22,0.1,78,8.0,1026,34.75,25,16,19
2010-07-06,24,10,9,12,24,23,0.0,55,10.0,1028,7.875,26,13,20
2010-07-07,28,13,7,16,28,26,0.0,48,10.0,1024,0.5,31,16,28
2010-07-08,31,12,11,19,31,29,0.5,46,10.0,1019,5.875,32,18,29
2010-07-09,31,19,13,21,31,27,1.0,55,9.875,1019,21.5,32,18,28
2010-07-10,29,16,18,19,29,24,0.0,56,9.0,1021,9.625,29,18,27
2010-07-11,26,15,16,18,26,23,0.0,64,9.0,1018,11.25,27,16,23
2010-07-12,23,16,16,16,23,22,0.9,82,8.875,1016,70.625,25,16,19
2010-07-13,23,17,22,18,23,21,0.0,73,10.0,1013,52.875,25,17,20
2010-07-14,21,15,33,19,21,18,3.4,86,9.75,1010,50.875,21,16,19
2010-07-15,22,16,26,17,22,20,0.0,56,10.0,1015,28.875,24,12,20
2010-07-16,22,17,25,18,22,19,0.2,63,10.0,1019,50.0,24,16,20
2010-07-17,22,13,18,15,22,20,0.0,59,10.0,1027,17.5,24,13,19
2010-07-18,27,11,8,14,26,25,0.0,50,10.0,1028,7.0,31,16,21
2010-07-19,30,15,8,17,30,27,0.0,45,10.0,1023,7.875,32,15,26
2010-07-20,27,15,19,19,27,22,0.0,50,10.0,1017,27.125,27,15,25
2010-07-21,23,15,23,18,23,19,0.7,86,9.375,1012,41.375,25,16,18
2010-07-22,23,14,22,16,23,20,0.0,57,9.0,1016,18.25,25,14,20
2010-07-23,23,12,17,14,22,21,0.1,67,9.0,1025,43.25,25,13,19
2010-07-24,23,11,16,13,23,19,0.0,67,9.0,1026,42.25,25,12,18
2010-07-25,24,14,10,16,21,23,0.2,88,9.0,1023,62.125,25,16,18
2010-07-26,26,12,15,14,26,25,0.0,63,9.0,1020,40.0,27,16,22
2010-07-27,26,14,16,16,26,25,0.0,66,8.75,1021,32.0,28,17,23
2010-07-28,26,15,18,17,26,23,0.0,65,10.0,1022,31.875,27,16,23
2010-07-29,23,13,12,15,22,23,0.0,71,8.75,1019,52.625,25,14,20
2010-07-30,25,11,15,13,24,22,0.0,52,10.0,1018,26.625,25,15,21
2010-07-31,25,14,18,17,25,22,0.0,63,7.75,1017,47.875,26,17,23
2010-08-01,23,13,14,14,21,21,0.0,62,6.75,1017,47.375,25,15,20
2010-08-02,24,10,16,16,24,21,1.0,67,6.375,1020,56.375,25,16,22
2010-08-03,23,10,19,13,23,20,0.0,52,9.0,1021,33.5,25,15,22
2010-08-04,19,15,18,16,19,19,2.0,75,5.625,1017,67.875,19,17,19
2010-08-05,22,11,17,12,22,20,0.0,67,7.75,1019,37.625,24,13,19
2010-08-06,23,10,16,13,23,20,0.0,54,10.0,1020,19.875,25,13,21
2010-08-07,23,14,17,16,23,21,0.2,74,10.0,1020,54.5,25,15,19
2010-08-08,26,12,5,13,26,23,0.0,60,6.5,1022,37.625,28,15,21
2010-08-09,26,13,18,15,26,21,0.0,58,9.0,1019,6.75,27,15,23
2010-08-10,23,14,22,16,23,20,0.1,73,6.75,1018,64.5,25,16,21
2010-08-11,25,15,18,18,25,21,1.5,88,7.625,1017,52.25,26,18,20
2010-08-12,23,11,12,12,23,20,0.0,59,7.75,1021,47.75,24,12,19
2010-08-13,20,10,14,11,20,19,0.2,62,7.75,1021,54.125,21,11,19
2010-08-14,18,9,12,12,18,15,0.7,78,4.875,1020,61.25,19,13,17
2010-08-15,21,10,15,11,20,18,0.0,84,6.5,1021,55.0,24,13,14
2010-08-16,24,11,20,13,24,21,0.0,59,6.75,1022,30.5,25,13,21
2010-08-17,20,12,17,13,20,19,0.1,70,9.0,1020,48.625,20,16,19
2010-08-18,21,12,16,13,21,18,0.0,66,7.5,1014,40.25,24,16,17
2010-08-19,25,11,13,14,24,22,0.0,59,6.75,1016,44.625,26,16,21
2010-08-20,26,16,15,16,26,22,0.0,69,6.25,1023,43.75,27,16,22
2010-08-21,29,15,10,17,28,25,0.0,65,8.0,1024,6.375,30,18,25
2010-08-22,27,16,19,17,27,22,0.2,61,6.75,1021,52.0,27,17,25
2010-08-23,20,16,15,19,19,20,3.1,94,7.5,1010,74.25,20,19,20
2010-08-24,21,12,19,12,21,17,0.0,59,8.0,1019,17.875,21,13,18
2010-08-25,21,11,18,13,18,21,0.5,83,9.0,1019,73.0,21,19,18
2010-08-26,26,18,19,19,26,21,0.3,79,8.125,1015,71.25,28,20,23
2010-08-27,24,16,24,18,24,18,1.4,80,9.875,1018,56.0,26,19,22
2010-08-28,22,11,13,11,21,18,0.0,61,7.75,1024,22.125,24,12,19
2010-08-29,21,9,17,10,21,18,0.0,61,8.0,1024,7.125,24,11,18
2010-08-30,21,10,13,10,20,18,0.0,53,6.5,1024,27.5,24,11,17
2010-08-31,23,9,18,9,21,18,0.0,61,7.75,1024,16.625,24,9,17
2010-09-01,23,10,23,10,23,19,0.0,48,10.0,1018,46.5,24,8,18
2010-09-02,26,11,16,11,24,21,0.0,58,10.0,1016,12.25,26,13,18
2010-09-03,28,13,11,13,27,21,0.0,62,9.0,1017,20.75,29,15,21
2010-09-04,28,14,6,15,28,21,0.0,61,10.0,1019,11.25,29,16,24
2010-09-05,28,14,9,14,28,21,0.0,52,10.0,1017,13.0,28,14,23
2010-09-06,23,15,19,15,23,17,1.3,79,8.625,1011,33.75,25,16,20
2010-09-07,20,13,12,14,20,14,2.4,76,6.0,1005,62.125,20,15,18
2010-09-08,21,11,19,11,21,17,0.0,74,6.25,1011,53.125,21,12,17
2010-09-09,21,12,17,12,21,17,0.0,68,6.5,1022,40.625,24,14,18
2010-09-10,22,12,14,12,22,17,0.0,69,5.75,1024,29.625,25,14,20
2010-09-11,24,12,10,12,24,19,0.0,63,9.0,1020,11.5,26,14,22
2010-09-12,22,12,15,12,21,17,0.0,68,7.5,1028,32.875,24,13,17
2010-09-13,21,9,9,9,21,17,0.0,68,6.5,1031,37.5,24,12,18
2010-09-14,22,10,20,12,22,16,0.0,66,6.75,1029,17.5,24,13,19
2010-09-15,21,12,19,13,20,17,0.0,84,6.5,1022,68.875,21,16,18
2010-09-16,18,8,11,8,18,15,0.0,65,6.5,1017,53.0,19,10,16
2010-09-17,19,8,10,8,19,16,0.0,67,7.75,1019,52.5,20,10,17
2010-09-18,19,6,10,6,19,13,0.0,55,10.0,1021,5.75,24,7,15
2010-09-19,20,6,10,6,20,14,0.0,55,9.0,1021,7.25,24,10,18
2010-09-20,22,6,4,6,22,13,0.0,60,7.0,1018,9.375,25,11,19
2010-09-21,26,9,8,9,25,15,0.0,52,10.0,1018,13.0,27,13,18
2010-09-22,26,12,13,12,26,18,0.2,61,9.875,1019,19.625,27,14,21
2010-09-23,21,15,22,15,21,17,6.7,83,8.25,1016,67.0,24,16,19
2010-09-24,19,11,21,12,19,14,0.0,81,7.75,1012,49.75,19,14,14
2010-09-25,14,8,18,8,14,11,0.0,61,8.75,1018,53.125,14,9,11
2010-09-26,14,4,12,4,13,10,0.0,64,9.0,1018,28.25,14,7,12
2010-09-27,16,5,12,5,16,11,0.0,67,10.0,1016,29.625,17,9,12
2010-09-28,19,6,12,6,19,13,0.0,69,7.0,1021,29.875,19,11,16
2010-09-29,18,9,14,11,18,14,1.1,73,6.0,1020,59.375,18,13,17
2010-09-30,17,8,12,8,17,13,0.0,78,6.25,1019,66.125,18,13,16
2010-10-01,17,12,24,13,15,16,9.8,95,9.0,1015,84.625,17,16,12
2010-10-02,21,14,20,17,20,16,7.3,91,7.25,1009,58.875,24,17,18
2010-10-03,19,14,23,16,17,16,4.0,86,8.875,1003,65.75,19,16,16
2010-10-04,19,12,24,14,19,14,4.6,89,7.75,1006,72.375,19,16,17
2010-10-05,16,12,21,16,16,15,7.2,97,6.625,1007,87.375,16,16,16
2010-10-06,16,10,12,15,16,11,3.3,92,4.5,1016,64.375,17,15,16
2010-10-07,22,11,16,12,21,18,0.1,91,7.5,1016,48.0,25,16,16
2010-10-08,23,14,15,14,22,19,0.7,88,9.875,1012,23.875,25,18,18
2010-10-09,24,14,18,14,23,18,0.9,81,9.875,1010,45.625,26,17,18
2010-10-10,22,15,19,15,21,17,0.2,87,8.75,1006,52.75,25,16,18
2010-10-11,17,9,24,9,16,12,0.0,62,10.0,1010,16.75,17,11,10
2010-10-12,18,8,19,8,18,12,0.0,74,10.0,1014,4.625,18,9,10
2010-10-13,15,5,19,5,15,10,0.0,72,10.0,1017,1.75,15,7,6
2010-10-14,15,6,18,6,15,11,0.0,81,6.5,1019,58.125,15,10,9
2010-10-15,14,6,17,6,14,9,0.0,86,5.25,1019,61.75,14,9,9
2010-10-16,15,7,20,9,15,10,0.0,80,7.75,1020,46.375,15,9,10
2010-10-17,12,3,18,3,12,7,0.0,66,9.0,1026,8.625,12,6,6
2010-10-18,13,2,10,3,13,10,0.0,76,8.0,1026,26.625,14,9,11
2010-10-19,15,9,19,11,15,12,0.0,84,7.75,1022,66.625,15,10,12
2010-10-20,13,6,13,7,13,7,0.0,70,8.0,1025,14.125,14,7,11
2010-10-21,12,2,9,2,12,5,0.0,65,10.0,1027,30.625,12,2,6
2010-10-22,13,4,9,4,12,4,0.0,51,10.0,1024,25.125,14,3,6
2010-10-23,15,4,25,7,15,11,1.0,92,9.0,1019,55.0,15,13,10
2010-10-24,14,6,16,6,14,8,0.1,81,9.0,1019,11.625,14,9,12
2010-10-25,12,3,16,3,12,6,0.0,79,10.0,1030,9.75,12,4,4
2010-10-26,12,1,10,2,12,6,0.0,70,10.0,1030,18.5,13,6,6
2010-10-27,15,6,17,6,15,12,0.1,75,9.0,1027,41.125,15,12,9
2010-10-28,17,8,11,8,17,15,0.0,88,6.25,1023,50.125,18,12,14
2010-10-29,18,9,24,10,18,12,6.5,72,9.625,1014,47.25,18,12,12
2010-10-30,15,10,22,10,15,12,0.6,83,8.875,1003,56.0,15,11,11
2010-10-31,15,9,22,9,15,11,0.0,88,9.0,1002,70.875,15,11,10
2010-11-01,16,8,15,9,16,10,0.1,87,6.75,1019,36.625,16,11,10
2010-11-02,15,8,17,10,15,13,0.3,94,4.75,1020,75.0,15,14,12
2010-11-03,16,12,17,12,16,15,0.3,95,7.75,1024,84.75,16,15,14
2010-11-04,16,14,17,15,16,14,0.1,94,6.25,1030,83.25,16,15,16
2010-11-05,17,12,13,12,17,12,0.1,87,5.75,1030,59.0,17,13,14
2010-11-06,15,10,20,13,15,12,0.8,95,4.0,1026,94.375,16,14,13
2010-11-07,10,4,22,7,10,6,0.0,82,8.0,1013,31.875,10,9,6
2010-11-08,12,5,26,8,12,8,6.3,92,9.0,999,72.125,12,9,8
2010-11-09,12,6,18,9,12,7,0.7,85,9.625,978,50.75,12,8,8
2010-11-10,10,7,19,7,10,8,0.0,87,10.0,1007,55.625,10,7,5
2010-11-11,15,4,36,9,13,15,7.3,98,9.25,1012,87.625,15,15,9
2010-11-12,16,13,29,13,16,15,1.9,98,8.875,1009,90.0,16,15,13
2010-11-13,14,13,35,14,13,13,14.1,94,9.125,1006,99.5,14,14,11
2010-11-14,13,8,26,13,12,8,11.2,92,9.375,1007,47.75,14,13,9
2010-11-15,12,6,10,8,12,7,0.0,90,7.75,1020,50.625,13,9,9
2010-11-16,11,3,11,3,11,7,0.0,88,7.5,1023,38.5,12,8,9
