date,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2016-01-08,122,0,1,5.1,bad
2016-01-02,119,0,1,3.3,bad
2016-01-03,119,0,1,3.3,bad
2016-01-06,122,0,1,6.9,bad
2016-02-07,122,0,1,8.3,bad
2016-06-08,113,0,1,15.9,good
2016-06-07,113,0,1,15.9,good
2016-09-08,113,0,1,11.6,good
2016-08-06,113,0,1,14.5,good
2016-09-14,116,0,1,11.6,good
2016-08-01,116,0,1,14.5,good
2016-09-17,116,0,1,10.3,good
2016-05-27,116,0,1,14.5,good
2016-09-19,113,0,1,11.6,good
2016-05-25,116,0,1,14.5,good
2016-05-24,116,0,1,14.5,good
2016-09-09,113,0,1,11.6,good
2016-09-12,113,0,1,11.6,good
2016-09-03,113,0,1,11.6,good
2016-07-18,116,0,1,12.5,good
2016-07-12,113,0,1,15.8,good
2016-08-07,113,0,1,14.5,good
2016-07-10,119,0,1,15.6,good
2016-07-09,113,0,1,15.8,good
2016-07-08,113,0,1,15.8,good
2016-07-07,113,0,1,15.8,good
2016-07-06,113,0,1,15.9,good
2016-07-15,113,0,1,14.5,good
2016-07-16,113,0,1,14.5,good
2016-08-12,113,0,1,14.5,good
2016-08-13,113,0,1,11.6,good
2016-08-20,113,0,1,11.6,good
2016-08-21,113,0,1,11.6,good
2016-06-24,113,0,1,16.0,good
2016-09-20,116,0,1,11.6,good
2016-08-25,113,0,1,11.6,good
2016-08-29,116,0,1,10.4,good
2016-08-30,116,0,1,11.6,good
2016-08-05,113,0,1,14.5,good
2016-09-01,113,0,1,11.6,good
2016-09-02,113,0,1,11.6,good
2016-07-13,113,0,1,15.8,good
2016-08-22,113,0,1,11.6,good
2016-08-09,113,0,1,14.5,good
2016-09-22,116,0,1,11.6,good
2016-10-31,113,0,1,8.7,good
2016-10-25,113,0,1,10.6,good
2016-09-21,113,0,1,11.6,good
2016-05-04,113,0,1,14.5,good
2016-05-06,116,0,1,13.5,good
2016-10-05,113,0,1,11.3,good
2016-10-17,113,0,1,10.9,good
2016-10-03,116,0,1,11.3,good
2016-10-02,113,0,1,11.4,good
2016-10-04,116,0,1,11.3,good
2016-10-01,113,0,1,11.4,good
2016-09-29,113,0,1,11.5,good
2016-09-26,116,0,1,11.6,good
2016-09-25,113,0,1,11.6,good
2016-09-24,119,0,1,8.8,good
2016-09-23,113,0,1,11.6,good
2016-10-16,116,0,1,10.9,good
2016-08-08,119,0,1,13.4,not good not bad
2016-10-27,113,0,1,8.7,not good not bad
2016-10-29,113,0,1,8.7,not good not bad
2016-10-30,113,0,1,8.7,not good not bad
2016-11-01,113,0,1,5.4,not good not bad
2016-11-02,116,0,1,8.7,not good not bad
2016-11-03,113,0,1,8.7,not good not bad
2016-10-28,113,0,1,8.7,not good not bad
2016-11-24,116,0,1,5.2,not good not bad
2016-11-11,113,0,1,8.7,not good not bad
2016-01-25,116,0,1,8.7,not good not bad
2016-11-13,119,0,1,5.2,not good not bad
2016-01-24,113,0,1,8.7,not good not bad
2016-08-04,113,0,1,11.4,not good not bad
2016-12-06,113,0,1,8.7,not good not bad
2016-12-07,113,0,1,8.7,not good not bad
2016-12-13,113,0,1,8.7,not good not bad
2016-07-31,119,0,1,11.4,not good not bad
2016-07-30,116,0,1,10.4,not good not bad
2016-01-26,116,0,1,8.7,not good not bad
2016-10-26,116,0,1,7.1,not good not bad
2016-10-21,116,0,1,10.7,not good not bad
2016-08-11,113,0,1,11.3,not good not bad
2016-09-28,113,0,1,8.7,not good not bad
2016-09-15,116,0,1,10.3,not good not bad
2016-09-13,122,0,1,10.3,not good not bad
2016-10-06,113,0,1,11.2,not good not bad
2016-10-07,116,0,1,10.1,not good not bad
2016-10-08,116,0,1,8.6,not good not bad
2016-10-09,116,0,1,10.1,not good not bad
2016-10-10,116,0,1,10.1,not good not bad
2016-09-04,116,0,1,10.3,not good not bad
2016-10-11,113,0,1,11.1,not good not bad
2016-10-12,116,0,1,10.1,not good not bad
2016-10-14,113,0,1,8.5,not good not bad
2016-10-18,116,0,1,10.8,not good not bad
2016-08-28,122,0,1,9.1,not good not bad
2016-10-19,122,0,1,8.5,not good not bad
2016-10-20,113,0,1,10.8,not good not bad
2016-10-22,113,0,1,10.7,not good not bad
2016-08-19,113,0,1,8.2,not good not bad
2016-08-18,113,0,1,9.3,not good not bad
2016-10-24,113,0,1,8.5,not good not bad
2016-08-10,113,0,1,12.4,not good not bad
2016-07-27,116,0,1,13.5,not good not bad
2016-03-18,113,0,1,11.6,not good not bad
2016-04-04,113,0,1,10.3,not good not bad
2016-05-02,113,0,1,12.4,not good not bad
2016-06-16,116,0,1,14.7,not good not bad
2016-06-14,119,0,1,15.6,not good not bad
2016-03-15,113,0,1,11.6,not good not bad
2016-04-19,116,0,1,9.3,not good not bad
2016-03-27,122,0,1,10.3,not good not bad
2016-06-06,116,0,1,13.5,not good not bad
2016-03-28,113,0,1,10.3,not good not bad
2016-04-20,113,0,1,9.3,not good not bad
2016-04-22,116,0,1,10.5,not good not bad
2016-05-31,116,0,1,12.5,not good not bad
2016-07-26,116,0,1,12.5,not good not bad
2016-04-03,122,0,1,7.8,not good not bad
2016-05-28,113,0,1,14.5,not good not bad
2016-06-18,116,0,1,12.9,not good not bad
2016-05-26,113,0,1,14.5,not good not bad
2016-05-21,116,0,1,12.5,not good not bad
2016-05-20,116,0,1,12.5,not good not bad
2016-05-19,116,0,1,13.5,not good not bad
2016-05-15,116,0,1,14.5,not good not bad
2016-04-30,113,0,1,14.5,not good not bad
2016-03-29,113,0,1,10.3,not good not bad
2016-05-11,119,0,1,10.4,not good not bad
2016-05-10,113,0,1,12.4,not good not bad
2016-05-09,113,0,1,10.4,not good not bad
2016-05-08,116,0,1,11.4,not good not bad
2016-05-07,116,0,1,13.5,not good not bad
2016-05-05,113,0,1,13.4,not good not bad
2016-05-03,113,0,1,14.5,not good not bad
2016-05-23,113,0,1,14.5,not good not bad
2016-04-18,116,0,1,8.1,not good not bad
2016-06-17,116,0,1,14.7,not good not bad
2016-04-17,116,0,1,9.2,not good not bad
2016-04-05,113,0,1,11.6,not good not bad
2016-03-20,113,0,1,11.6,not good not bad
2016-07-02,113,0,1,15.9,not good not bad
2016-03-19,113,0,1,11.6,not good not bad
2016-07-11,116,0,1,14.6,not good not bad
2016-06-19,116,0,1,15.6,not good not bad
2016-07-14,113,0,1,13.5,not good not bad
2016-07-20,116,0,1,11.5,not good not bad
2016-04-01,113,0,1,11.6,not good not bad
2016-07-22,116,0,1,12.5,not good not bad
2016-04-02,113,0,1,11.6,not good not bad
2016-07-24,116,0,1,12.5,not good not bad
2016-07-25,116,0,1,12.5,not good not bad
2016-07-19,116,0,1,13.5,not good not bad
2016-04-08,116,0,1,10.3,not good not bad
2016-04-06,113,0,1,7.8,not good not bad
2016-06-26,116,0,1,15.9,not good not bad
2016-03-23,113,0,1,11.6,not good not bad
2016-06-22,113,0,1,16.0,not good not bad
2016-04-14,116,0,1,9.1,not good not bad
2016-04-13,116,0,1,11.6,not good not bad
2016-06-23,119,0,1,13.8,not good not bad
2016-06-25,116,0,1,15.9,not good not bad
2016-04-12,113,0,1,11.6,not good not bad
2016-05-01,113,0,1,14.5,not good not bad
2016-04-11,113,0,1,10.4,not good not bad
2016-04-10,113,0,1,10.4,not good not bad
2016-01-17,122,0,1,3.4,very bad
2016-03-14,116,0,1,8.8,very bad
2016-01-18,248,0,1,3.4,very bad
2016-03-31,113,0,1,9.0,very bad
2016-01-21,116,0,1,6.9,very bad
2016-01-20,116,0,1,6.9,very bad
2016-01-19,119,0,1,3.4,very bad
2016-01-23,122,0,1,8.7,very bad
2016-01-22,119,0,1,3.4,very bad
2016-01-16,113,0,1,6.9,very bad
2016-11-14,116,0,1,7.0,very bad
2016-02-09,116,0,1,8.3,very bad
2016-01-14,113,0,1,8.7,very bad
2016-12-29,113,0,1,8.7,very bad
2016-12-28,116,0,1,8.7,very bad
2016-12-27,119,0,1,6.9,very bad
2016-01-04,119,0,1,6.9,very bad
2016-12-23,122,0,1,6.9,very bad
2016-01-05,116,0,1,6.9,very bad
2016-12-21,122,0,1,3.3,very bad
2016-12-20,116,0,1,8.7,very bad
2016-12-19,122,0,1,5.1,very bad
2016-12-18,113,0,1,8.7,very bad
2016-12-17,113,0,1,8.7,very bad
2016-03-21,113,0,1,10.2,very bad
2016-01-15,113,0,1,8.7,very bad
2016-01-07,116,0,1,6.9,very bad
2016-03-22,116,0,1,11.6,very bad
2016-03-24,122,0,1,7.5,very bad
2016-03-16,122,0,1,8.8,very bad
2016-12-08,143,0,1,8.7,very bad
2016-01-12,113,0,1,6.9,very bad
2016-12-04,116,0,1,6.9,very bad
2016-12-03,113,0,1,8.7,very bad
2016-12-02,113,0,1,8.7,very bad
2016-12-01,113,0,1,8.7,very bad
2016-11-30,113,0,1,8.7,very bad
2016-11-28,113,0,1,8.7,very bad
2016-01-13,122,0,1,6.9,very bad
2016-12-14,116,0,1,5.1,very bad
2016-11-29,113,0,1,8.7,very bad
2016-04-25,119,0,1,11.1,very bad
2016-11-07,113,0,1,8.7,very bad
2016-02-28,116,0,1,11.0,very bad
2016-02-27,119,0,1,10.1,very bad
2016-02-26,116,0,1,10.9,very bad
2016-11-08,122,0,1,5.2,very bad
2016-02-24,122,0,1,5.4,very bad
2016-02-19,116,0,1,10.3,very bad
2016-02-29,113,0,1,11.0,very bad
2016-02-18,113,0,1,8.4,very bad
2016-02-16,113,0,1,10.2,very bad
2016-02-15,113,0,1,10.2,very bad
2016-02-14,116,0,1,10.1,very bad
2016-12-30,113,0,1,8.7,very bad
2016-03-17,113,0,1,11.6,very bad
2016-02-11,119,0,1,10.0,very bad
2016-02-10,113,0,1,10.0,very bad
2016-02-17,122,0,1,6.7,very bad
2016-02-03,113,0,1,9.8,very bad
2016-02-04,143,0,1,6.6,very bad
2016-03-04,113,0,1,8.6,very bad
2016-11-06,113,0,1,8.7,very bad
2016-01-28,113,0,1,8.2,very bad
2016-11-04,200,0,1,8.7,very bad
2016-04-07,116,0,1,11.6,very bad
2016-04-09,116,0,1,10.3,very bad
2016-03-13,113,0,1,11.6,very bad
2016-03-12,113,0,1,11.6,very bad
2016-03-11,116,0,1,8.8,very bad
2016-03-01,122,0,1,5.5,very bad
2016-12-31,113,0,1,8.7,very bad
2016-03-05,113,0,1,11.2,very bad
2016-03-06,122,0,1,10.1,very bad
2016-04-27,116,0,1,14.5,very bad
2016-03-07,116,0,1,10.2,very bad
2016-03-08,119,0,1,7.3,very bad
2016-04-29,122,0,1,10.2,very bad
2016-04-28,113,0,1,14.5,very bad
2016-01-29,122,0,1,4.8,very bad
2016-08-31,113,0,1,11.6,very good
2016-07-17,113,0,1,14.5,very good
2016-08-15,113,0,1,11.6,very good
2016-08-16,113,0,1,11.6,very good
2016-09-07,113,0,1,11.6,very good
2016-09-06,113,0,1,11.6,very good
2016-08-23,113,0,1,11.6,very good
2016-08-26,113,0,1,11.6,very good
2016-08-27,113,0,1,11.6,very good
2016-08-14,113,0,1,11.6,very good
2016-08-24,113,0,1,11.6,very good
