date,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2011-11-16,143,0,1,3.5,bad
2011-11-21,143,0,1,5.2,bad
2011-12-22,116,0,2,8.7,bad
2011-12-08,122,0,1,6.9,bad
2011-07-30,113,0,1,14.5,good
2011-07-29,113,0,1,14.5,good
2011-07-27,116,0,1,14.5,good
2011-07-26,116,0,1,13.5,good
2011-07-10,113,0,1,15.8,good
2011-07-15,116,0,1,13.5,good
2011-06-07,116,0,1,14.5,good
2011-06-16,116,0,1,15.9,good
2011-07-31,113,0,1,14.5,good
2011-06-23,113,0,1,16.0,good
2011-06-24,113,0,1,16.0,good
2011-06-25,113,0,1,16.0,good
2011-07-23,116,0,1,14.5,good
2011-06-29,113,0,1,15.9,good
2011-07-01,113,0,1,15.9,good
2011-07-04,116,0,1,15.9,good
2011-07-05,116,0,1,15.9,good
2011-07-06,113,0,1,15.9,good
2011-07-09,113,0,1,15.8,good
2011-07-11,113,0,1,15.8,good
2011-07-14,113,0,1,15.8,good
2011-06-30,113,0,1,15.9,good
2011-08-01,113,0,1,14.5,good
2011-08-30,116,0,1,11.6,good
2011-08-03,113,0,1,14.5,good
2011-09-16,113,0,4,11.6,good
2011-09-21,113,0,4,11.6,good
2011-09-22,113,0,3,11.6,good
2011-09-24,113,0,4,11.6,good
2011-09-25,113,0,5,11.6,good
2011-09-28,113,0,6,11.5,good
2011-10-02,113,0,1,11.4,good
2011-10-03,113,0,1,11.4,good
2011-10-11,119,0,1,8.6,good
2011-10-13,113,0,1,11.0,good
2011-10-14,113,0,1,11.0,good
2011-10-15,113,0,1,11.0,good
2011-10-16,113,0,1,10.9,good
2011-10-17,113,0,1,10.9,good
2011-10-23,113,0,1,10.7,good
2011-11-02,116,0,1,8.7,good
2011-11-12,113,0,1,7.0,good
2011-11-13,113,0,1,8.7,good
2011-09-15,113,0,4,11.6,good
2011-08-02,119,0,1,12.4,good
2011-09-14,113,0,4,11.6,good
2011-09-10,113,0,4,10.3,good
2011-08-07,119,0,1,11.3,good
2011-08-08,113,0,1,14.5,good
2011-08-10,113,0,1,14.5,good
2011-08-11,116,0,1,14.5,good
2011-08-15,113,0,1,11.6,good
2011-08-16,113,0,1,11.6,good
2011-08-17,119,0,1,10.5,good
2011-08-18,113,0,1,11.6,good
2011-08-19,113,0,1,10.5,good
2011-08-24,113,0,1,11.6,good
2011-08-25,122,0,1,9.3,good
2011-08-26,116,0,1,11.6,good
2011-08-27,116,0,1,11.6,good
2011-08-29,113,0,1,11.6,good
2011-06-03,113,0,1,14.5,good
2011-08-31,113,0,1,11.6,good
2011-09-01,113,0,1,11.6,good
2011-09-02,113,0,1,11.6,good
2011-09-03,116,0,1,10.3,good
2011-09-13,113,0,4,11.6,good
2011-06-02,113,0,1,14.5,good
2011-07-02,113,0,1,15.9,good
2011-05-13,113,0,1,14.5,good
2011-04-07,113,0,1,11.6,good
2011-04-08,113,0,1,11.6,good
2011-05-10,113,0,1,14.5,good
2011-05-09,113,0,1,14.5,good
2011-05-08,113,0,1,12.4,good
2011-05-07,116,0,1,13.5,good
2011-05-06,113,0,1,14.5,good
2011-04-09,113,0,1,11.6,good
2011-05-05,113,0,1,14.5,good
2011-04-19,113,0,1,11.6,good
2011-04-10,113,0,1,11.6,good
2011-04-30,113,0,1,13.4,good
2011-04-28,116,0,1,14.5,good
2011-04-27,113,0,1,14.5,good
2011-04-26,113,0,1,14.5,good
2011-04-25,113,0,1,11.6,good
2011-04-17,113,0,1,11.6,good
2011-04-18,113,0,1,11.6,good
2011-04-23,113,0,1,11.6,good
2011-04-22,113,0,1,11.6,good
2011-04-11,119,0,1,10.4,good
2011-04-06,113,0,1,11.6,good
2011-04-20,113,0,1,9.3,good
2011-06-01,113,0,1,14.5,good
2011-05-17,113,0,1,14.5,good
2011-05-18,113,0,1,14.5,good
2011-04-01,113,0,1,11.6,good
2011-05-19,116,0,1,13.5,good
2011-03-26,119,0,3,10.3,good
2011-03-25,113,0,4,11.6,good
2011-03-24,113,0,4,11.6,good
2011-05-23,113,0,1,14.5,good
2011-05-24,113,0,1,14.5,good
2011-05-28,113,0,1,14.5,good
2011-05-25,113,0,1,14.5,good
2011-04-02,116,0,1,11.6,good
2011-09-09,113,0,5,9.0,not good not bad
2011-03-11,113,0,2,10.2,not good not bad
2011-02-25,143,0,1,7.0,not good not bad
2011-09-06,113,0,1,9.1,not good not bad
2011-09-05,113,0,1,10.3,not good not bad
2011-02-26,116,0,1,8.5,not good not bad
2011-01-16,113,0,1,8.7,not good not bad
2011-09-19,116,0,4,9.0,not good not bad
2011-09-11,116,0,5,10.3,not good not bad
2011-01-15,116,0,1,6.9,not good not bad
2011-09-26,116,0,4,11.6,not good not bad
2011-03-09,113,0,3,11.6,not good not bad
2011-09-17,119,0,4,6.3,not good not bad
2011-09-18,116,0,4,10.3,not good not bad
2011-12-16,116,0,2,6.9,not good not bad
2011-09-20,113,0,3,10.3,not good not bad
2011-01-07,116,0,1,6.9,not good not bad
2011-05-31,113,0,1,14.5,not good not bad
2011-10-10,113,0,1,8.6,not good not bad
2011-10-05,113,0,1,8.6,not good not bad
2011-11-01,113,0,1,8.7,not good not bad
2011-02-08,113,0,1,9.9,not good not bad
2011-11-04,113,0,1,8.7,not good not bad
2011-02-07,113,0,1,9.9,not good not bad
2011-10-31,113,0,1,8.7,not good not bad
2011-11-09,113,0,1,8.7,not good not bad
2011-11-11,143,0,1,7.0,not good not bad
2011-11-22,113,0,1,8.7,not good not bad
2011-11-14,113,0,1,8.7,not good not bad
2011-11-15,143,0,1,3.5,not good not bad
2011-11-17,113,0,1,8.7,not good not bad
2011-11-18,113,0,1,8.7,not good not bad
2011-11-10,113,0,1,5.2,not good not bad
2011-10-04,119,0,1,8.6,not good not bad
2011-10-30,113,0,1,5.4,not good not bad
2011-02-11,113,0,1,10.1,not good not bad
2011-10-06,113,0,1,8.6,not good not bad
2011-10-07,113,0,1,11.2,not good not bad
2011-10-08,122,0,1,7.1,not good not bad
2011-01-17,116,0,1,5.1,not good not bad
2011-09-04,116,0,1,10.3,not good not bad
2011-10-12,113,0,1,8.6,not good not bad
2011-02-09,143,0,1,10.0,not good not bad
2011-10-20,113,0,1,10.8,not good not bad
2011-11-29,122,0,1,3.3,not good not bad
2011-10-22,113,0,1,10.7,not good not bad
2011-10-24,116,0,1,10.0,not good not bad
2011-10-25,116,0,1,10.6,not good not bad
2011-10-26,119,0,1,10.0,not good not bad
2011-10-19,113,0,1,10.8,not good not bad
2011-03-14,200,0,3,8.8,not good not bad
2011-11-20,116,0,1,8.7,not good not bad
2011-04-29,119,0,1,10.2,not good not bad
2011-04-14,113,0,1,11.6,not good not bad
2011-04-15,116,0,1,11.6,not good not bad
2011-04-16,113,0,1,11.6,not good not bad
2011-07-28,113,0,1,13.5,not good not bad
2011-04-21,200,0,1,10.4,not good not bad
2011-04-24,113,0,1,11.6,not good not bad
2011-07-22,116,0,1,13.5,not good not bad
2011-07-21,116,0,1,11.5,not good not bad
2011-07-18,116,0,1,12.5,not good not bad
2011-07-17,119,0,1,11.5,not good not bad
2011-04-13,122,0,1,9.1,not good not bad
2011-05-20,116,0,1,13.5,not good not bad
2011-06-22,119,0,1,13.8,not good not bad
2011-05-16,119,0,1,11.4,not good not bad
2011-07-13,113,0,1,15.8,not good not bad
2011-05-15,113,0,1,13.5,not good not bad
2011-06-27,116,0,1,14.7,not good not bad
2011-05-02,200,0,1,13.4,not good not bad
2011-05-04,113,0,1,13.4,not good not bad
2011-07-08,122,0,1,14.6,not good not bad
2011-07-03,119,0,1,15.6,not good not bad
2011-05-14,113,0,1,14.5,not good not bad
2011-03-15,200,0,4,8.8,not good not bad
2011-05-11,113,0,1,13.5,not good not bad
2011-05-21,113,0,1,13.5,not good not bad
2011-05-22,116,0,1,12.5,not good not bad
2011-03-16,113,0,4,11.6,not good not bad
2011-05-30,116,0,1,12.5,not good not bad
2011-06-04,200,0,1,14.5,not good not bad
2011-08-28,113,0,1,10.4,not good not bad
2011-11-19,143,0,1,8.7,not good not bad
2011-05-29,116,0,1,12.5,not good not bad
2011-03-22,113,0,3,11.6,not good not bad
2011-03-23,113,0,3,11.6,not good not bad
2011-05-27,113,0,1,14.5,not good not bad
2011-06-18,116,0,1,16.0,not good not bad
2011-06-08,113,0,1,15.9,not good not bad
2011-08-21,116,0,1,11.6,not good not bad
2011-06-10,113,0,1,15.9,not good not bad
2011-04-04,113,0,1,11.6,not good not bad
2011-06-11,116,0,1,15.9,not good not bad
2011-08-09,116,0,1,13.4,not good not bad
2011-05-26,116,0,1,13.5,not good not bad
2011-06-14,113,0,1,15.6,not good not bad
2011-04-12,113,0,1,11.6,not good not bad
2011-06-09,113,0,1,15.9,not good not bad
2011-05-12,113,0,1,14.5,not good not bad
2011-01-27,116,0,1,9.6,very bad
2011-01-26,248,0,1,3.5,very bad
2011-01-24,116,0,1,3.4,very bad
2011-01-28,116,0,1,9.7,very bad
2011-01-25,122,0,1,6.9,very bad
2011-01-05,122,0,1,3.3,very bad
2011-11-30,122,0,1,6.9,very bad
2011-01-04,113,0,1,6.9,very bad
2011-01-03,116,0,1,8.7,very bad
2011-12-24,113,0,3,8.7,very bad
2011-12-26,113,0,1,8.7,very bad
2011-12-19,122,0,2,3.3,very bad
2011-12-18,116,0,2,8.7,very bad
2011-12-17,113,0,3,8.7,very bad
2011-12-27,113,0,1,8.7,very bad
2011-12-28,113,0,1,6.9,very bad
2011-12-29,116,0,1,8.7,very bad
2011-01-23,116,0,1,3.4,very bad
2011-01-09,113,0,1,8.7,very bad
2011-01-11,113,0,1,5.1,very bad
2011-12-11,119,0,1,3.3,very bad
2011-12-10,113,0,1,8.7,very bad
2011-01-12,122,0,1,3.3,very bad
2011-01-18,113,0,1,5.2,very bad
2011-01-19,113,0,1,8.7,very bad
2011-01-20,116,0,1,8.7,very bad
2011-01-21,113,0,1,8.7,very bad
2011-01-22,119,0,1,5.2,very bad
2011-01-10,122,0,1,6.9,very bad
2011-01-02,113,0,1,6.9,very bad
2011-03-05,116,0,3,8.6,very bad
2011-01-30,113,0,1,9.7,very bad
2011-03-01,113,0,2,10.1,very bad
2011-03-03,119,0,2,10.1,very bad
2011-03-04,116,0,2,10.1,very bad
2011-03-06,119,0,3,8.6,very bad
2011-03-07,113,0,2,11.6,very bad
2011-03-08,113,0,3,11.6,very bad
2011-02-28,143,0,1,7.0,very bad
2011-03-10,119,0,2,7.3,very bad
2011-03-17,116,0,2,7.4,very bad
2011-03-18,119,0,2,7.4,very bad
2011-03-19,113,0,2,11.6,very bad
2011-03-20,113,0,2,8.8,very bad
2011-03-21,113,0,3,11.6,very bad
2011-08-22,359,0,1,9.3,very bad
2011-04-05,113,0,1,11.6,very bad
2011-03-12,122,0,2,5.9,very bad
2011-01-29,113,0,1,9.7,very bad
2011-01-01,119,0,1,8.7,very bad
2011-02-14,116,0,1,10.2,very bad
2011-01-31,113,0,1,9.7,very bad
2011-02-23,122,0,1,5.4,very bad
2011-02-22,248,0,1,5.2,very bad
2011-02-20,113,0,1,10.0,very bad
2011-02-18,116,0,1,10.3,very bad
2011-02-16,122,0,1,6.7,very bad
2011-02-15,113,0,1,10.2,very bad
2011-02-27,119,0,1,7.0,very bad
2011-10-21,113,0,1,10.8,very bad
2011-02-13,248,0,1,8.3,very bad
2011-02-12,113,0,1,10.0,very bad
2011-02-02,122,0,1,4.9,very bad
2011-02-01,116,0,1,9.8,very bad
2011-08-20,116,0,1,11.6,very good
2011-09-29,113,0,5,11.5,very good
2011-09-30,113,0,6,11.5,very good
2011-10-01,113,0,1,11.4,very good
2011-09-27,113,0,6,11.6,very good
