date,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2017-05-01,122,0,1,11.3,bad
2017-09-07,119,0,1,6.5,bad
2017-02-23,116,0,2,8.5,bad
2017-07-26,122,0,1,9.4,bad
2017-12-14,116,0,1,5.1,bad
2017-10-29,122,0,1,3.8,bad
2017-02-07,143,0,1,9.9,bad
2017-01-31,143,0,1,6.6,bad
2017-12-13,119,0,1,5.1,bad
2017-01-10,122,0,1,3.3,bad
2017-11-08,119,0,1,8.7,bad
2017-01-11,122,0,1,3.3,bad
2017-02-03,113,0,1,8.3,bad
2017-02-02,119,0,1,4.9,bad
2017-12-05,116,0,1,8.7,bad
2017-02-01,119,0,1,4.9,bad
2017-12-04,119,0,1,8.7,bad
2017-02-04,122,0,1,9.9,bad
2017-12-21,122,0,1,3.3,bad
2017-01-30,122,0,1,4.9,bad
2017-02-20,122,0,2,5.2,bad
2017-02-13,122,0,1,6.7,bad
2017-12-23,248,0,1,5.1,bad
2017-11-11,122,0,1,3.5,bad
2017-10-23,122,0,1,5.3,bad
2017-12-26,122,0,1,5.1,bad
2017-02-21,122,0,3,5.2,bad
2017-12-24,119,0,1,3.3,bad
2017-12-29,122,0,1,5.1,bad
2017-05-24,113,0,1,14.5,good
2017-08-21,113,0,1,11.6,good
2017-06-07,116,0,1,14.5,good
2017-06-09,116,0,1,15.9,good
2017-06-10,113,0,1,15.9,good
2017-06-12,113,0,1,15.9,good
2017-08-13,116,0,1,14.2,good
2017-06-05,116,0,1,13.5,good
2017-05-31,119,0,1,13.5,good
2017-06-02,113,0,1,14.5,good
2017-06-01,113,0,1,14.5,good
2017-08-20,116,0,1,11.6,good
2017-05-21,116,0,1,14.5,good
2017-05-22,113,0,1,13.5,good
2017-08-15,113,0,1,11.6,good
2017-05-23,116,0,1,14.5,good
2017-08-16,113,0,1,11.6,good
2017-05-27,200,0,1,14.5,good
2017-08-19,113,0,1,11.6,good
2017-08-14,116,0,1,11.6,good
2017-10-18,116,0,1,10.8,good
2017-06-24,113,0,1,16.0,good
2017-06-14,113,0,1,15.9,good
2017-07-24,119,0,1,13.5,good
2017-07-22,113,0,1,14.5,good
2017-07-30,113,0,1,14.5,good
2017-07-31,113,0,1,14.5,good
2017-08-01,113,0,1,14.5,good
2017-07-14,113,0,1,14.5,good
2017-07-09,113,0,1,15.8,good
2017-08-02,113,0,1,14.5,good
2017-07-07,113,0,1,15.9,good
2017-08-03,119,0,1,13.5,good
2017-07-04,113,0,1,15.9,good
2017-07-03,113,0,1,15.9,good
2017-06-28,113,0,1,15.6,good
2017-08-05,113,0,1,14.5,good
2017-08-06,113,0,1,14.5,good
2017-06-25,113,0,1,15.6,good
2017-08-24,116,0,1,10.4,good
2017-08-07,116,0,1,13.4,good
2017-08-09,116,0,1,12.4,good
2017-06-19,113,0,1,16.0,good
2017-06-17,113,0,1,16.0,good
2017-06-16,113,0,1,16.0,good
2017-06-15,113,0,1,15.9,good
2017-06-13,113,0,1,15.9,good
2017-05-16,116,0,1,14.5,good
2017-09-19,113,0,1,11.6,good
2017-05-14,116,0,1,14.5,good
2017-09-22,122,0,1,10.3,good
2017-09-23,113,0,1,11.6,good
2017-04-09,113,0,1,11.6,good
2017-09-24,116,0,1,11.6,good
2017-09-27,116,0,1,11.5,good
2017-09-30,122,0,1,10.1,good
2017-03-30,113,0,1,11.6,good
2017-03-29,113,0,1,10.3,good
2017-10-03,116,0,1,11.3,good
2017-10-04,113,0,1,11.3,good
2017-10-27,116,0,1,8.7,good
2017-09-21,122,0,1,10.3,good
2017-03-16,113,0,1,11.6,good
2017-10-26,113,0,1,8.7,good
2017-10-25,113,0,1,10.6,good
2017-10-12,113,0,1,10.1,good
2017-10-24,113,0,1,10.6,good
2017-10-21,113,0,1,10.7,good
2017-10-20,119,0,1,10.0,good
2017-10-19,116,0,1,10.8,good
2017-10-13,116,0,1,11.0,good
2017-10-14,113,0,1,11.0,good
2017-10-15,116,0,1,10.9,good
2017-10-16,113,0,1,10.9,good
2017-10-17,113,0,1,10.9,good
2017-10-11,113,0,1,11.1,good
2017-09-20,113,0,1,11.6,good
2017-04-08,113,0,1,11.6,good
2017-09-18,119,0,1,10.3,good
2017-09-09,113,0,1,11.6,good
2017-09-10,122,0,1,9.0,good
2017-09-12,116,0,1,11.6,good
2017-11-02,113,0,1,8.7,good
2017-11-03,200,0,1,8.7,good
2017-09-02,122,0,1,10.3,good
2017-04-22,113,0,1,11.6,good
2017-05-05,122,0,1,13.4,good
2017-09-14,113,0,1,11.6,good
2017-08-31,113,0,1,11.6,good
2017-05-10,122,0,1,12.4,good
2017-08-25,113,0,1,11.6,good
2017-09-01,113,0,1,11.6,good
2017-07-28,119,0,1,10.4,not good not bad
2017-11-19,116,0,1,6.9,not good not bad
2017-10-22,116,0,1,10.0,not good not bad
2017-09-04,116,0,1,11.6,not good not bad
2017-11-21,116,0,1,6.9,not good not bad
2017-11-22,116,0,1,8.7,not good not bad
2017-11-10,119,0,1,3.5,not good not bad
2017-09-06,116,0,1,7.8,not good not bad
2017-11-23,116,0,1,8.7,not good not bad
2017-10-30,113,0,1,8.7,not good not bad
2017-10-28,113,0,1,8.7,not good not bad
2017-09-17,113,0,1,11.6,not good not bad
2017-09-16,116,0,1,11.6,not good not bad
2017-08-10,116,0,1,12.4,not good not bad
2017-09-15,116,0,1,11.6,not good not bad
2017-08-08,116,0,1,12.4,not good not bad
2017-11-04,122,0,1,7.0,not good not bad
2017-09-29,122,0,1,5.7,not good not bad
2017-09-11,116,0,1,11.6,not good not bad
2017-11-24,122,0,1,6.9,not good not bad
2017-10-31,113,0,1,8.7,not good not bad
2017-10-07,113,0,1,11.2,not good not bad
2017-11-12,116,0,1,5.2,not good not bad
2017-07-02,116,0,1,13.8,not good not bad
2017-07-21,116,0,1,9.5,not good not bad
2017-04-06,113,0,1,11.6,not good not bad
2017-04-07,113,0,1,11.6,not good not bad
2017-04-10,113,0,1,11.6,not good not bad
2017-04-11,116,0,1,11.6,not good not bad
2017-04-12,113,0,1,11.6,not good not bad
2017-04-13,116,0,1,11.6,not good not bad
2017-04-05,116,0,1,9.1,not good not bad
2017-04-14,122,0,1,7.9,not good not bad
2017-04-19,113,0,1,11.6,not good not bad
2017-04-21,113,0,1,11.6,not good not bad
2017-04-23,116,0,1,11.6,not good not bad
2017-04-24,116,0,1,11.6,not good not bad
2017-05-02,116,0,1,12.4,not good not bad
2017-05-03,113,0,1,13.4,not good not bad
2017-04-18,113,0,1,11.6,not good not bad
2017-04-04,116,0,1,7.8,not good not bad
2017-04-03,122,0,1,10.3,not good not bad
2017-04-02,113,0,1,10.3,not good not bad
2017-02-14,113,0,1,10.0,not good not bad
2017-02-15,113,0,1,10.2,not good not bad
2017-02-16,116,0,1,10.2,not good not bad
2017-02-17,122,0,1,8.4,not good not bad
2017-02-18,113,0,1,10.3,not good not bad
2017-07-25,113,0,1,12.5,not good not bad
2017-03-03,119,0,1,10.1,not good not bad
2017-03-10,119,0,1,7.3,not good not bad
2017-03-14,119,0,1,8.8,not good not bad
2017-03-15,113,0,1,11.6,not good not bad
2017-03-25,113,0,1,11.6,not good not bad
2017-03-26,113,0,1,10.3,not good not bad
2017-03-27,113,0,1,11.6,not good not bad
2017-03-28,113,0,1,11.6,not good not bad
2017-04-01,116,0,1,11.6,not good not bad
2017-05-04,113,0,1,13.4,not good not bad
2017-05-06,113,0,1,13.5,not good not bad
2017-04-17,116,0,1,9.2,not good not bad
2017-05-08,116,0,1,12.4,not good not bad
2017-06-04,116,0,1,12.6,not good not bad
2017-07-20,113,0,1,12.5,not good not bad
2017-06-27,116,0,1,14.7,not good not bad
2017-05-20,116,0,1,14.5,not good not bad
2017-05-19,116,0,1,14.5,not good not bad
2017-06-06,116,0,1,14.5,not good not bad
2017-06-08,122,0,1,13.7,not good not bad
2017-06-11,113,0,1,15.9,not good not bad
2017-05-17,122,0,1,11.5,not good not bad
2017-05-28,113,0,1,12.5,not good not bad
2017-05-30,113,0,1,12.5,not good not bad
2017-05-07,113,0,1,10.3,not good not bad
2017-06-26,116,0,1,15.6,not good not bad
2017-05-12,116,0,1,13.5,not good not bad
2017-05-09,113,0,1,14.5,not good not bad
2017-06-20,113,0,1,16.0,not good not bad
2017-12-27,113,0,1,6.9,very bad
2017-01-03,113,0,1,8.7,very bad
2017-11-26,116,0,1,6.9,very bad
2017-11-27,122,0,1,5.1,very bad
2017-11-28,116,0,1,8.7,very bad
2017-11-29,113,0,1,8.7,very bad
2017-12-28,122,0,1,3.3,very bad
2017-11-25,113,0,1,8.7,very bad
2017-01-15,122,0,1,3.4,very bad
2017-01-16,122,0,1,3.4,very bad
2017-01-17,113,0,1,8.7,very bad
2017-01-18,113,0,1,8.7,very bad
2017-01-20,113,0,1,8.7,very bad
2017-11-18,113,0,1,8.7,very bad
2017-11-16,113,0,1,5.2,very bad
2017-11-15,113,0,1,8.7,very bad
2017-11-14,113,0,1,8.7,very bad
2017-11-13,113,0,1,8.7,very bad
2017-01-02,119,0,1,5.1,very bad
2017-11-30,122,0,1,6.9,very bad
2017-01-14,116,0,1,8.7,very bad
2017-01-04,122,0,1,6.9,very bad
2017-12-12,113,0,1,8.7,very bad
2017-12-11,122,0,1,3.3,very bad
2017-01-12,119,0,1,3.3,very bad
2017-12-09,122,0,1,6.9,very bad
2017-12-08,113,0,1,8.7,very bad
2017-12-07,122,0,1,3.3,very bad
2017-01-08,143,0,1,3.3,very bad
2017-12-15,113,0,1,8.7,very bad
2017-12-06,113,0,1,8.7,very bad
2017-01-22,116,0,1,8.7,very bad
2017-12-16,113,0,1,8.7,very bad
2017-12-17,116,0,1,6.9,very bad
2017-12-18,113,0,1,6.9,very bad
2017-12-20,119,0,1,5.1,very bad
2017-01-07,122,0,1,3.3,very bad
2017-01-06,116,0,1,8.7,very bad
2017-01-13,116,0,1,8.7,very bad
2017-12-03,122,0,1,6.9,very bad
2017-12-02,113,0,1,8.7,very bad
2017-12-01,113,0,1,8.7,very bad
2017-01-05,113,0,1,8.7,very bad
2017-12-25,122,0,1,3.3,very bad
2017-01-23,113,0,1,8.7,very bad
2017-03-02,122,0,1,10.1,very bad
2017-01-24,116,0,1,8.7,very bad
2017-08-18,113,0,1,11.6,very bad
2017-04-29,113,0,1,14.5,very bad
2017-04-27,113,0,1,13.4,very bad
2017-04-26,116,0,1,13.4,very bad
2017-04-25,119,0,1,8.8,very bad
2017-11-09,122,0,1,8.7,very bad
2017-03-24,122,0,1,10.2,very bad
2017-03-23,122,0,1,7.5,very bad
2017-03-22,122,0,1,6.1,very bad
2017-03-21,116,0,1,10.2,very bad
2017-03-18,122,0,1,6.0,very bad
2017-02-26,122,0,3,5.5,very bad
2017-02-25,113,0,3,10.9,very bad
2017-04-20,113,0,1,11.6,very bad
2017-02-19,143,0,1,10.3,very bad
2017-11-07,122,0,1,5.4,very bad
2017-02-24,116,0,3,10.1,very bad
2017-11-06,113,0,1,8.7,very bad
2017-01-25,113,0,1,8.7,very bad
2017-01-26,113,0,1,8.7,very bad
2017-01-27,119,0,1,4.8,very bad
2017-01-01,122,0,1,3.3,very bad
2017-02-05,116,0,1,9.9,very bad
2017-01-29,122,0,1,4.8,very bad
2017-02-11,113,0,1,10.0,very bad
2017-02-10,113,0,1,10.0,very bad
2017-02-12,119,0,1,6.7,very bad
2017-02-08,113,0,1,10.0,very bad
2017-02-06,122,0,1,5.0,very bad
2017-02-09,119,0,1,8.3,very bad
2017-08-29,113,0,1,11.6,very good
2017-07-18,113,0,1,14.5,very good
2017-07-17,200,0,1,14.5,very good
2017-07-16,113,0,1,14.5,very good
2017-07-08,116,0,1,15.8,very good
2017-07-06,113,0,1,15.9,very good
2017-07-05,113,0,1,15.9,very good
2017-06-22,113,0,1,16.0,very good
2017-06-18,113,0,1,16.0,very good
2017-05-26,113,0,1,14.5,very good
2017-05-25,113,0,1,14.5,very good
2017-08-22,113,0,1,11.6,very good
2017-08-23,113,0,1,11.6,very good
2017-08-28,113,0,1,11.6,very good
2017-06-21,113,0,1,16.0,very good
2017-08-27,113,0,1,11.6,very good
