DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C
2011-02-05,12,8,27,10,12,9,0.1,92,10.0,1033,75.75,12,9,7
2011-02-06,11,5,15,8,10,6,0.1,89,9.0,1032,41.5,11,8,6
2011-02-07,13,4,21,4,12,8,0.0,92,9.0,1026,13.125,13,8,5
2011-02-08,14,6,12,8,12,8,0.0,96,7.75,1023,54.0,14,10,8
2011-02-09,13,3,14,3,11,7,0.0,82,8.0,1020,20.875,13,9,3
2011-02-10,14,7,21,8,13,10,2.8,96,6.625,1021,68.625,14,11,6
2011-02-11,15,7,17,7,14,9,0.0,89,9.0,1018,32.125,15,10,6
2011-02-12,11,5,20,8,11,5,0.9,94,7.625,1018,44.0,11,8,8
2011-02-13,10,5,23,7,9,8,1.9,92,7.0,1014,77.0,10,8,5
2011-02-14,10,3,24,3,10,4,0.4,84,9.875,1007,50.75,10,5,4
2011-02-15,10,5,24,6,10,6,1.6,92,9.75,998,37.375,11,7,5
2011-02-16,10,4,29,4,10,7,1.2,93,9.875,996,51.25,10,6,2
2011-02-17,13,4,13,4,11,6,0.3,88,9.375,1008,29.875,14,8,3
2011-02-18,12,1,18,2,12,8,2.6,87,6.375,1014,40.125,12,7,7
2011-02-19,12,6,18,8,12,8,7.4,98,6.5,1014,77.625,13,10,8
2011-02-20,12,1,13,1,12,7,0.0,93,6.5,1016,55.0,12,9,8
2011-02-21,10,6,18,6,10,9,2.9,97,4.375,1015,67.125,11,9,6
2011-02-22,9,4,7,5,9,6,1.1,96,3.375,1020,92.75,9,8,6
2011-02-23,11,3,16,7,10,10,1.1,97,4.5,1022,94.375,11,11,5
2011-02-24,14,7,16,8,14,10,0.0,96,4.25,1029,89.375,14,12,10
2011-02-25,13,3,9,3,13,7,0.0,88,6.0,1030,57.0,13,9,9
2011-02-26,13,5,28,9,13,7,0.6,97,8.0,1025,58.125,13,10,9
2011-02-27,9,3,22,3,9,6,1.9,80,9.25,1019,61.0,9,3,2
2011-02-28,8,1,21,3,8,4,0.3,91,9.0,1029,70.75,8,4,1
2011-03-01,9,0,22,3,7,4,0.1,82,9.0,1032,43.25,9,2,-1
2011-03-02,9,0,25,2,7,5,0.1,84,10.0,1031,29.25,9,1,-3
2011-03-03,11,5,24,6,11,7,1.1,82,9.5,1013,65.125,11,6,5
2011-03-04,10,4,25,4,10,6,2.3,82,9.5,1012,57.75,10,5,4
2011-03-05,10,3,21,3,10,6,0.7,79,9.5,1016,57.25,10,4,3
2011-03-06,11,3,19,3,10,7,0.4,79,9.25,1017,56.25,11,5,5
2011-03-07,11,-3,19,-3,9,6,0.0,66,9.0,1024,0.625,13,4,-2
2011-03-08,15,1,17,3,14,8,0.0,88,8.125,1024,33.125,15,9,6
2011-03-09,13,3,12,3,12,7,0.0,89,7.125,1024,41.125,13,7,8
2011-03-10,12,-1,19,2,12,7,0.1,81,5.5,1025,45.75,12,6,7
2011-03-11,13,4,9,4,13,8,0.0,86,6.75,1023,43.25,13,8,10
2011-03-12,11,4,22,5,10,10,0.5,95,6.75,1009,75.0,11,9,6
2011-03-13,13,6,8,8,13,7,0.2,95,4.25,1007,90.75,13,10,11
2011-03-14,15,5,21,6,11,12,0.8,95,8.125,1009,63.0,15,12,7
2011-03-15,17,7,22,7,17,13,0.6,77,9.875,1007,48.875,17,12,11
2011-03-16,16,7,20,7,16,12,0.0,84,10.0,1009,47.75,16,10,9
2011-03-17,11,5,16,8,11,9,0.3,86,8.0,1023,67.375,11,8,7
2011-03-18,14,3,27,9,14,10,0.3,94,7.0,1025,74.0,14,10,9
2011-03-19,12,3,19,3,11,7,0.0,81,9.0,1032,31.625,12,9,4
2011-03-20,12,1,14,1,11,7,0.0,82,6.75,1032,49.75,12,4,4
2011-03-21,14,0,17,0,14,9,0.0,64,10.0,1033,2.0,14,4,5
2011-03-22,15,2,20,2,14,9,0.0,65,10.0,1034,4.5,15,6,6
2011-03-23,17,3,18,3,16,12,0.0,69,10.0,1035,3.25,17,8,8
2011-03-24,19,5,12,5,18,10,0.0,74,10.0,1033,5.5,20,10,13
2011-03-25,18,6,15,6,18,12,0.0,69,10.0,1024,27.125,18,11,12
2011-03-26,18,7,12,7,18,12,0.0,79,9.0,1017,54.375,18,11,14
2011-03-27,13,8,14,10,13,11,2.0,94,4.375,1011,94.0,13,12,11
2011-03-28,15,7,14,8,15,11,0.3,91,5.0,1015,85.875,15,11,12
2011-03-29,15,8,22,9,15,11,2.3,91,5.125,1015,80.5,15,11,11
2011-03-30,12,7,21,8,10,12,1.1,97,4.25,1019,98.25,12,12,8
2011-03-31,14,11,22,12,14,12,0.4,95,9.0,1025,86.25,14,13,11
2011-04-01,21,9,19,9,19,17,0.1,89,8.75,1025,39.0,21,15,12
2011-04-02,19,10,15,11,19,13,0.3,79,9.875,1015,25.0,19,13,16
2011-04-03,14,8,17,9,13,11,0.0,91,5.75,1020,84.875,14,9,10
2011-04-04,15,2,14,4,15,10,0.0,76,7.0,1027,13.25,15,7,11
2011-04-05,17,1,11,5,16,12,0.0,68,10.0,1028,15.875,18,10,12
2011-04-06,23,7,13,7,22,14,0.0,63,10.0,1027,14.125,25,15,14
2011-04-07,24,9,14,11,23,18,0.0,72,10.0,1029,0.0,27,18,19
2011-04-08,23,8,13,8,21,18,0.0,65,9.0,1028,1.75,25,16,16
2011-04-09,22,10,16,10,21,16,0.0,73,10.0,1022,4.5,25,17,16
2011-04-10,19,10,13,10,18,14,0.0,79,6.75,1024,24.375,19,13,17
2011-04-11,19,7,12,9,18,16,0.1,79,6.5,1029,51.875,19,12,15
2011-04-12,15,4,16,5,14,11,0.0,63,9.0,1033,12.0,15,6,9
2011-04-13,14,2,8,2,14,11,0.0,56,10.0,1030,44.625,14,6,10
2011-04-14,16,4,6,4,16,12,0.0,55,10.0,1019,15.75,17,8,13
2011-04-15,16,4,12,6,15,13,0.1,59,10.0,1020,26.875,16,9,14
2011-04-16,17,5,12,6,17,14,0.1,65,10.0,1022,16.375,17,10,14
2011-04-17,18,5,21,6,17,14,0.0,57,8.0,1022,6.75,18,10,13
2011-04-18,21,6,18,7,21,16,0.0,68,10.0,1018,7.375,24,12,16
2011-04-19,23,9,14,10,22,18,0.0,60,10.0,1012,11.625,25,13,17
2011-04-20,21,10,15,10,21,17,0.0,48,10.0,1013,25.625,24,13,18
2011-04-21,21,10,11,11,20,18,2.6,59,9.375,1012,51.875,24,15,17
2011-04-22,22,9,14,9,21,18,0.1,57,10.0,1008,13.25,25,14,16
2011-04-23,22,10,13,11,22,18,5.3,70,9.625,1014,18.125,25,16,19
2011-04-24,21,10,12,10,21,17,1.9,83,6.125,1018,55.625,24,16,16
2011-04-25,23,10,18,11,23,19,0.1,79,6.25,1020,42.625,25,15,17
2011-04-26,22,8,15,9,22,18,0.0,67,10.0,1020,5.25,24,13,16
2011-04-27,20,8,14,10,20,16,0.0,70,10.0,1020,27.0,20,13,16
2011-04-28,18,5,15,5,17,15,0.0,64,10.0,1018,13.5,19,11,11
2011-04-29,16,5,13,7,14,14,0.3,74,7.75,1013,58.625,16,10,12
2011-04-30,21,7,13,8,21,17,1.3,83,8.5,1004,34.875,21,14,16
2011-05-01,18,12,13,12,16,17,10.4,89,6.625,1004,80.125,18,15,15
2011-05-02,21,11,8,13,21,17,11.8,84,6.25,1005,55.0,24,16,19
2011-05-03,16,9,9,12,16,14,2.0,93,5.875,1015,81.875,16,13,13
2011-05-04,19,4,13,12,19,16,1.0,76,6.375,1019,50.25,19,13,17
2011-05-05,21,6,13,11,20,17,0.2,68,6.875,1019,11.375,21,14,18
2011-05-06,23,11,21,13,23,19,2.1,66,9.875,1017,32.5,25,16,19
2011-05-07,21,13,25,13,21,17,2.3,83,8.875,1011,45.625,21,15,17
2011-05-08,19,10,23,13,19,16,1.8,91,7.5,1020,49.625,19,13,14
2011-05-09,20,9,8,13,20,17,0.7,69,7.875,1023,33.25,21,14,18
2011-05-10,19,10,9,11,19,17,0.0,71,10.0,1027,26.5,20,14,16
2011-05-11,20,9,14,10,20,18,0.0,76,8.75,1027,32.5,20,14,16
2011-05-12,17,8,14,9,17,15,0.0,69,10.0,1024,10.75,19,13,13
2011-05-13,20,5,11,7,19,17,0.0,74,10.0,1024,19.25,21,15,14
2011-05-14,17,8,18,9,16,15,0.1,71,10.0,1027,33.25,17,10,12
2011-05-15,16,5,16,8,16,15,0.0,72,7.0,1030,31.0,16,11,12
2011-05-16,16,5,10,9,16,15,0.0,75,8.0,1031,42.625,16,13,14
2011-05-17,20,8,10,10,20,18,0.0,78,8.0,1027,25.625,20,15,16
2011-05-18,23,8,10,11,23,19,0.0,75,6.75,1021,17.625,26,16,18
2011-05-19,21,10,13,11,21,19,0.0,87,10.0,1018,40.375,24,17,13
2011-05-20,21,9,14,12,21,18,0.0,77,6.5,1021,53.75,24,15,17
2011-05-21,23,8,10,11,23,19,0.3,78,7.875,1022,42.5,25,16,18
2011-05-22,18,10,16,13,17,16,0.0,81,9.0,1026,35.0,18,13,16
2011-05-23,21,7,14,12,21,16,0.0,69,8.0,1027,3.375,25,15,20
2011-05-24,18,9,13,11,18,16,0.0,69,7.75,1031,26.75,19,12,14
2011-05-25,22,7,13,10,22,19,0.0,70,8.75,1029,21.125,25,15,18
2011-05-26,16,10,23,12,16,14,0.4,67,9.875,1020,36.25,16,11,12
2011-05-27,16,7,15,9,16,14,0.0,66,8.5,1023,30.75,16,9,13
2011-05-28,18,4,15,8,18,15,0.0,60,8.0,1022,4.5,19,10,18
2011-05-29,19,11,17,13,19,17,2.6,76,7.875,1016,63.5,20,14,17
2011-05-30,20,12,17,14,20,18,0.8,73,8.625,1018,60.375,21,14,18
2011-05-31,16,7,18,9,16,14,0.0,59,9.0,1029,20.5,16,9,11
2011-06-01,18,5,18,8,18,16,0.0,64,7.75,1032,17.375,18,12,14
2011-06-02,21,6,22,9,20,19,0.0,61,10.0,1031,8.625,24,15,16
2011-06-03,25,11,18,14,25,22,0.0,69,10.0,1026,8.125,26,19,20
2011-06-04,25,14,11,16,25,22,5.0,81,4.875,1019,62.375,27,20,21
2011-06-05,22,15,8,17,21,19,0.3,86,4.625,1011,85.375,25,18,20
2011-06-06,18,13,13,14,18,17,0.3,88,9.0,1008,90.25,19,15,16
2011-06-07,18,10,17,10,18,15,1.1,68,9.875,1010,41.625,18,11,14
2011-06-08,15,7,18,11,15,13,0.0,66,10.0,1015,23.0,16,9,14
2011-06-09,17,5,15,10,17,15,0.0,61,9.0,1017,21.875,18,9,15
2011-06-10,17,8,21,11,17,15,0.0,69,10.0,1018,35.0,17,10,15
2011-06-11,16,7,12,9,16,13,0.0,61,9.0,1021,40.625,16,8,13
2011-06-12,16,6,21,10,16,15,4.2,82,7.5,1020,81.0,16,12,11
2011-06-13,20,13,22,16,19,18,0.3,87,6.5,1019,90.5,20,16,18
2011-06-14,21,13,17,16,20,19,0.0,88,5.25,1021,62.0,24,17,18
2011-06-15,19,13,15,16,19,17,0.0,91,5.25,1020,92.75,19,16,17
2011-06-16,18,12,23,14,18,16,0.0,66,8.75,1019,47.125,18,15,16
2011-06-17,16,11,28,14,15,15,2.3,93,8.75,1018,74.375,16,14,13
2011-06-18,17,11,32,12,17,15,0.5,70,9.875,1017,40.0,17,11,15
2011-06-19,18,10,16,13,18,16,0.2,76,9.0,1020,72.375,18,13,15
2011-06-20,20,14,19,15,19,18,2.4,93,8.5,1018,84.5,20,16,17
2011-06-21,19,14,16,16,19,17,0.7,90,6.25,1018,91.125,19,16,18
2011-06-22,19,13,26,14,19,16,0.1,69,6.75,1019,64.0,19,14,17
2011-06-23,18,9,17,12,18,16,0.0,68,7.75,1024,35.75,18,11,16
2011-06-24,19,8,11,11,19,17,0.0,64,7.75,1027,30.375,19,11,16
2011-06-25,25,8,5,14,24,24,0.0,60,9.375,1028,10.125,30,20,23
2011-06-26,31,16,17,18,30,28,0.0,70,8.25,1023,22.375,36,22,24
2011-06-27,24,14,15,16,24,22,0.7,71,8.75,1020,57.625,26,16,21
2011-06-28,20,15,14,17,20,19,2.8,89,7.875,1021,67.0,21,18,19
2011-06-29,20,8,15,11,19,17,0.0,65,10.0,1026,10.125,20,11,16
2011-06-30,19,7,13,10,19,18,0.0,65,9.0,1028,13.375,19,12,16
2011-07-01,22,8,13,11,21,21,0.0,61,8.75,1027,23.375,25,15,17
2011-07-02,23,11,13,13,23,21,0.0,68,10.0,1021,13.75,25,15,19
2011-07-03,22,11,19,13,22,20,0.0,59,10.0,1015,29.875,24,15,19
2011-07-04,26,13,8,14,26,23,0.0,65,10.0,1016,16.375,28,15,22
2011-07-05,22,11,18,15,22,18,0.5,86,8.0,1016,30.625,25,16,18
2011-07-06,20,13,24,15,20,17,0.6,72,7.75,1013,29.5,20,13,17
2011-07-07,19,12,26,14,19,16,1.8,77,10.0,1011,67.5,19,13,17
2011-07-08,20,12,21,14,20,16,2.6,86,6.875,1011,62.75,20,16,17
2011-07-09,20,12,17,14,20,18,0.8,82,8.875,1018,46.625,20,14,17
2011-07-10,20,9,14,14,20,19,0.1,69,8.0,1020,14.25,21,15,19
2011-07-11,24,9,12,12,23,24,0.0,70,9.0,1021,16.0,26,18,19
2011-07-12,22,15,13,15,22,19,2.7,82,8.75,1014,66.25,25,17,20
2011-07-13,21,13,19,14,21,19,0.0,67,10.0,1021,39.0,24,13,18
2011-07-14,22,9,15,13,22,19,0.0,57,9.0,1022,8.375,25,13,21
2011-07-15,22,8,19,14,22,17,0.0,71,7.0,1022,31.5,24,14,20
2011-07-16,19,14,27,16,18,17,2.2,97,7.0,1017,95.5,19,17,17
2011-07-17,17,12,25,13,17,16,0.8,79,10.0,1008,60.875,18,13,15
2011-07-18,18,12,22,13,18,15,1.2,85,9.875,1008,55.875,18,13,14
2011-07-19,18,10,21,10,18,16,1.1,78,8.75,1013,76.375,18,14,15
2011-07-20,18,12,15,13,16,18,3.8,95,7.625,1014,71.875,18,17,13
2011-07-21,18,13,15,14,18,18,0.3,85,7.75,1015,63.5,18,15,16
2011-07-22,20,10,16,12,19,18,1.5,75,6.375,1017,59.625,20,15,18
2011-07-23,18,10,16,11,18,16,0.0,74,5.875,1018,39.625,18,11,16
2011-07-24,19,7,12,13,17,18,0.0,88,7.0,1019,68.625,19,16,15
2011-07-25,22,15,11,16,22,21,0.1,90,5.25,1014,82.0,25,18,18
2011-07-26,22,14,11,14,21,20,1.4,81,8.125,1016,47.375,25,17,18
2011-07-27,23,13,14,14,23,20,0.0,76,6.5,1021,50.375,25,15,20
2011-07-28,23,12,8,14,23,22,0.0,68,7.5,1023,47.5,25,17,21
2011-07-29,24,13,8,14,24,22,0.1,71,7.5,1023,41.875,26,17,20
2011-07-30,26,14,6,15,26,23,0.8,74,7.75,1021,24.125,27,18,22
2011-07-31,25,12,14,17,25,21,0.2,69,6.875,1018,17.875,26,17,23
2011-08-01,27,9,6,16,26,25,0.0,61,8.0,1014,15.625,28,16,23
2011-08-02,23,17,13,17,23,22,2.7,69,9.875,1013,47.0,25,17,22
2011-08-03,24,16,20,17,24,19,0.0,78,7.375,1019,39.75,26,18,22
2011-08-04,20,16,23,18,20,20,0.2,93,7.125,1019,99.5,20,19,20
2011-08-05,23,18,12,19,23,20,1.8,83,7.5,1015,82.625,25,19,22
2011-08-06,19,14,12,15,16,15,0.9,96,7.875,1011,78.75,19,15,16
2011-08-07,20,12,26,14,20,16,1.9,76,8.75,1011,44.125,20,15,17
2011-08-08,20,13,22,13,20,18,0.7,69,9.875,1022,29.5,20,13,17
2011-08-09,21,11,12,13,20,19,0.0,70,9.5,1028,34.625,21,14,18
2011-08-10,22,9,8,11,22,19,0.0,65,9.0,1029,7.625,25,14,19
2011-08-11,22,10,17,13,22,19,0.0,67,10.0,1022,17.625,25,14,19
2011-08-12,21,16,17,17,21,19,0.6,91,7.125,1017,74.375,21,17,19
2011-08-13,22,14,19,16,19,20,0.2,92,6.5,1014,83.125,25,18,19
2011-08-14,21,16,12,17,21,19,5.9,85,7.375,1013,90.75,24,18,20
2011-08-15,22,12,9,12,21,20,0.0,74,9.0,1020,23.0,25,16,18
2011-08-16,24,11,8,14,23,21,0.0,67,8.0,1019,8.875,26,16,21
2011-08-17,28,15,9,16,25,23,1.1,81,8.875,1016,34.25,30,21,21
2011-08-18,24,15,17,18,24,19,1.5,85,6.5,1015,50.875,25,19,21
2011-08-19,24,14,8,16,24,22,0.0,79,6.5,1021,46.5,27,19,19
2011-08-20,29,15,9,16,28,25,0.0,75,7.0,1021,20.375,31,23,25
2011-08-21,27,18,9,18,26,23,0.3,78,6.5,1017,56.875,28,19,23
2011-08-22,24,17,19,17,24,23,19.9,90,7.25,1016,53.0,27,22,19
2011-08-23,21,15,19,18,21,18,0.2,90,9.0,1016,76.5,24,19,20
2011-08-24,21,13,14,14,21,17,0.0,70,10.0,1018,35.125,21,14,19
2011-08-25,22,13,19,15,22,17,3.1,72,9.75,1015,49.125,25,16,19
2011-08-26,19,12,21,13,19,15,0.9,71,8.625,1011,43.0,19,15,17
2011-08-27,19,11,20,11,19,16,0.0,71,7.0,1023,14.5,19,13,17
2011-08-28,19,9,11,11,18,16,0.0,67,7.75,1022,30.25,20,14,18
2011-08-29,20,9,8,10,20,16,0.0,72,7.0,1021,22.5,20,12,17
2011-08-30,21,10,10,10,20,18,0.0,75,7.5,1019,44.625,24,13,17
2011-08-31,22,11,17,11,20,20,0.2,73,8.875,1012,28.125,25,17,17
2011-09-01,26,15,7,16,25,22,1.4,79,5.375,1011,49.125,28,19,21
2011-09-02,27,13,8,15,27,22,0.0,76,5.5,1013,31.125,29,20,25
2011-09-03,24,15,18,15,24,19,0.0,74,8.0,1012,33.125,26,18,21
2011-09-04,19,14,22,17,19,16,0.7,80,7.75,1014,62.75,19,16,18
2011-09-05,19,11,23,12,19,15,0.2,68,9.0,1024,34.0,20,13,17
2011-09-06,20,14,30,16,19,18,0.4,76,9.875,1024,50.0,20,15,18
2011-09-07,19,13,18,14,18,16,0.0,77,9.0,1021,49.625,19,16,16
2011-09-08,22,13,19,14,21,19,0.6,91,7.0,1019,79.75,24,19,19
2011-09-09,25,17,11,18,23,22,0.0,88,6.25,1015,59.625,27,20,21
2011-09-10,24,15,23,17,24,19,0.0,75,5.5,1012,44.875,26,18,22
2011-09-11,20,14,22,16,20,16,2.6,92,9.75,1016,46.75,20,15,17
2011-09-12,20,16,21,18,20,19,1.4,95,8.0,1017,74.875,20,19,19
2011-09-13,20,13,13,15,17,16,0.7,92,6.125,1022,41.875,20,16,16
2011-09-14,19,8,6,8,19,15,0.0,72,8.0,1023,1.375,25,13,17
2011-09-15,22,9,15,10,21,16,0.0,67,10.0,1020,8.75,24,15,16
2011-09-16,22,13,18,16,22,16,0.1,81,6.75,1017,22.375,25,17,21
2011-09-17,17,12,18,14,17,14,0.8,85,9.0,1018,59.125,17,14,16
2011-09-18,17,9,24,9,17,14,0.7,71,9.75,1014,30.125,17,10,14
2011-09-19,18,11,16,11,18,15,0.0,71,9.0,1023,50.375,18,14,16
2011-09-20,19,10,8,13,19,13,0.1,78,7.0,1024,42.75,20,13,17
2011-09-21,20,9,13,9,20,15,0.0,72,8.0,1022,20.625,20,14,19
2011-09-22,19,10,8,10,18,14,0.0,75,6.25,1024,38.75,21,13,17
2011-09-23,21,9,9,9,20,15,0.0,78,6.5,1022,30.5,25,13,16
2011-09-24,21,9,9,9,21,16,0.0,74,8.0,1017,13.125,25,14,18
2011-09-25,22,10,13,12,22,16,0.0,70,9.0,1020,8.125,25,15,20
2011-09-26,24,14,6,14,24,17,0.0,76,6.75,1025,29.75,26,17,21
2011-09-27,27,16,13,16,27,21,0.0,72,10.0,1027,18.5,28,17,23
2011-09-28,28,16,16,16,27,19,0.0,71,10.0,1026,20.0,28,17,22
2011-09-29,27,15,9,15,26,18,0.0,67,10.0,1023,2.375,29,18,25
2011-09-30,27,16,13,16,27,19,0.0,55,10.0,1023,0.375,28,15,22
2011-10-01,27,15,13,15,26,20,0.0,50,10.0,1024,0.0,27,13,22
2011-10-02,27,14,7,14,27,16,0.0,60,10.0,1025,0.0,31,16,24
2011-10-03,26,12,17,14,26,17,0.0,60,9.0,1024,0.5,26,15,23
2011-10-04,20,15,14,16,19,17,0.1,85,7.75,1027,60.0,20,15,18
2011-10-05,20,14,14,14,20,16,0.0,79,5.5,1027,58.625,20,15,19
2011-10-06,19,11,24,17,19,13,0.3,83,8.0,1022,55.0,19,16,17
2011-10-07,15,9,18,9,15,11,0.3,65,10.0,1026,28.25,16,9,12
2011-10-08,16,8,19,8,16,13,0.0,73,8.0,1028,53.375,16,10,12
2011-10-09,18,12,18,13,18,15,0.0,87,7.75,1028,79.625,18,14,16
2011-10-10,19,12,14,14,18,14,0.0,85,9.0,1028,56.0,19,14,17
2011-10-11,18,11,12,12,18,15,0.1,82,7.0,1028,48.875,18,14,16
2011-10-12,17,13,8,14,17,14,0.0,84,9.0,1027,53.75,17,13,16
2011-10-13,20,11,9,11,20,15,0.0,80,6.0,1028,33.375,21,14,16
2011-10-14,18,10,15,11,18,12,0.0,82,6.25,1028,45.625,18,12,14
2011-10-15,18,6,12,6,17,10,0.0,75,8.0,1024,4.0,24,11,10
2011-10-16,18,6,8,6,17,12,0.0,70,10.0,1025,3.125,19,10,16
2011-10-17,20,9,13,9,19,13,0.0,72,9.0,1025,8.0,20,13,15
2011-10-18,17,10,16,13,17,12,2.1,90,8.875,1019,75.0,17,14,15
2011-10-19,14,6,16,7,14,9,0.1,76,10.0,1026,23.5,14,8,10
2011-10-20,13,5,7,5,13,8,0.0,78,9.0,1030,17.375,14,6,10
2011-10-21,12,3,16,3,12,6,0.0,67,10.0,1029,7.125,12,3,7
2011-10-22,16,3,19,3,15,12,0.0,67,10.0,1019,7.25,17,11,7
2011-10-23,20,10,28,10,19,16,0.0,74,10.0,1012,8.375,20,12,12
2011-10-24,17,12,37,13,17,13,5.0,85,9.75,999,53.375,17,13,15
2011-10-25,14,8,24,10,14,9,0.6,77,9.75,1005,36.125,14,9,10
2011-10-26,16,8,21,8,16,13,0.4,74,9.875,1008,39.5,16,9,12
2011-10-27,18,11,26,11,18,14,2.6,82,8.75,1011,68.125,18,13,12
2011-10-28,18,11,9,12,17,13,0.1,92,5.25,1024,73.625,18,13,13
2011-10-29,17,10,11,11,17,12,0.2,90,6.5,1024,66.375,17,13,15
2011-10-30,17,10,12,11,17,12,0.0,84,8.0,1024,45.25,17,12,14
2011-10-31,17,10,15,10,17,13,0.0,86,8.0,1020,32.0,17,12,12
2011-11-01,17,10,14,12,17,11,1.1,80,9.875,1015,22.0,17,13,14
2011-11-02,20,10,36,11,20,17,3.2,79,9.5,1012,54.125,20,14,13
2011-11-03,18,13,22,16,17,14,4.0,83,9.875,996,52.375,19,14,17
2011-11-04,16,9,20,12,15,10,0.0,84,10.0,1000,33.625,16,11,13
2011-11-05,15,10,22,10,15,12,1.1,92,8.875,1013,71.25,15,11,9
2011-11-06,14,10,25,11,14,11,0.9,88,8.375,1020,78.875,14,10,9
2011-11-07,14,11,17,11,14,12,0.2,89,10.0,1020,84.5,14,11,10
2011-11-08,12,10,9,10,12,11,0.1,89,8.0,1015,67.875,13,10,11
2011-11-09,16,9,16,9,15,11,0.0,86,10.0,1016,26.375,16,11,9
2011-11-10,16,11,12,11,15,13,4.1,94,8.5,1016,46.5,16,12,13
2011-11-11,17,10,21,10,17,14,0.1,89,8.0,1017,40.875,17,14,10
2011-11-12,19,12,17,12,18,15,0.0,91,6.75,1023,41.25,19,14,13
2011-11-13,18,11,23,11,17,13,0.0,85,10.0,1023,13.625,18,13,11
2011-11-14,15,10,22,10,15,11,0.0,70,10.0,1021,17.75,15,10,9
2011-11-15,15,8,15,8,15,12,0.4,85,8.0,1015,62.75,15,12,8
2011-11-16,15,11,18,11,14,11,0.6,91,5.75,1017,86.0,15,12,10
2011-11-17,15,10,13,10,15,10,0.2,81,9.0,1023,24.5,15,11,13
