DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C
2013-01-31,12,7,28,8,12,10,0.6,97,8.0,1027,69.625,12,10,8
2013-02-01,12,6,35,11,12,8,10.4,98,9.375,1019,99.0,12,12,9
2013-02-02,8,1,35,5,8,3,0.0,90,10.0,1025,29.75,8,4,1
2013-02-03,9,-1,19,0,8,8,0.0,79,10.0,1029,60.375,9,9,3
2013-02-04,12,9,24,9,12,10,0.0,97,10.0,1024,87.625,12,10,8
2013-02-05,8,4,33,7,5,4,1.0,99,9.875,1022,51.125,8,6,1
2013-02-06,8,2,31,4,8,4,1.2,88,9.75,1018,48.25,8,5,0
2013-02-07,7,0,18,0,7,4,0.2,83,9.0,1024,51.625,7,2,-1
2013-02-08,6,-1,23,3,6,2,0.9,94,9.875,1023,58.75,6,2,-1
2013-02-09,8,0,10,3,8,6,1.0,91,7.0,1024,91.625,8,6,3
2013-02-10,10,5,25,8,10,7,6.8,97,6.875,1014,93.875,10,9,5
2013-02-11,9,2,14,3,9,4,0.9,85,10.0,1005,29.25,9,4,3
2013-02-12,7,2,15,2,7,5,0.2,90,7.0,1017,50.75,7,4,2
2013-02-13,6,0,10,0,6,4,1.2,84,4.5,1023,77.0,7,4,1
2013-02-14,12,5,26,9,12,7,1.7,97,8.75,1022,59.0,12,10,7
2013-02-15,11,3,11,3,10,6,0.1,90,8.0,1024,43.25,11,6,6
2013-02-16,11,3,13,4,10,5,0.1,92,9.0,1024,26.625,11,6,5
2013-02-17,9,0,25,0,8,4,0.0,77,10.0,1021,0.625,9,1,-2
2013-02-18,10,-1,20,-1,9,3,0.0,68,10.0,1016,0.5,10,2,-2
2013-02-19,12,-1,17,-1,11,5,0.0,81,10.0,1017,5.0,12,5,0
2013-02-20,10,-1,20,-1,9,4,0.0,72,10.0,1017,2.875,10,3,-2
2013-02-21,5,-3,29,-3,5,0,0.0,68,10.0,1017,2.5,5,0,-6
2013-02-22,3,-5,29,-5,2,-1,0.0,57,10.0,1014,0.5,3,0,-8
2013-02-23,3,-6,22,-6,2,-2,0.0,61,10.0,1020,22.125,4,0,-7
2013-02-24,5,-4,23,-3,4,0,0.0,69,10.0,1023,63.375,5,0,-3
2013-02-25,6,-4,26,-2,6,3,0.2,72,9.0,1025,67.625,6,1,-2
2013-02-26,3,-1,21,1,3,0,1.2,91,7.625,1029,80.875,4,1,-3
2013-02-27,6,-2,20,-2,5,4,0.0,86,10.0,1029,67.625,6,3,-4
2013-02-28,7,1,17,2,6,3,0.0,84,10.0,1027,76.5,7,1,-1
2013-03-01,7,-1,19,-1,6,2,0.0,81,10.0,1025,25.375,7,1,-2
2013-03-02,7,-2,18,0,5,1,0.0,76,10.0,1025,40.75,7,0,-1
2013-03-03,10,-3,19,-2,8,4,0.0,80,9.0,1022,17.5,10,3,-3
2013-03-04,14,-1,21,-1,13,9,0.0,71,10.0,1014,4.625,15,7,2
2013-03-05,14,6,25,6,12,11,0.5,82,9.375,1004,44.625,14,9,7
2013-03-06,12,7,21,7,12,9,0.7,88,6.75,998,70.875,12,10,8
2013-03-07,17,7,17,9,16,13,1.5,90,6.125,997,75.25,17,11,10
2013-03-08,15,8,22,9,14,10,3.4,90,8.375,1003,55.875,15,11,9
2013-03-09,15,4,7,4,15,7,0.0,84,6.75,1003,33.25,16,9,11
2013-03-10,14,6,17,6,14,9,2.2,86,6.625,1002,37.625,14,10,8
2013-03-11,12,5,30,8,11,9,4.3,90,7.875,998,67.75,12,9,7
2013-03-12,3,-2,23,-1,3,0,0.0,75,10.0,1006,82.375,3,0,-4
2013-03-13,6,-5,24,-5,6,2,0.2,73,10.0,1014,42.375,6,1,-3
2013-03-14,7,-2,17,-2,7,2,0.0,75,7.75,1019,31.875,7,0,1
2013-03-15,10,-5,24,-2,9,6,0.0,69,8.0,1019,37.5,10,3,2
2013-03-16,8,5,31,5,8,5,3.3,99,8.75,1011,61.875,8,7,4
2013-03-17,9,4,32,4,9,5,0.4,87,9.875,1000,23.125,9,6,5
2013-03-18,9,3,25,3,9,5,3.5,96,9.875,999,47.125,9,6,3
2013-03-19,10,4,22,4,10,6,2.2,96,9.875,1000,45.0,10,7,4
2013-03-20,11,3,22,4,11,7,0.0,80,9.0,1015,25.75,11,5,5
2013-03-21,9,5,20,6,8,9,4.5,96,9.75,1016,73.625,9,8,4
2013-03-22,16,5,24,5,16,10,0.5,79,6.875,1008,48.75,16,10,8
2013-03-23,15,3,8,3,15,11,0.5,88,6.25,1006,60.75,15,10,11
2013-03-24,12,5,17,5,12,10,0.2,92,10.0,1006,69.25,12,8,5
2013-03-25,9,2,11,2,9,8,0.1,78,7.5,1008,68.75,10,6,5
2013-03-26,10,2,13,2,8,7,0.0,72,10.0,1008,56.25,10,3,3
2013-03-27,9,-2,14,-2,9,5,0.0,58,10.0,1008,15.625,9,1,2
2013-03-28,9,-2,11,-2,8,5,0.0,68,7.75,1011,20.5,9,2,5
2013-03-29,7,1,18,1,6,7,2.1,96,5.625,1010,86.625,7,7,-2
2013-03-30,7,-1,17,6,6,3,2.7,97,5.375,1012,82.75,7,7,1
2013-03-31,9,-4,16,-4,8,5,0.0,58,7.0,1013,7.0,9,0,0
2013-04-01,11,-2,26,-2,10,7,0.0,53,10.0,1004,21.5,11,2,0
2013-04-02,11,0,12,0,10,7,0.0,66,10.0,1011,47.875,11,2,2
2013-04-03,10,-3,18,-3,10,6,0.0,55,10.0,1012,7.25,10,1,1
2013-04-04,8,-2,20,-1,8,4,0.7,77,9.875,1008,65.375,8,3,-1
2013-04-05,6,1,12,2,5,5,1.9,92,6.0,1013,86.5,6,4,0
2013-04-06,9,1,21,1,8,6,0.1,74,10.0,1024,60.75,9,2,2
2013-04-07,10,-1,13,-1,10,7,0.0,61,8.0,1024,52.875,10,1,5
2013-04-08,12,4,23,4,12,8,0.9,76,8.5,1007,69.375,12,7,8
2013-04-09,12,7,40,7,10,10,9.6,96,9.375,1007,51.0,12,10,4
2013-04-10,12,7,28,8,11,11,11.7,97,6.375,1010,86.625,12,12,7
2013-04-11,13,9,25,10,13,10,0.2,96,8.75,1004,69.75,13,11,10
2013-04-12,13,7,31,9,13,10,0.9,87,10.0,1015,31.375,13,9,8
2013-04-13,14,7,30,9,14,12,2.7,97,7.625,1019,81.125,14,11,7
2013-04-14,19,10,28,11,19,15,0.0,72,10.0,1019,15.125,19,13,17
2013-04-15,16,8,14,10,16,13,0.0,83,6.75,1022,40.125,16,11,13
2013-04-16,16,8,20,9,16,13,0.0,72,8.0,1023,33.0,16,10,12
2013-04-17,22,8,24,9,22,15,0.0,67,9.0,1023,12.75,24,15,17
2013-04-18,15,7,24,8,15,11,0.0,67,9.0,1026,28.375,15,10,11
2013-04-19,14,3,18,4,14,10,0.9,67,6.625,1031,21.875,14,7,9
2013-04-20,15,2,15,3,14,11,0.0,73,7.5,1032,27.375,15,9,10
2013-04-21,14,1,15,2,14,11,0.0,63,8.0,1026,23.75,14,6,12
2013-04-22,14,3,13,6,14,12,0.0,71,7.75,1022,48.625,15,7,12
2013-04-23,15,8,12,9,14,13,0.2,86,7.75,1025,74.875,15,12,12
2013-04-24,21,6,6,9,21,18,0.0,77,6.25,1027,40.25,25,17,17
2013-04-25,22,11,13,11,22,19,0.0,64,9.0,1024,2.75,25,15,20
2013-04-26,13,4,25,8,11,10,0.0,78,8.0,1018,36.375,13,10,9
2013-04-27,11,1,17,3,11,8,0.0,61,9.0,1016,20.375,12,6,8
2013-04-28,13,1,12,2,12,10,0.1,69,9.0,1019,36.0,13,6,7
2013-04-29,14,-2,19,7,13,11,0.0,61,10.0,1021,22.25,14,6,12
2013-04-30,12,3,26,4,12,8,2.1,90,8.875,1019,51.125,12,8,4
2013-05-01,10,8,18,8,8,10,4.9,99,6.125,1019,97.75,11,10,6
2013-05-02,15,8,12,8,14,13,0.5,90,6.25,1022,83.125,15,11,11
2013-05-03,17,5,13,6,17,14,0.0,69,8.0,1023,20.0,17,10,13
2013-05-04,18,4,14,7,17,14,0.0,67,9.0,1024,14.25,18,10,15
2013-05-05,19,7,7,9,19,17,0.1,74,8.0,1024,24.125,20,13,16
2013-05-06,21,8,6,10,21,18,0.0,73,8.0,1022,19.75,25,15,17
2013-05-07,21,11,15,14,21,16,0.0,76,8.75,1017,59.375,21,14,18
2013-05-08,17,10,25,14,17,14,2.1,94,8.875,1016,82.75,17,14,14
2013-05-09,14,6,24,9,14,12,0.0,68,9.0,1018,33.125,14,8,11
2013-05-10,14,8,16,10,13,13,0.4,72,9.0,1021,55.25,14,10,11
2013-05-11,15,8,24,10,15,12,0.0,68,8.0,1021,40.125,15,9,12
2013-05-12,14,8,18,9,14,13,0.0,73,10.0,1024,55.875,14,9,12
2013-05-13,14,9,18,11,14,13,0.0,85,6.75,1023,85.75,14,11,11
2013-05-14,13,8,23,10,13,11,2.6,80,7.875,1018,80.25,13,10,10
2013-05-15,14,5,21,9,14,11,0.8,68,9.0,1003,45.5,14,8,10
2013-05-16,13,2,12,6,13,10,0.1,69,7.75,1003,38.25,13,8,12
2013-05-17,16,1,10,6,16,13,3.9,71,8.5,1005,26.0,16,11,12
2013-05-18,15,7,26,7,15,11,1.4,84,9.875,1005,58.75,15,10,9
2013-05-19,13,7,20,7,10,11,2.0,96,7.5,1016,98.25,13,10,6
2013-05-20,13,8,18,9,13,11,1.2,94,5.125,1017,96.5,13,11,9
2013-05-21,19,10,17,11,19,17,1.4,91,9.0,1018,92.125,19,16,13
2013-05-22,17,10,14,12,17,15,0.4,80,8.625,1020,61.625,17,12,14
2013-05-23,14,6,22,8,14,11,0.0,64,8.0,1019,44.625,14,7,11
2013-05-24,12,4,23,7,12,10,0.0,67,10.0,1018,48.875,12,7,9
2013-05-25,15,6,18,7,14,13,0.0,63,10.0,1023,38.5,15,9,9
2013-05-26,18,4,5,6,18,15,0.0,60,8.0,1023,11.625,19,10,15
2013-05-27,18,4,16,10,18,15,0.0,57,10.0,1017,20.375,18,8,17
2013-05-28,15,8,24,9,15,12,4.7,69,9.625,1006,58.375,15,10,11
2013-05-29,14,5,15,8,14,13,0.0,72,8.0,1010,48.25,14,9,12
2013-05-30,16,8,25,9,14,15,2.5,90,6.75,1014,87.0,17,13,12
2013-05-31,17,8,16,10,16,17,0.0,84,6.5,1021,65.375,18,12,11
2013-06-01,19,8,20,10,19,16,0.1,74,7.75,1025,41.5,20,13,17
2013-06-02,18,6,17,9,18,17,0.1,69,8.75,1028,48.25,18,11,16
2013-06-03,19,7,19,9,18,17,0.0,58,10.0,1028,9.5,19,10,15
2013-06-04,20,7,17,9,19,18,0.0,64,10.0,1024,20.0,20,12,14
2013-06-05,23,9,15,11,22,21,0.2,65,9.0,1018,23.125,25,16,19
2013-06-06,26,13,10,16,26,24,1.3,71,7.625,1015,19.5,29,21,23
2013-06-07,26,13,7,18,26,23,4.1,74,8.75,1016,25.625,28,19,23
2013-06-08,22,15,18,16,22,19,7.7,88,7.125,1014,54.25,24,19,19
2013-06-09,19,13,13,14,17,16,0.4,81,7.5,1013,82.5,19,14,17
2013-06-10,18,13,15,13,17,16,0.1,83,7.75,1016,71.375,18,14,16
2013-06-11,17,13,19,14,17,16,2.1,97,7.25,1018,97.5,17,15,14
2013-06-12,22,15,22,15,19,19,1.1,96,8.625,1020,77.375,24,16,16
2013-06-13,17,10,20,13,14,15,0.8,94,5.375,1023,52.0,17,14,13
2013-06-14,20,7,12,11,19,17,0.0,72,8.0,1023,37.875,21,11,14
2013-06-15,18,10,21,14,18,16,0.1,67,10.0,1019,49.875,18,13,16
2013-06-16,22,9,8,13,21,20,0.0,65,8.0,1018,32.125,25,16,18
2013-06-17,22,13,15,16,22,18,3.8,89,9.0,1012,70.0,25,19,20
2013-06-18,19,10,8,12,18,18,0.7,85,8.0,1015,56.5,19,14,14
2013-06-19,22,13,17,13,22,20,7.0,92,6.875,1014,47.375,24,19,17
2013-06-20,20,11,15,13,20,17,0.0,72,7.75,1014,65.625,20,14,18
2013-06-21,19,11,18,13,19,17,2.0,88,7.75,1020,72.75,20,16,16
2013-06-22,17,12,24,13,16,15,0.9,96,7.375,1020,77.625,17,15,13
2013-06-23,17,11,23,13,17,15,0.2,77,10.0,1025,54.75,17,11,13
2013-06-24,17,8,13,11,17,16,0.0,68,9.0,1029,26.0,17,10,16
2013-06-25,20,9,9,10,19,18,0.0,65,9.0,1031,35.25,20,12,16
2013-06-26,20,9,8,11,20,20,0.1,63,9.0,1031,24.5,20,13,19
2013-06-27,22,9,14,12,21,19,0.0,62,10.0,1030,35.875,24,12,18
2013-06-28,21,11,14,13,18,20,0.4,86,9.0,1027,75.625,21,16,15
2013-06-29,22,13,14,15,20,20,0.0,82,7.5,1027,69.875,25,15,18
2013-06-30,24,10,8,12,24,23,0.0,67,10.0,1028,12.125,27,18,22
2013-07-01,24,13,9,17,24,22,0.1,76,8.0,1021,36.375,26,17,20
2013-07-02,23,12,22,16,23,17,0.0,80,9.0,1018,51.5,25,16,20
2013-07-03,20,14,17,16,19,19,0.0,92,10.0,1021,72.0,20,15,17
2013-07-04,21,13,11,15,18,21,0.0,89,7.0,1027,41.125,24,17,17
2013-07-05,24,14,10,16,23,23,0.0,73,7.75,1029,48.375,26,17,21
2013-07-06,27,14,15,16,26,25,0.0,66,7.75,1027,18.375,28,18,24
2013-07-07,29,16,18,18,28,27,0.0,69,10.0,1027,21.375,30,19,24
2013-07-08,29,18,21,19,29,27,0.0,59,10.0,1027,5.75,29,18,24
2013-07-09,29,17,19,18,29,27,0.0,64,10.0,1024,3.125,30,18,24
2013-07-10,29,17,19,18,28,26,0.0,63,10.0,1020,5.5,30,18,24
2013-07-11,26,14,20,15,24,23,0.0,72,10.0,1019,15.5,27,15,19
2013-07-12,27,12,18,14,26,25,0.0,64,10.0,1020,3.25,28,15,21
2013-07-13,28,14,19,15,26,25,0.0,55,10.0,1022,1.25,28,16,21
2013-07-14,30,15,17,16,28,27,0.0,56,8.75,1023,14.375,29,17,23
2013-07-15,30,16,10,18,29,27,0.0,61,9.0,1024,3.875,31,18,27
2013-07-16,30,16,8,18,30,26,5.5,64,8.5,1023,14.75,32,20,25
2013-07-17,29,17,9,18,28,27,1.9,65,8.75,1023,15.75,30,18,25
2013-07-18,30,17,13,19,29,27,1.9,62,9.875,1022,20.875,30,19,26
2013-07-19,27,18,14,18,26,25,6.6,72,7.25,1021,35.75,28,21,24
2013-07-20,30,18,13,19,29,28,3.3,76,6.5,1016,32.25,32,20,25
2013-07-21,32,19,14,20,32,28,1.1,64,9.0,1015,8.375,34,21,28
2013-07-22,30,18,14,20,30,25,2.8,74,8.0,1017,9.25,34,21,27
2013-07-23,27,17,15,18,27,23,0.0,78,8.0,1015,37.875,29,18,22
2013-07-24,26,15,17,17,26,23,0.0,63,8.0,1017,27.5,27,16,23
2013-07-25,26,16,10,19,24,24,0.0,77,9.0,1016,44.625,27,19,23
2013-07-26,29,16,5,17,28,25,0.6,60,10.0,1014,41.25,30,17,24
2013-07-27,23,15,14,18,23,19,8.1,94,8.125,1010,62.5,25,19,18
2013-07-28,25,14,26,15,25,21,0.2,57,9.0,1014,23.625,26,15,22
2013-07-29,22,16,25,17,22,19,0.8,71,7.875,1022,60.625,25,16,21
2013-07-30,22,16,27,18,22,21,0.0,87,8.0,1022,82.875,25,17,20
2013-07-31,29,17,9,17,27,27,0.0,67,7.75,1021,25.75,31,18,24
2013-08-01,30,17,25,20,30,23,0.0,57,10.0,1012,2.0,32,19,27
2013-08-02,26,15,21,18,26,21,0.1,68,7.5,1016,42.0,27,18,24
2013-08-03,23,14,18,18,23,20,0.0,60,10.0,1022,39.125,25,15,21
2013-08-04,24,12,15,16,24,22,0.0,58,9.0,1023,5.0,25,15,22
2013-08-05,24,13,24,17,24,20,0.1,65,10.0,1018,18.25,26,15,22
2013-08-06,23,13,7,15,21,20,0.0,67,8.0,1019,40.625,25,14,20
2013-08-07,22,14,17,15,22,19,0.1,70,10.0,1015,50.125,25,14,19
2013-08-08,25,11,10,15,24,22,0.4,75,6.625,1023,49.75,26,15,20
2013-08-09,24,14,16,16,23,22,0.1,78,10.0,1025,28.625,25,16,20
2013-08-10,24,11,12,12,23,21,0.0,60,9.0,1026,13.75,25,13,20
2013-08-11,25,13,14,17,25,22,0.1,68,7.0,1024,39.5,26,17,21
2013-08-12,24,13,13,13,23,21,0.0,61,7.75,1021,19.875,25,15,20
2013-08-13,23,10,11,11,22,21,0.0,59,9.0,1024,10.75,25,11,18
2013-08-14,25,11,7,12,25,22,0.0,51,10.0,1025,7.375,26,13,21
2013-08-15,29,14,7,15,28,24,0.0,50,10.0,1023,5.625,29,14,24
2013-08-16,24,14,15,16,24,21,0.1,53,10.0,1019,21.25,25,15,23
2013-08-17,24,16,23,17,23,21,0.6,83,6.875,1020,67.625,26,18,20
2013-08-18,23,15,18,18,21,20,0.7,82,8.125,1017,58.5,25,18,20
2013-08-19,24,13,12,14,23,21,0.0,64,7.0,1026,19.875,25,14,20
2013-08-20,26,11,10,11,25,23,0.0,53,10.0,1029,1.625,27,12,21
2013-08-21,28,13,14,13,27,24,0.0,51,10.0,1025,14.125,28,13,22
2013-08-22,30,15,13,16,29,25,0.0,51,10.0,1018,26.0,30,17,23
2013-08-23,28,14,19,16,28,21,0.0,52,10.0,1014,15.75,28,15,25
2013-08-24,20,14,19,15,20,19,0.2,74,10.0,1019,58.625,20,15,17
2013-08-25,23,12,14,15,22,20,3.0,80,8.625,1018,43.875,25,16,20
2013-08-26,23,13,12,14,22,20,0.3,77,6.375,1017,51.375,25,14,18
2013-08-27,25,12,14,12,24,21,0.0,62,9.0,1019,9.125,25,14,21
2013-08-28,25,11,10,11,24,21,0.0,55,10.0,1022,5.875,26,12,21
2013-08-29,26,12,6,12,26,21,0.0,60,10.0,1023,16.125,27,13,20
2013-08-30,26,13,13,13,26,21,0.0,61,10.0,1024,4.625,27,15,21
2013-08-31,22,14,14,14,22,20,0.0,73,6.75,1028,48.625,25,15,20
2013-09-01,23,10,15,10,22,19,0.0,57,8.0,1030,17.5,24,11,18
2013-09-02,26,9,11,9,24,20,0.0,53,10.0,1030,9.75,25,9,18
2013-09-03,28,11,12,11,26,22,0.0,54,10.0,1028,2.5,27,12,21
2013-09-04,31,14,8,14,30,23,0.0,55,10.0,1022,0.25,32,15,24
2013-09-05,28,13,10,14,28,22,0.0,53,10.0,1015,4.25,29,15,26
2013-09-06,20,12,18,13,19,16,0.5,83,8.875,1015,36.625,20,13,16
2013-09-07,20,11,14,11,20,16,0.0,53,10.0,1020,13.875,20,9,19
2013-09-08,20,7,21,8,20,16,0.0,53,10.0,1023,19.375,20,10,19
2013-09-09,21,13,22,15,20,18,0.8,90,9.0,1023,67.375,21,16,16
2013-09-10,20,10,16,10,20,16,0.0,60,8.0,1024,30.375,20,12,16
2013-09-11,19,9,12,9,18,15,0.0,64,7.75,1024,42.375,19,9,16
2013-09-12,21,13,11,13,20,18,0.5,92,8.0,1023,72.625,21,16,15
2013-09-13,23,14,15,15,21,18,0.3,77,6.5,1024,83.875,25,17,20
2013-09-14,17,10,18,17,15,13,13.7,97,8.25,1021,74.25,17,16,15
2013-09-15,18,9,21,9,18,15,0.1,73,7.75,1019,46.375,18,13,16
2013-09-16,17,12,24,12,17,14,0.0,73,10.0,1013,61.0,17,15,13
2013-09-17,17,11,21,11,16,17,0.5,95,9.0,1013,70.875,17,17,16
2013-09-18,19,13,22,17,19,16,0.0,85,10.0,1016,64.625,19,16,17
2013-09-19,18,7,16,7,16,17,0.4,76,7.0,1019,55.5,18,17,15
2013-09-20,20,10,9,10,19,13,0.0,73,6.5,1024,31.625,21,15,17
2013-09-21,23,9,5,9,23,17,0.0,64,10.0,1028,10.75,25,13,19
2013-09-22,25,14,15,14,24,20,0.0,64,10.0,1028,4.375,26,16,20
2013-09-23,26,13,17,13,25,19,0.0,67,9.0,1024,5.25,26,15,19
2013-09-24,26,12,6,12,26,17,0.0,69,8.0,1016,5.125,29,16,22
2013-09-25,25,12,13,12,25,18,0.1,67,9.0,1013,11.375,27,17,22
2013-09-26,28,15,8,15,26,22,0.0,72,7.0,1014,21.75,29,18,22
2013-09-27,27,17,15,17,27,21,0.0,76,8.625,1012,26.375,28,17,22
2013-09-28,21,16,19,18,21,18,4.0,81,7.375,1006,53.5,21,19,20
2013-09-29,23,14,8,14,23,17,0.8,73,6.875,1005,30.75,25,16,21
2013-09-30,21,13,12,14,19,16,0.1,86,5.5,1007,65.125,21,16,17
2013-10-01,21,15,14,15,21,18,0.4,91,4.0,1008,79.125,24,17,17
2013-10-02,24,14,10,14,23,20,0.1,74,6.5,1011,51.25,25,16,20
2013-10-03,24,17,26,18,24,19,9.9,87,9.125,1009,42.875,26,18,20
2013-10-04,22,15,15,16,22,16,0.0,79,7.75,1018,38.0,25,16,19
2013-10-05,20,12,12,12,20,15,0.0,79,7.0,1026,21.875,21,14,18
2013-10-06,19,11,4,13,19,14,0.1,73,10.0,1027,44.625,20,13,16
2013-10-07,20,10,9,10,20,14,0.0,67,10.0,1026,2.375,25,12,18
2013-10-08,20,10,9,11,20,16,0.0,67,10.0,1027,17.375,21,11,17
2013-10-09,20,9,13,9,20,15,0.0,75,8.0,1027,28.0,20,12,17
2013-10-10,14,8,18,10,14,11,0.0,62,10.0,1022,40.0,14,9,10
2013-10-11,14,6,15,6,13,9,0.1,67,10.0,1020,45.0,14,6,9
2013-10-12,14,6,15,8,13,8,0.4,86,6.0,1019,55.25,14,8,6
2013-10-13,15,3,11,3,15,11,0.1,79,5.75,1020,52.5,15,10,11
2013-10-14,18,10,21,11,18,13,0.5,80,7.0,1016,66.125,18,12,15
2013-10-15,17,12,12,14,15,15,11.2,100,3.0,1014,94.5,17,16,14
2013-10-16,19,13,23,15,18,14,1.0,92,7.625,1019,56.625,19,17,18
2013-10-17,19,12,16,13,19,13,0.1,77,7.0,1020,30.5,19,13,17
2013-10-18,20,10,18,10,19,15,0.0,66,10.0,1017,25.0,20,15,12
2013-10-19,20,15,24,15,20,15,3.1,95,6.25,1012,56.5,20,15,16
2013-10-20,18,14,31,14,18,15,3.0,82,9.875,1015,41.0,18,14,17
2013-10-21,21,14,23,14,21,16,0.3,79,9.375,1015,45.625,21,14,17
2013-10-22,20,16,33,16,20,16,1.8,81,9.875,1004,36.25,21,15,18
2013-10-23,19,14,26,15,19,14,1.6,81,8.75,1014,22.25,19,14,17
2013-10-24,20,12,25,12,20,17,2.9,78,7.625,1015,37.625,20,14,16
2013-10-25,19,15,17,15,19,16,0.7,91,8.25,1012,58.25,19,16,16
2013-10-26,19,13,25,14,19,15,0.1,81,7.0,1014,34.625,19,14,17
2013-10-27,18,15,36,15,18,16,4.1,85,9.75,1014,64.625,18,14,16
2013-10-28,17,11,34,16,16,12,2.2,77,10.0,1013,48.5,17,15,13
2013-10-29,15,8,17,9,15,10,0.2,70,10.0,1023,10.375,15,7,11
2013-10-30,15,5,11,5,15,10,0.0,75,10.0,1026,8.25,15,9,13
2013-10-31,15,9,20,10,15,13,0.6,83,8.0,1025,72.75,15,11,12
2013-11-01,16,13,28,13,16,15,9.6,95,9.375,1021,99.625,16,15,13
2013-11-02,16,11,24,14,16,13,0.1,83,10.0,1010,69.125,16,16,13
2013-11-03,14,9,24,9,14,12,5.7,76,9.5,1015,56.75,14,12,9
2013-11-04,14,9,23,13,14,9,0.2,84,9.0,1004,59.25,14,12,11
2013-11-05,16,10,28,12,15,14,3.2,91,9.75,1009,82.125,16,13,13
2013-11-06,16,14,26,15,16,15,0.1,93,10.0,1013,70.125,16,16,13
2013-11-07,16,14,29,15,16,15,8.1,91,8.625,1013,78.75,17,15,16
2013-11-08,15,9,29,13,15,10,0.0,91,8.0,1015,58.75,15,12,11
2013-11-09,14,8,23,8,14,10,5.8,94,9.5,1017,50.625,14,11,6
2013-11-10,14,10,20,12,13,10,1.6,86,9.375,1027,77.375,14,13,10
2013-11-11,13,9,19,9,11,12,3.1,96,5.875,1028,99.25,13,13,7
2013-11-12,17,11,16,14,17,12,1.4,97,5.5,1028,83.625,17,15,15
2013-11-13,11,5,19,6,11,6,0.0,87,10.0,1033,16.125,11,8,5
2013-11-14,12,4,26,9,12,7,0.1,85,10.0,1031,23.75,12,8,8
2013-11-15,10,4,27,4,10,8,0.0,81,10.0,1030,38.375,10,6,2
2013-11-16,8,2,21,3,8,4,0.0,87,10.0,1030,27.5,8,4,0
