date,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION
2010-05-23,113,0.0,1,14.5,good
2010-05-22,113,0.0,1,14.5,good
2010-05-21,113,0.0,1,14.5,good
2010-10-09,122,0.0,1,10.1,good
2010-04-17,113,0.0,1,11.6,good
2010-04-18,116,0.0,1,11.6,good
2010-04-23,113,0.0,1,11.6,good
2010-04-24,113,0.0,1,11.6,good
2010-04-25,113,0.0,1,11.6,good
2010-04-26,113,0.0,1,12.3,good
2010-04-27,113,0.0,1,14.5,good
2010-04-28,116,0.0,1,14.5,good
2010-10-29,122,0.0,1,8.7,good
2010-10-10,116,0.0,1,10.1,good
2010-05-18,116,0.0,1,13.5,good
2010-05-20,113,0.0,1,14.5,good
2010-05-19,116,0.0,1,14.5,good
2010-08-07,116,0.0,1,11.3,not good not bad
2010-11-05,143,0.0,1,7.0,not good not bad
2010-11-01,143,0.0,1,8.7,not good not bad
2010-10-30,122,0.0,1,8.7,not good not bad
2010-08-02,116,0.0,1,13.5,not good not bad
2010-10-28,113,0.0,1,8.7,not good not bad
2010-03-17,113,0.0,1,11.6,not good not bad
2010-03-18,122,0.0,1,7.4,not good not bad
2010-03-21,113,0.0,1,11.6,not good not bad
2010-07-26,116,0.0,1,12.5,not good not bad
2010-07-25,113,0.0,1,11.5,not good not bad
2010-07-24,116,0.0,1,13.5,not good not bad
2010-07-23,116,0.0,1,13.5,not good not bad
2010-10-27,122,0.0,1,8.7,not good not bad
2010-03-23,113,0.0,1,11.6,not good not bad
2010-07-29,113,0.0,1,11.4,not good not bad
2010-10-22,113,0.0,1,10.7,not good not bad
2010-02-28,113,0.0,1,11.0,not good not bad
2010-03-29,113,0.0,1,7.7,not good not bad
2010-10-06,143,0.0,1,10.1,not good not bad
2010-10-02,143,0.0,1,8.6,not good not bad
2010-09-27,116,0.0,1,10.2,not good not bad
2010-09-26,116,0.0,1,8.8,not good not bad
2010-09-25,119,0.0,1,7.4,not good not bad
2010-09-07,248,0.0,1,10.3,not good not bad
2010-09-01,113,0.0,1,9.1,not good not bad
2010-08-27,119,0.0,1,10.4,not good not bad
2010-11-14,113,0.0,1,8.7,not good not bad
2010-08-17,119,0.0,1,8.2,not good not bad
2010-02-22,122,0.0,1,8.4,not good not bad
2010-08-15,116,0.0,1,11.6,not good not bad
2010-08-14,116,0.0,1,10.5,not good not bad
2010-08-13,116,0.0,1,12.3,not good not bad
2010-02-23,116,0.0,1,10.1,not good not bad
2010-08-10,119,0.0,1,11.3,not good not bad
2010-10-13,113,0.0,1,11.0,not good not bad
2010-05-17,113,0.0,1,14.5,not good not bad
2010-05-05,116,0.0,1,14.5,not good not bad
2010-05-08,113,0.0,1,11.4,not good not bad
2010-05-26,116,0.0,1,13.5,not good not bad
2010-04-19,113,0.0,1,10.4,not good not bad
2010-04-21,113,0.0,1,11.6,not good not bad
2010-04-22,116,0.0,1,11.6,not good not bad
2010-05-16,116,0.0,1,12.5,not good not bad
2010-06-18,116,0.0,1,15.6,not good not bad
2010-05-15,116,0.0,1,13.5,not good not bad
2010-10-20,113,0.0,1,10.8,not good not bad
2010-05-04,113,0.0,1,14.5,not good not bad
2010-05-02,116,0.0,1,13.4,not good not bad
2010-06-02,116,0.0,1,12.6,not good not bad
2010-05-01,116,0.0,1,14.5,not good not bad
2010-04-30,113,0.0,1,14.5,not good not bad
2010-04-16,113,0.0,1,11.6,not good not bad
2010-04-15,113,0.0,1,11.6,not good not bad
2010-06-27,122,0.0,1,15.9,not good not bad
2010-10-18,116,0.0,1,10.8,not good not bad
2010-10-24,113,0.0,1,10.7,not good not bad
2010-04-05,113,0.0,1,11.6,not good not bad
2010-04-06,113,0.0,1,11.6,not good not bad
2010-04-07,113,0.0,1,9.1,not good not bad
2010-04-08,113,0.0,1,11.6,not good not bad
2010-10-14,116,0.0,1,11.0,not good not bad
2010-10-15,143,0.0,1,10.1,not good not bad
2010-10-16,116,0.0,1,10.9,not good not bad
2010-06-14,113,0.0,1,14.7,not good not bad
2010-04-10,113,0.0,1,11.6,not good not bad
2010-04-11,116,0.0,1,10.4,not good not bad
2010-07-05,113,0.0,1,14.7,not good not bad
2010-04-12,113,0.0,1,11.6,not good not bad
2010-10-23,119,0.0,1,6.9,not good not bad
2010-04-14,113,0.0,1,11.6,not good not bad
2010-12-15,116,0.0,1,8.7,very bad
2010-12-14,113,0.0,1,6.9,very bad
2010-12-18,248,0.0,1,5.1,very bad
2010-12-19,119,0.0,1,6.9,very bad
2010-12-20,116,0.0,1,6.9,very bad
2010-12-21,122,0.0,1,3.3,very bad
2010-12-13,113,0.0,1,8.7,very bad
2010-12-16,119,0.0,1,3.3,very bad
2010-10-25,113,0.0,1,10.6,very bad
2010-12-23,116,0.0,1,6.9,very bad
2010-12-24,113,0.0,1,6.9,very bad
2010-12-25,113,0.0,1,8.7,very bad
2010-12-26,113,0.0,1,8.7,very bad
2010-12-27,116,0.0,1,8.7,very bad
2010-12-12,113,0.0,1,6.9,very bad
2010-12-28,116,0.0,1,3.3,very bad
2010-12-29,119,0.0,1,3.3,very bad
2010-12-22,122,0.0,1,3.3,very bad
2010-12-11,113,0.0,1,8.7,very bad
2010-11-27,119,0.2,1,3.4,very bad
2010-12-09,113,0.0,1,8.7,very bad
2010-10-17,113,0.0,1,10.9,very bad
2010-11-07,113,0.0,1,8.7,very bad
2010-11-11,122,0.0,1,3.5,very bad
2010-11-16,116,0.0,1,8.7,very bad
2010-11-17,143,0.0,1,5.2,very bad
2010-11-21,116,0.0,1,3.4,very bad
2010-11-22,143,0.0,1,5.2,very bad
2010-11-23,143,0.0,1,8.7,very bad
2010-11-24,143,0.0,1,8.7,very bad
2010-11-25,113,0.0,1,8.7,very bad
2010-12-10,113,0.0,1,8.7,very bad
2010-10-26,113,0.0,1,10.6,very bad
2010-11-29,116,0.0,1,8.7,very bad
2010-11-30,113,0.0,1,8.7,very bad
2010-12-01,113,0.0,1,8.7,very bad
2010-12-02,260,0.3,1,8.7,very bad
2010-12-03,113,0.0,1,8.7,very bad
2010-12-04,116,0.0,1,5.1,very bad
2010-10-21,113,0.0,1,10.8,very bad
2010-12-05,248,0.0,1,3.3,very bad
2010-12-06,143,0.0,1,3.3,very bad
2010-12-07,122,0.0,1,3.3,very bad
2010-12-08,116,0.0,1,3.3,very bad
2010-11-28,260,1.0,1,3.3,very bad
2010-11-08,119,0.0,1,5.3,very bad
2010-01-01,119,0.0,1,5.1,very bad
2010-02-13,113,0.0,1,6.7,very bad
2010-01-23,143,0.0,1,3.4,very bad
2010-01-24,113,0.0,1,8.7,very bad
2010-01-25,113,0.0,1,5.2,very bad
2010-01-26,113,0.0,1,3.5,very bad
2010-01-27,113,0.0,1,9.6,very bad
2010-01-28,116,0.0,1,6.5,very bad
2010-01-29,122,0.0,1,4.8,very bad
2010-01-21,122,0.0,1,6.9,very bad
2010-01-30,113,0.0,1,8.2,very bad
2010-02-01,116,0.0,1,9.8,very bad
2010-02-02,122,0.0,1,4.9,very bad
2010-02-04,116,0.0,1,9.9,very bad
2010-02-07,113,0.0,1,9.9,very bad
2010-02-08,113,0.0,1,10.0,very bad
2010-02-09,116,0.0,1,6.6,very bad
2010-02-10,122,0.0,1,5.0,very bad
2010-01-31,119,0.0,1,8.2,very bad
2010-02-11,122,0.0,1,6.7,very bad
2010-01-20,113,0.0,1,8.7,very bad
2010-01-18,113,0.0,1,8.7,very bad
2010-01-02,116,0.0,1,8.7,very bad
2010-01-03,119,0.0,1,6.9,very bad
2010-01-04,113,0.0,1,8.7,very bad
2010-01-05,113,0.0,1,8.7,very bad
2010-01-06,122,1.6,1,6.9,very bad
2010-01-07,113,0.0,1,6.9,very bad
2010-01-08,113,0.0,1,6.9,very bad
2010-01-19,116,0.0,1,8.7,very bad
2010-01-09,119,0.0,1,5.1,very bad
2010-01-11,113,0.0,1,8.7,very bad
2010-01-12,122,0.0,1,5.1,very bad
2010-01-13,119,0.0,1,6.9,very bad
2010-01-14,116,0.0,1,3.3,very bad
2010-01-15,113,0.0,1,8.7,very bad
2010-01-16,119,0.0,1,3.4,very bad
2010-01-17,113,0.0,1,8.7,very bad
2010-02-12,113,0.0,1,10.1,very bad
2010-12-31,116,0.0,1,8.7,very bad
2010-03-13,116,0.0,1,8.8,very bad
2010-05-14,116,0.0,1,12.5,very bad
2010-05-12,116,0.0,1,10.4,very bad
2010-05-07,122,0.0,1,10.3,very bad
2010-04-13,113,0.0,1,9.1,very bad
2010-04-04,113,0.0,1,11.6,very bad
2010-04-01,116,0.0,1,11.6,very bad
2010-03-31,113,0.0,1,10.3,very bad
2010-03-22,113,0.0,1,11.6,very bad
2010-03-16,119,0.0,1,10.2,very bad
2010-03-15,113,0.0,1,11.6,very bad
2010-03-14,116,0.0,1,10.2,very bad
2010-02-14,113,0.0,1,10.2,very bad
2010-03-12,122,0.0,1,10.2,very bad
2010-03-11,113,0.0,1,11.6,very bad
2010-12-30,116,0.0,1,8.7,very bad
2010-03-10,113,0.0,1,11.6,very bad
2010-02-15,113,0.0,1,10.2,very bad
2010-02-16,113,0.0,1,10.2,very bad
2010-02-17,113,0.0,1,10.0,very bad
2010-02-18,116,0.0,1,10.3,very bad
2010-02-19,116,0.0,1,10.3,very bad
2010-03-09,113,0.0,1,11.6,very bad
2010-02-21,122,0.0,1,8.4,very bad
2010-02-20,113,0.0,1,10.3,very bad
2010-03-02,119,0.0,1,10.1,very bad
2010-03-03,119,0.0,1,8.6,very bad
2010-03-04,116,0.0,1,11.2,very bad
2010-03-06,113,0.0,1,11.2,very bad
2010-03-07,113,0.0,1,11.6,very bad
2010-03-01,248,0.0,1,5.5,very bad
2010-07-19,113,0.0,1,14.5,very good
2010-07-11,113,0.0,1,15.8,very good
2010-07-10,113,0.0,1,15.8,very good
2010-08-21,113,0.0,1,11.6,very good
2010-06-30,113,0.0,1,15.9,very good
2010-06-29,113,0.0,1,15.9,very good
2010-07-09,113,0.0,1,15.8,very good
2010-07-20,116,0.0,1,14.5,very good
